subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,1300,[6],165,165,13530,13530
2,4300,"[6, 3]",422,266,34336,35245
3,18700,"[6, 3, 0]",750,362,61679,65341
4,272700,"[6, 3, 0, 4]",973,419,73193,87571
5,568250,"[6, 3, 2, 4, 1]",1233,490,89240,119805
3,34250,"[6, 3, 2]",707,326,49882,52975
5,552700,"[6, 3, 0, 4, 1]",1276,531,101686,140715
5,302650,"[6, 3, 0, 2, 4]",1258,434,79354,93961
5,516450,"[6, 3, 0, 2, 7]",1119,426,72326,90525
4,518700,"[6, 3, 0, 5]",954,467,77738,108811
4,288250,"[6, 3, 2, 4]",930,377,60557,70876
5,548650,"[6, 3, 0, 2, 5]",1239,488,85393,118828
4,48650,"[6, 3, 0, 2]",1035,390,69925,75855
4,486500,"[6, 3, 0, 7]",834,399,64113,79401
5,328650,"[6, 3, 0, 2, 1]",1338,519,101441,134421
6,582650,"[6, 3, 0, 2, 4, 1]",1561,540,106895,145530
4,298700,"[6, 3, 0, 1]",1053,506,95374,127765
3,258300,"[6, 3, 4]",645,344,48877,58996
3,504300,"[6, 3, 5]",626,405,52962,81810
3,472100,"[6, 3, 7]",506,308,36976,47278
2,15700,"[6, 0]",493,334,54597,55611
4,502050,"[6, 3, 2, 7]",791,367,52489,67161
4,534250,"[6, 3, 2, 5]",911,443,66957,97903
4,314250,"[6, 3, 2, 1]",1010,467,83229,108811
3,284300,"[6, 3, 1]",725,434,71352,93961
3,269700,"[6, 0, 4]",716,405,68066,81810
3,45650,"[6, 0, 2]",778,378,66402,71253
4,538300,"[6, 3, 4, 1]",948,466,78942,108345
3,515700,"[6, 0, 5]",697,445,71025,98790
4,299650,"[6, 0, 2, 4]",1001,426,76558,90525
4,513450,"[6, 0, 2, 7]",862,416,68900,86320
2,31250,"[6, 2]",450,294,41910,43071
4,325650,"[6, 0, 2, 1]",1081,511,98530,130305
4,549700,"[6, 0, 4, 1]",1019,519,96843,134421
3,311250,"[6, 2, 1]",753,446,76698,99235
5,579650,"[6, 0, 2, 4, 1]",1304,533,104270,141778
3,285250,"[6, 2, 4]",673,359,54540,64261
3,295700,"[6, 0, 1]",796,489,89700,119316
2,255300,"[6, 4]",388,300,34455,44850
2,281300,"[6, 1]",468,377,55188,70876
1,3000,[3],257,257,32896,32896
3,499050,"[6, 2, 7]",534,343,44809,58653
3,531250,"[6, 2, 5]",654,415,59252,85905
3,535300,"[6, 4, 1]",691,426,65062,90525
2,469100,"[6, 7]",249,222,16665,24531
4,565250,"[6, 2, 4, 1]",976,475,83652,112575
2,501300,"[6, 5]",369,325,33290,52650
3,485200,"[3, 0, 7]",669,397,63759,78606
2,17400,"[3, 0]",585,360,61324,64620
3,47350,"[3, 0, 2]",870,388,69582,75078
3,483500,"[6, 0, 7]",577,375,57196,70125
3,271400,"[3, 0, 4]",808,418,72931,87153
2,32950,"[3, 2]",542,321,49056,51360
4,515150,"[3, 0, 2, 7]",954,424,71984,89676
4,547350,"[3, 0, 2, 5]",1074,486,85050,117855
4,327350,"[3, 0, 2, 1]",1173,519,101283,134421
4,301350,"[3, 0, 2, 4]",1093,433,79102,93528
3,297400,"[3, 0, 1]",888,506,95208,127765
3,286950,"[3, 2, 4]",765,374,59908,69751
1,14400,[0],328,328,53628,53628
2,470800,"[3, 7]",341,300,35562,44850
5,581350,"[3, 0, 2, 4, 1]",1396,540,106741,145530
4,551400,"[3, 0, 4, 1]",1111,531,101524,140715
2,503000,"[3, 5]",461,396,51522,78210
2,268400,"[0, 4]",551,402,67355,80601
3,500750,"[3, 2, 7]",626,363,51689,65703
2,257000,"[3, 4]",480,339,47779,57291
2,283000,"[3, 1]",560,432,70521,93096
3,532950,"[3, 2, 5]",746,438,66131,95703
4,566950,"[3, 2, 4, 1]",1068,489,88781,119316
3,312950,"[3, 2, 1]",845,465,82682,107880
3,537000,"[3, 4, 1]",783,465,78201,107880
2,44350,"[0, 2]",613,375,65895,70125
4,545650,"[6, 0, 2, 5]",982,479,82065,114481
3,298350,"[0, 2, 4]",836,425,76226,90100
3,517400,"[3, 0, 5]",789,465,77383,107880
1,29950,[2],285,285,40470,40470
3,512150,"[0, 2, 7]",697,413,68394,85078
1,467800,[7],84,84,3486,3486
1,254000,[4],223,223,24753,24753
2,294400,"[0, 1]",631,487,89085,118341
3,324350,"[0, 2, 1]",916,511,98293,130305
2,534000,"[4, 1]",526,354,55800,62481
2,529950,"[2, 5]",489,407,57855,82621
3,544350,"[0, 2, 5]",817,476,81558,113050
4,578350,"[0, 2, 4, 1]",1139,533,104038,141778
1,500000,[5],204,204,20706,20706
3,548400,"[0, 4, 1]",854,517,96234,133386
2,309950,"[2, 1]",588,443,75783,97903
2,283950,"[2, 4]",508,354,53442,62481
1,280000,[1],303,303,45753,45753
2,482200,"[0, 7]",412,370,56253,68265
3,563950,"[2, 4, 1]",811,473,82827,111628
2,514400,"[0, 5]",532,439,70056,96141
2,497750,"[2, 7]",369,335,43395,55945
