method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,582650,"[0, 1, 2, 3, 4, 6]",1561,540,106895,145530,1.0,1.0,1.0,1.0,True,0.013755102040816326
greedy-AV,6,582650,"[0, 1, 2, 3, 4, 6]",1561,540,106895,145530,1.0,1.0,1.0,1.0,True,0.013755102040816326
greedy-AV/cost,6,582650,"[0, 1, 2, 3, 4, 6]",1561,540,106895,145530,1.0,1.0,1.0,1.0,True,0.013755102040816326
greedy-AV/cost^2,6,582650,"[0, 1, 2, 3, 4, 6]",1561,540,106895,145530,1.0,1.0,1.0,1.0,True,0.013755102040816326
greedy-CC,6,582650,"[0, 1, 2, 3, 4, 6]",1561,540,106895,145530,1.0,1.0,1.0,1.0,True,0.013755102040816326
greedy-PAV,6,582650,"[0, 1, 2, 3, 4, 6]",1561,540,106895,145530,1.0,1.0,1.0,1.0,True,0.013755102040816326
