subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,12000,[3],140,140,9730,9730
2,29600,"[3, 6]",266,253,17527,31878
3,74600,"[3, 6, 2]",449,356,31690,63190
2,62600,"[6, 2]",309,296,24450,43660
3,138600,"[3, 6, 5]",401,327,25017,53301
4,183600,"[3, 6, 2, 5]",584,425,39160,90100
3,129600,"[3, 6, 1]",560,475,58783,112575
2,57000,"[3, 2]",323,253,23968,31878
3,99600,"[3, 6, 0]",574,448,60409,100128
3,149600,"[3, 6, 4]",405,311,24637,48205
3,127000,"[3, 2, 0]",631,410,63581,83845
3,166000,"[3, 2, 5]",458,377,32978,70876
2,137600,"[6, 4]",265,195,15051,18915
3,149600,"[3, 6, 7]",385,319,23410,50721
4,144600,"[3, 6, 2, 0]",757,494,70918,121771
3,157000,"[3, 2, 1]",617,431,63105,92665
1,17600,[6],126,126,7875,7875
4,174600,"[3, 6, 2, 1]",743,522,70723,135981
2,82000,"[3, 0]",448,358,53003,63903
2,126600,"[6, 5]",261,205,15380,20910
2,121000,"[3, 5]",275,269,18760,36046
2,112000,"[3, 1]",434,375,51090,70125
2,132000,"[3, 4]",279,267,19255,35511
2,132000,"[3, 7]",259,254,16741,32131
2,87600,"[6, 0]",434,405,54747,81810
3,177000,"[3, 2, 7]",442,357,30914,63546
3,177000,"[3, 2, 4]",462,372,33441,69006
1,45000,[2],183,183,16653,16653
3,182000,"[3, 0, 1]",742,426,72987,90525
2,117600,"[6, 1]",420,405,50841,81810
3,187600,"[6, 0, 1]",728,479,75368,114481
2,154000,"[2, 5]",318,311,25677,48205
2,165000,"[2, 4]",322,311,26189,48205
2,137600,"[6, 7]",245,197,13768,19306
3,132600,"[6, 2, 0]",617,488,67233,118828
3,171600,"[6, 2, 5]",444,368,31934,67528
1,120000,[7],119,119,7021,7021
1,70000,[0],308,308,47278,47278
3,182600,"[6, 2, 7]",428,359,30283,64261
2,145000,"[2, 1]",477,409,57446,83436
3,162600,"[6, 2, 1]",603,508,65138,128778
2,115000,"[2, 0]",491,400,59836,79800
2,190000,"[0, 4]",447,407,56089,82621
2,179000,"[0, 5]",443,419,56047,87571
2,170000,"[0, 1]",602,390,67983,75855
1,109000,[5],135,135,9045,9045
2,165000,"[2, 7]",302,290,23608,41905
1,100000,[1],294,294,43071,43071
1,120000,[4],139,139,9591,9591
3,182600,"[6, 2, 4]",448,355,31571,62835
2,190000,"[0, 7]",427,388,53558,75078
