method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,5,360000,"[1, 2, 3, 4, 6]",839,511,73042,130305,1.0,0.944547134935305,0.5000479222290682,0.8920722941055659,False,0.10164539124668436
greedy-AV,1,400000,[0],541,541,146070,146070,0.6448152562574494,1.0,1.0,1.0,True,0.1894114921223355
greedy-AV/cost,5,337000,"[1, 2, 3, 5, 6]",829,475,69821,112575,0.9880810488676997,0.878003696857671,0.4779968508249469,0.7706921339084001,False,0.09704415954415954
greedy-AV/cost^2,5,337000,"[1, 2, 3, 5, 6]",829,475,69821,112575,0.9880810488676997,0.878003696857671,0.4779968508249469,0.7706921339084001,False,0.09704415954415954
greedy-CC,1,400000,[0],541,541,146070,146070,0.6448152562574494,1.0,1.0,1.0,True,0.1894114921223355
greedy-PAV,1,400000,[0],541,541,146070,146070,0.6448152562574494,1.0,1.0,1.0,True,0.1894114921223355
