method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,8,915220,"[0, 1, 2, 3, 4, 5, 6, 7]",1101,413,46431,85078,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,8,915220,"[0, 1, 2, 3, 4, 5, 6, 7]",1101,413,46431,85078,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,8,608520,"[0, 1, 3, 4, 5, 6, 7, 8]",1038,372,40915,69006,0.9427792915531336,0.900726392251816,0.8812000603045379,0.8110909988481159,True,0.23301793478260868
greedy-AV/cost^2,8,608520,"[0, 1, 3, 4, 5, 6, 7, 8]",1038,372,40915,69006,0.9427792915531336,0.900726392251816,0.8812000603045379,0.8110909988481159,True,0.23301793478260868
greedy-CC,8,915220,"[0, 1, 2, 3, 4, 5, 6, 7]",1101,413,46431,85078,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,8,915220,"[0, 1, 2, 3, 4, 5, 6, 7]",1101,413,46431,85078,1.0,1.0,1.0,1.0,True,1.0
