subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
7,427470,"[1, 3, 11, 0, 2, 7, 4]",1834,454,95110,102831,0.5484449760765551,0.961864406779661,0.9295983892564972,0.9251052574759797
6,319570,"[1, 3, 11, 0, 2, 6]",1561,450,93096,101025,0.4668062200956938,0.9533898305084746,0.9099136962067381,0.9088578214401382
7,438670,"[1, 3, 11, 0, 2, 6, 12]",1715,452,93603,101926,0.5128588516746412,0.9576271186440678,0.9148690782207539,0.9169635467271222
8,563670,"[1, 3, 11, 0, 2, 6, 12, 4]",1987,456,95442,103740,0.5941985645933014,0.9661016949152542,0.9328433336917107,0.9332829536867105
7,444570,"[1, 3, 11, 0, 2, 6, 4]",1833,454,94947,102831,0.5481459330143541,0.961864406779661,0.9280052388259556,0.9251052574759797
6,341670,"[1, 3, 11, 0, 2, 12]",1419,446,90746,99235,0.4243421052631579,0.9449152542372882,0.8869449630056786,0.8927543272517903
7,466670,"[1, 3, 11, 0, 2, 12, 4]",1691,452,93132,101926,0.5056818181818182,0.9576271186440678,0.9102655576515203,0.9169635467271222
6,347570,"[1, 3, 11, 0, 2, 4]",1537,448,92394,100128,0.45962918660287083,0.9491525423728814,0.9030523980334855,0.9007880816150275
5,223970,"[1, 3, 11, 0, 7]",1562,451,93423,101475,0.46710526315789475,0.9555084745762712,0.913109770996843,0.912906185900896
6,320970,"[1, 3, 11, 0, 7, 6]",1858,458,96239,104653,0.555622009569378,0.9703389830508474,0.9406331551220275,0.9414966353593148
7,440070,"[1, 3, 11, 0, 7, 6, 12]",2012,460,96729,105570,0.6016746411483254,0.9745762711864406,0.945422380342674,0.9497463024937925
8,565070,"[1, 3, 11, 0, 7, 6, 12, 4]",2284,462,98018,106491,0.6830143540669856,0.9788135593220338,0.9580209748516806,0.9580319550901436
7,445970,"[1, 3, 11, 0, 7, 6, 4]",2130,460,97532,105570,0.6369617224880383,0.9745762711864406,0.9532708453471211,0.9497463024937925
6,343070,"[1, 3, 11, 0, 7, 12]",1716,455,94147,103285,0.5131578947368421,0.9639830508474576,0.9201860956085737,0.929189607398611
7,468070,"[1, 3, 11, 0, 7, 12, 4]",1988,458,95827,104653,0.5944976076555024,0.9703389830508474,0.9366062963650758,0.9414966353593148
6,348970,"[1, 3, 11, 0, 7, 4]",1834,454,95110,102831,0.5484449760765551,0.961864406779661,0.9295983892564972,0.9251052574759797
5,241070,"[1, 3, 11, 0, 6]",1561,450,93096,101025,0.4668062200956938,0.9533898305084746,0.9099136962067381,0.9088578214401382
6,360170,"[1, 3, 11, 0, 6, 12]",1715,452,93603,101926,0.5128588516746412,0.9576271186440678,0.9148690782207539,0.9169635467271222
7,485170,"[1, 3, 11, 0, 6, 12, 4]",1987,456,95442,103740,0.5941985645933014,0.9661016949152542,0.9328433336917107,0.9332829536867105
6,366070,"[1, 3, 11, 0, 6, 4]",1833,454,94947,102831,0.5481459330143541,0.961864406779661,0.9280052388259556,0.9251052574759797
5,263170,"[1, 3, 11, 0, 12]",1419,446,90746,99235,0.4243421052631579,0.9449152542372882,0.8869449630056786,0.8927543272517903
6,388170,"[1, 3, 11, 0, 12, 4]",1691,452,93132,101926,0.5056818181818182,0.9576271186440678,0.9102655576515203,0.9169635467271222
5,269070,"[1, 3, 11, 0, 4]",1537,448,92394,100128,0.45962918660287083,0.9491525423728814,0.9030523980334855,0.9007880816150275
4,145570,"[1, 3, 11, 2]",914,411,77875,84255,0.27332535885167464,0.8707627118644068,0.7611447225670247,0.7579887725358955
5,225470,"[1, 3, 11, 2, 7]",1211,426,83304,90525,0.3621411483253589,0.902542372881356,0.814207383225983,0.8143959840224549
6,322470,"[1, 3, 11, 2, 7, 6]",1507,445,90007,98790,0.4506578947368421,0.9427966101694916,0.8797220294586221,0.8887509446183742
7,441570,"[1, 3, 11, 2, 7, 6, 12]",1661,447,90536,99681,0.4967105263157895,0.9470338983050848,0.8848924379111159,0.8967667062506747
8,566570,"[1, 3, 11, 2, 7, 6, 12, 4]",1933,453,93145,102378,0.5780502392344498,0.9597457627118644,0.9103926187288028,0.9210299039188168
7,447470,"[1, 3, 11, 2, 7, 6, 4]",1779,451,92644,101475,0.5319976076555024,0.9555084745762712,0.9054958802889174,0.912906185900896
6,344570,"[1, 3, 11, 2, 7, 12]",1365,431,84216,92665,0.4081937799043062,0.913135593220339,0.8231212064937985,0.8336482061247256
7,469570,"[1, 3, 11, 2, 7, 12, 4]",1637,442,88333,97461,0.4895334928229665,0.9364406779661016,0.8633604722762503,0.8767947749109359
6,350470,"[1, 3, 11, 2, 7, 4]",1483,438,87530,95703,0.44348086124401914,0.9279661016949152,0.8555120072718032,0.8609791644175753
5,242570,"[1, 3, 11, 2, 6]",1210,434,85675,93961,0.3618421052631579,0.9194915254237288,0.8373813689364988,0.8453074957717083
6,361670,"[1, 3, 11, 2, 6, 12]",1364,436,86279,94830,0.40789473684210525,0.923728813559322,0.8432848220656222,0.8531253373637051
7,486670,"[1, 3, 11, 2, 6, 12, 4]",1636,445,89703,98790,0.4892344497607656,0.9427966101694916,0.876750755036017,0.8887509446183742
6,367570,"[1, 3, 11, 2, 6, 4]",1482,443,89141,97903,0.4431818181818182,0.9385593220338984,0.8712578069258061,0.880771168447947
5,264670,"[1, 3, 11, 2, 12]",1068,418,79133,87153,0.319377990430622,0.885593220338983,0.7734403252763579,0.7840602396631761
6,389670,"[1, 3, 11, 2, 12, 4]",1340,433,84271,93528,0.4007177033492823,0.9173728813559322,0.8236587725899934,0.8414120695239123
5,270570,"[1, 3, 11, 2, 4]",1186,427,83201,90951,0.3546650717703349,0.9046610169491526,0.8132006685367451,0.8182284357119723
4,146970,"[1, 3, 11, 7]",1211,426,83304,90525,0.3621411483253589,0.902542372881356,0.814207383225983,0.8143959840224549
5,243970,"[1, 3, 11, 7, 6]",1507,445,90007,98790,0.4506578947368421,0.9427966101694916,0.8797220294586221,0.8887509446183742
6,363070,"[1, 3, 11, 7, 6, 12]",1661,447,90536,99681,0.4967105263157895,0.9470338983050848,0.8848924379111159,0.8967667062506747
7,488070,"[1, 3, 11, 7, 6, 12, 4]",1933,453,93145,102378,0.5780502392344498,0.9597457627118644,0.9103926187288028,0.9210299039188168
6,368970,"[1, 3, 11, 7, 6, 4]",1779,451,92644,101475,0.5319976076555024,0.9555084745762712,0.9054958802889174,0.912906185900896
5,266070,"[1, 3, 11, 7, 12]",1365,431,84216,92665,0.4081937799043062,0.913135593220339,0.8231212064937985,0.8336482061247256
6,391070,"[1, 3, 11, 7, 12, 4]",1637,442,88333,97461,0.4895334928229665,0.9364406779661016,0.8633604722762503,0.8767947749109359
5,271970,"[1, 3, 11, 7, 4]",1483,438,87530,95703,0.44348086124401914,0.9279661016949152,0.8555120072718032,0.8609791644175753
4,164070,"[1, 3, 11, 6]",1210,434,85675,93961,0.3618421052631579,0.9194915254237288,0.8373813689364988,0.8453074957717083
5,283170,"[1, 3, 11, 6, 12]",1364,436,86279,94830,0.40789473684210525,0.923728813559322,0.8432848220656222,0.8531253373637051
6,408170,"[1, 3, 11, 6, 12, 4]",1636,445,89703,98790,0.4892344497607656,0.9427966101694916,0.876750755036017,0.8887509446183742
5,289070,"[1, 3, 11, 6, 4]",1482,443,89141,97903,0.4431818181818182,0.9385593220338984,0.8712578069258061,0.880771168447947
4,186170,"[1, 3, 11, 12]",1068,418,79133,87153,0.319377990430622,0.885593220338983,0.7734403252763579,0.7840602396631761
5,311170,"[1, 3, 11, 12, 4]",1340,433,84271,93528,0.4007177033492823,0.9173728813559322,0.8236587725899934,0.8414120695239123
4,192070,"[1, 3, 11, 4]",1186,427,83201,90951,0.3546650717703349,0.9046610169491526,0.8132006685367451,0.8182284357119723
3,76020,"[1, 3, 5]",912,409,77311,83436,0.2727272727272727,0.8665254237288136,0.7556322265987704,0.7506207492173163
4,118020,"[1, 3, 5, 8]",1199,435,85347,94395,0.35855263157894735,0.9216101694915254,0.8341755202173722,0.8492119183849725
5,169020,"[1, 3, 5, 8, 10]",1459,441,87832,97020,0.4363038277511962,0.934322033898305,0.8584637338363649,0.8728273777393933
6,246020,"[1, 3, 5, 8, 10, 0]",1810,451,93552,101475,0.541267942583732,0.9555084745762712,0.9143706078406458,0.912906185900896
7,324520,"[1, 3, 5, 8, 10, 0, 2]",1810,451,93552,101475,0.541267942583732,0.9555084745762712,0.9143706078406458,0.912906185900896
8,404420,"[1, 3, 5, 8, 10, 0, 2, 7]",2107,459,96458,105111,0.6300837320574163,0.972457627118644,0.9427736455777859,0.9456169707438195
9,501420,"[1, 3, 5, 8, 10, 0, 2, 7, 6]",2403,461,97931,106030,0.7186004784688995,0.9766949152542372,0.9571706430267903,0.9538846306092339
10,620520,"[1, 3, 5, 8, 10, 0, 2, 7, 6, 12]",2557,464,98470,107416,0.7646531100478469,0.9830508474576272,0.9624387907695015,0.9663535931483681
11,745520,"[1, 3, 5, 8, 10, 0, 2, 7, 6, 12, 4]",2829,467,99983,108811,0.8459928229665071,0.989406779661017,0.977226745379375,0.9789035229767175
10,626420,"[1, 3, 5, 8, 10, 0, 2, 7, 6, 4]",2675,464,99455,107416,0.7999401913875598,0.9830508474576272,0.972066110855903,0.9663535931483681
9,523520,"[1, 3, 5, 8, 10, 0, 2, 7, 12]",2261,462,97046,106491,0.6761363636363636,0.9788135593220338,0.9485207158425616,0.9580319550901436
10,648520,"[1, 3, 5, 8, 10, 0, 2, 7, 12, 4]",2533,465,98750,107880,0.7574760765550239,0.9851694915254238,0.9651754908955851,0.9705279067256828
9,529420,"[1, 3, 5, 8, 10, 0, 2, 7, 4]",2379,462,98176,106491,0.7114234449760766,0.9788135593220338,0.9595652556371136,0.9580319550901436
8,421520,"[1, 3, 5, 8, 10, 0, 2, 6]",2106,453,95091,102378,0.6297846889952153,0.9597457627118644,0.9294126846050844,0.9210299039188168
9,540620,"[1, 3, 5, 8, 10, 0, 2, 6, 12]",2260,456,95630,103740,0.6758373205741627,0.9661016949152542,0.9346808323477955,0.9332829536867105
10,665620,"[1, 3, 5, 8, 10, 0, 2, 6, 12, 4]",2532,461,97635,106030,0.757177033492823,0.9766949152542372,0.954277560036359,0.9538846306092339
9,546520,"[1, 3, 5, 8, 10, 0, 2, 6, 4]",2378,458,97107,104653,0.7111244019138756,0.9703389830508474,0.949116925512887,0.9414966353593148
8,443620,"[1, 3, 5, 8, 10, 0, 2, 12]",1964,454,94140,102831,0.5873205741626795,0.961864406779661,0.9201176781054216,0.9251052574759797
9,568620,"[1, 3, 5, 8, 10, 0, 2, 12, 4]",2236,459,96374,105111,0.6686602870813397,0.972457627118644,0.9419526355399607,0.9456169707438195
8,449520,"[1, 3, 5, 8, 10, 0, 2, 4]",2082,456,95800,103740,0.6226076555023924,0.9661016949152542,0.9363424002814892,0.9332829536867105
7,325920,"[1, 3, 5, 8, 10, 0, 7]",2107,459,96458,105111,0.6300837320574163,0.972457627118644,0.9427736455777859,0.9456169707438195
8,422920,"[1, 3, 5, 8, 10, 0, 7, 6]",2403,461,97931,106030,0.7186004784688995,0.9766949152542372,0.9571706430267903,0.9538846306092339
9,542020,"[1, 3, 5, 8, 10, 0, 7, 6, 12]",2557,464,98470,107416,0.7646531100478469,0.9830508474576272,0.9624387907695015,0.9663535931483681
10,667020,"[1, 3, 5, 8, 10, 0, 7, 6, 12, 4]",2829,467,99983,108811,0.8459928229665071,0.989406779661017,0.977226745379375,0.9789035229767175
9,547920,"[1, 3, 5, 8, 10, 0, 7, 6, 4]",2675,464,99455,107416,0.7999401913875598,0.9830508474576272,0.972066110855903,0.9663535931483681
8,445020,"[1, 3, 5, 8, 10, 0, 7, 12]",2261,462,97046,106491,0.6761363636363636,0.9788135593220338,0.9485207158425616,0.9580319550901436
9,570020,"[1, 3, 5, 8, 10, 0, 7, 12, 4]",2533,465,98750,107880,0.7574760765550239,0.9851694915254238,0.9651754908955851,0.9705279067256828
8,450920,"[1, 3, 5, 8, 10, 0, 7, 4]",2379,462,98176,106491,0.7114234449760766,0.9788135593220338,0.9595652556371136,0.9580319550901436
7,343020,"[1, 3, 5, 8, 10, 0, 6]",2106,453,95091,102378,0.6297846889952153,0.9597457627118644,0.9294126846050844,0.9210299039188168
8,462120,"[1, 3, 5, 8, 10, 0, 6, 12]",2260,456,95630,103740,0.6758373205741627,0.9661016949152542,0.9346808323477955,0.9332829536867105
9,587120,"[1, 3, 5, 8, 10, 0, 6, 12, 4]",2532,461,97635,106030,0.757177033492823,0.9766949152542372,0.954277560036359,0.9538846306092339
8,468020,"[1, 3, 5, 8, 10, 0, 6, 4]",2378,458,97107,104653,0.7111244019138756,0.9703389830508474,0.949116925512887,0.9414966353593148
7,365120,"[1, 3, 5, 8, 10, 0, 12]",1964,454,94140,102831,0.5873205741626795,0.961864406779661,0.9201176781054216,0.9251052574759797
8,490120,"[1, 3, 5, 8, 10, 0, 12, 4]",2236,459,96374,105111,0.6686602870813397,0.972457627118644,0.9419526355399607,0.9456169707438195
7,371020,"[1, 3, 5, 8, 10, 0, 4]",2082,456,95800,103740,0.6226076555023924,0.9661016949152542,0.9363424002814892,0.9332829536867105
6,247520,"[1, 3, 5, 8, 10, 2]",1459,441,87832,97020,0.4363038277511962,0.934322033898305,0.8584637338363649,0.8728273777393933
7,327420,"[1, 3, 5, 8, 10, 2, 7]",1756,450,91379,101025,0.5251196172248804,0.9533898305084746,0.8931318600764321,0.9088578214401382
8,424420,"[1, 3, 5, 8, 10, 2, 7, 6]",2052,457,94778,104196,0.6136363636363636,0.9682203389830508,0.9263534448212837,0.9373852963402786
9,543520,"[1, 3, 5, 8, 10, 2, 7, 6, 12]",2206,460,95345,105570,0.659688995215311,0.9745762711864406,0.9318952625766032,0.9497463024937925
10,668520,"[1, 3, 5, 8, 10, 2, 7, 6, 12, 4]",2478,465,97697,107880,0.7410287081339713,0.9851694915254238,0.9548835436357062,0.9705279067256828
9,549420,"[1, 3, 5, 8, 10, 2, 7, 6, 4]",2324,462,97164,106491,0.6949760765550239,0.9788135593220338,0.9496740394671254,0.9580319550901436
8,446520,"[1, 3, 5, 8, 10, 2, 7, 12]",1910,454,92105,102831,0.5711722488038278,0.961864406779661,0.9002277325462062,0.9251052574759797
9,571520,"[1, 3, 5, 8, 10, 2, 7, 12, 4]",2182,461,95329,106030,0.652511961722488,0.9766949152542372,0.9317388797122556,0.9538846306092339
8,452420,"[1, 3, 5, 8, 10, 2, 7, 4]",2028,458,94715,104653,0.6064593301435407,0.9703389830508474,0.9257376872929148,0.9414966353593148
7,344520,"[1, 3, 5, 8, 10, 2, 6]",1755,448,91394,100128,0.5248205741626795,0.9491525423728814,0.893278469011758,0.9007880816150275
8,463620,"[1, 3, 5, 8, 10, 2, 6, 12]",1909,451,91967,101475,0.5708732057416268,0.9555084745762712,0.8988789303412079,0.912906185900896
9,588620,"[1, 3, 5, 8, 10, 2, 6, 12, 4]",2181,458,94860,104653,0.6522129186602871,0.9703389830508474,0.9271549070010654,0.9414966353593148
8,469520,"[1, 3, 5, 8, 10, 2, 6, 4]",2027,455,94324,103285,0.6061602870813397,0.9639830508474576,0.9219160810454194,0.929189607398611
7,366620,"[1, 3, 5, 8, 10, 2, 12]",1613,445,88564,98790,0.48235645933014354,0.9427966101694916,0.8656182498802694,0.8887509446183742
8,491620,"[1, 3, 5, 8, 10, 2, 12, 4]",1885,454,92372,102831,0.5636961722488039,0.961864406779661,0.9028373715950074,0.9251052574759797
7,372520,"[1, 3, 5, 8, 10, 2, 4]",1731,451,91755,101475,0.5176435406698564,0.9555084745762712,0.8968068573886017,0.912906185900896
6,248920,"[1, 3, 5, 8, 10, 7]",1756,450,91379,101025,0.5251196172248804,0.9533898305084746,0.8931318600764321,0.9088578214401382
7,345920,"[1, 3, 5, 8, 10, 7, 6]",2052,457,94778,104196,0.6136363636363636,0.9682203389830508,0.9263534448212837,0.9373852963402786
8,465020,"[1, 3, 5, 8, 10, 7, 6, 12]",2206,460,95345,105570,0.659688995215311,0.9745762711864406,0.9318952625766032,0.9497463024937925
9,590020,"[1, 3, 5, 8, 10, 7, 6, 12, 4]",2478,465,97697,107880,0.7410287081339713,0.9851694915254238,0.9548835436357062,0.9705279067256828
8,470920,"[1, 3, 5, 8, 10, 7, 6, 4]",2324,462,97164,106491,0.6949760765550239,0.9788135593220338,0.9496740394671254,0.9580319550901436
7,368020,"[1, 3, 5, 8, 10, 7, 12]",1910,454,92105,102831,0.5711722488038278,0.961864406779661,0.9002277325462062,0.9251052574759797
8,493020,"[1, 3, 5, 8, 10, 7, 12, 4]",2182,461,95329,106030,0.652511961722488,0.9766949152542372,0.9317388797122556,0.9538846306092339
7,373920,"[1, 3, 5, 8, 10, 7, 4]",2028,458,94715,104653,0.6064593301435407,0.9703389830508474,0.9257376872929148,0.9414966353593148
6,266020,"[1, 3, 5, 8, 10, 6]",1755,448,91394,100128,0.5248205741626795,0.9491525423728814,0.893278469011758,0.9007880816150275
7,385120,"[1, 3, 5, 8, 10, 6, 12]",1909,451,91967,101475,0.5708732057416268,0.9555084745762712,0.8988789303412079,0.912906185900896
8,510120,"[1, 3, 5, 8, 10, 6, 12, 4]",2181,458,94860,104653,0.6522129186602871,0.9703389830508474,0.9271549070010654,0.9414966353593148
7,391020,"[1, 3, 5, 8, 10, 6, 4]",2027,455,94324,103285,0.6061602870813397,0.9639830508474576,0.9219160810454194,0.929189607398611
6,288120,"[1, 3, 5, 8, 10, 12]",1613,445,88564,98790,0.48235645933014354,0.9427966101694916,0.8656182498802694,0.8887509446183742
7,413120,"[1, 3, 5, 8, 10, 12, 4]",1885,454,92372,102831,0.5636961722488039,0.961864406779661,0.9028373715950074,0.9251052574759797
6,294020,"[1, 3, 5, 8, 10, 4]",1731,451,91755,101475,0.5176435406698564,0.9555084745762712,0.8968068573886017,0.912906185900896
5,195020,"[1, 3, 5, 8, 0]",1550,448,92275,100128,0.46351674641148327,0.9491525423728814,0.9018893004798999,0.9007880816150275
6,273520,"[1, 3, 5, 8, 0, 2]",1550,448,92275,100128,0.46351674641148327,0.9491525423728814,0.9018893004798999,0.9007880816150275
7,353420,"[1, 3, 5, 8, 0, 2, 7]",1847,458,95796,104653,0.5523325358851675,0.9703389830508474,0.9363033045654022,0.9414966353593148
8,450420,"[1, 3, 5, 8, 0, 2, 7, 6]",2143,460,97329,105570,0.6408492822966507,0.9745762711864406,0.9512867377557104,0.9497463024937925
9,569520,"[1, 3, 5, 8, 0, 2, 7, 6, 12]",2297,463,97872,106953,0.6869019138755981,0.9809322033898306,0.9565939812145084,0.9621882759365217
10,694520,"[1, 3, 5, 8, 0, 2, 7, 6, 12, 4]",2569,466,99437,108345,0.7682416267942583,0.9872881355932204,0.9718901801335119,0.9747112166684659
9,575420,"[1, 3, 5, 8, 0, 2, 7, 6, 4]",2415,463,98905,106953,0.722188995215311,0.9809322033898306,0.9666904498939529,0.9621882759365217
8,472520,"[1, 3, 5, 8, 0, 2, 7, 12]",2001,461,96388,106030,0.5983851674641149,0.9766949152542372,0.9420894705462649,0.9538846306092339
9,597520,"[1, 3, 5, 8, 0, 2, 7, 12, 4]",2273,464,98164,107416,0.6797248803827751,0.9830508474576272,0.9594479684888528,0.9663535931483681
8,478420,"[1, 3, 5, 8, 0, 2, 7, 4]",2119,461,97586,106030,0.6336722488038278,0.9766949152542372,0.9537986375142944,0.9538846306092339
7,370520,"[1, 3, 5, 8, 0, 2, 6]",1846,451,94055,101475,0.5520334928229665,0.9555084745762712,0.9192868941385748,0.912906185900896
8,489620,"[1, 3, 5, 8, 0, 2, 6, 12]",2000,454,94603,102831,0.5980861244019139,0.961864406779661,0.9246430072424814,0.9251052574759797
9,614620,"[1, 3, 5, 8, 0, 2, 6, 12, 4]",2272,460,96868,105570,0.6794258373205742,0.9745762711864406,0.946780956476694,0.9497463024937925
8,495520,"[1, 3, 5, 8, 0, 2, 6, 4]",2118,457,96334,104196,0.6333732057416268,0.9682203389830508,0.9415616783790917,0.9373852963402786
7,392620,"[1, 3, 5, 8, 0, 2, 12]",1704,451,92873,101475,0.5095693779904307,0.9555084745762712,0.9077341100348929,0.912906185900896
8,517620,"[1, 3, 5, 8, 0, 2, 12, 4]",1976,458,95503,104653,0.5909090909090909,0.9703389830508474,0.933439543362036,0.9414966353593148
7,398520,"[1, 3, 5, 8, 0, 2, 4]",1822,455,94923,103285,0.5448564593301436,0.9639830508474576,0.9277706645294342,0.929189607398611
6,274920,"[1, 3, 5, 8, 0, 7]",1847,458,95796,104653,0.5523325358851675,0.9703389830508474,0.9363033045654022,0.9414966353593148
7,371920,"[1, 3, 5, 8, 0, 7, 6]",2143,460,97329,105570,0.6408492822966507,0.9745762711864406,0.9512867377557104,0.9497463024937925
8,491020,"[1, 3, 5, 8, 0, 7, 6, 12]",2297,463,97872,106953,0.6869019138755981,0.9809322033898306,0.9565939812145084,0.9621882759365217
9,616020,"[1, 3, 5, 8, 0, 7, 6, 12, 4]",2569,466,99437,108345,0.7682416267942583,0.9872881355932204,0.9718901801335119,0.9747112166684659
8,496920,"[1, 3, 5, 8, 0, 7, 6, 4]",2415,463,98905,106953,0.722188995215311,0.9809322033898306,0.9666904498939529,0.9621882759365217
7,394020,"[1, 3, 5, 8, 0, 7, 12]",2001,461,96388,106030,0.5983851674641149,0.9766949152542372,0.9420894705462649,0.9538846306092339
8,519020,"[1, 3, 5, 8, 0, 7, 12, 4]",2273,464,98164,107416,0.6797248803827751,0.9830508474576272,0.9594479684888528,0.9663535931483681
7,399920,"[1, 3, 5, 8, 0, 7, 4]",2119,461,97586,106030,0.6336722488038278,0.9766949152542372,0.9537986375142944,0.9538846306092339
6,292020,"[1, 3, 5, 8, 0, 6]",1846,451,94055,101475,0.5520334928229665,0.9555084745762712,0.9192868941385748,0.912906185900896
7,411120,"[1, 3, 5, 8, 0, 6, 12]",2000,454,94603,102831,0.5980861244019139,0.961864406779661,0.9246430072424814,0.9251052574759797
8,536120,"[1, 3, 5, 8, 0, 6, 12, 4]",2272,460,96868,105570,0.6794258373205742,0.9745762711864406,0.946780956476694,0.9497463024937925
7,417020,"[1, 3, 5, 8, 0, 6, 4]",2118,457,96334,104196,0.6333732057416268,0.9682203389830508,0.9415616783790917,0.9373852963402786
6,314120,"[1, 3, 5, 8, 0, 12]",1704,451,92873,101475,0.5095693779904307,0.9555084745762712,0.9077341100348929,0.912906185900896
7,439120,"[1, 3, 5, 8, 0, 12, 4]",1976,458,95503,104653,0.5909090909090909,0.9703389830508474,0.933439543362036,0.9414966353593148
6,320020,"[1, 3, 5, 8, 0, 4]",1822,455,94923,103285,0.5448564593301436,0.9639830508474576,0.9277706645294342,0.929189607398611
5,196520,"[1, 3, 5, 8, 2]",1199,435,85347,94395,0.35855263157894735,0.9216101694915254,0.8341755202173722,0.8492119183849725
6,276420,"[1, 3, 5, 8, 2, 7]",1496,447,89935,99681,0.4473684210526316,0.9470338983050848,0.8790183065690577,0.8967667062506747
7,373420,"[1, 3, 5, 8, 2, 7, 6]",1792,455,93665,103285,0.5358851674641149,0.9639830508474576,0.9154750618201011,0.929189607398611
8,492520,"[1, 3, 5, 8, 2, 7, 6, 12]",1946,458,94236,104653,0.5819377990430622,0.9703389830508474,0.9210559752915074,0.9414966353593148
9,617520,"[1, 3, 5, 8, 2, 7, 6, 12, 4]",2218,464,96830,107416,0.6632775119617225,0.9830508474576272,0.9464095471738684,0.9663535931483681
8,498420,"[1, 3, 5, 8, 2, 7, 6, 4]",2064,461,96293,106030,0.6172248803827751,0.9766949152542372,0.9411609472892007,0.9538846306092339
7,395520,"[1, 3, 5, 8, 2, 7, 12]",1650,451,90666,101475,0.4934210526315789,0.9555084745762712,0.8861630486839405,0.912906185900896
8,520520,"[1, 3, 5, 8, 2, 7, 12, 4]",1922,459,94171,105111,0.5747607655502392,0.972457627118644,0.9204206699050952,0.9456169707438195
7,401420,"[1, 3, 5, 8, 2, 7, 4]",1768,456,93552,103740,0.5287081339712919,0.9661016949152542,0.9143706078406458,0.9332829536867105
6,293520,"[1, 3, 5, 8, 2, 6]",1495,444,89504,98346,0.4470693779904306,0.940677966101695,0.8748057431606931,0.8847565583504264
7,412620,"[1, 3, 5, 8, 2, 6, 12]",1649,447,90097,99681,0.493122009569378,0.9470338983050848,0.8806016830705775,0.8967667062506747
8,537620,"[1, 3, 5, 8, 2, 6, 12, 4]",1921,456,93509,103740,0.5744617224880383,0.9661016949152542,0.9139503288927115,0.9332829536867105
7,418520,"[1, 3, 5, 8, 2, 6, 4]",1767,453,92958,102378,0.5284090909090909,0.9597457627118644,0.9085648940017398,0.9210299039188168
6,315620,"[1, 3, 5, 8, 2, 12]",1353,439,86134,96141,0.40460526315789475,0.9300847457627118,0.8418676023574717,0.8649195724927129
7,440620,"[1, 3, 5, 8, 2, 12, 4]",1625,451,90631,101475,0.485944976076555,0.9555084745762712,0.88582096116818,0.912906185900896
6,321520,"[1, 3, 5, 8, 2, 4]",1471,448,89976,100128,0.43989234449760767,0.9491525423728814,0.8794190376589485,0.9007880816150275
5,197920,"[1, 3, 5, 8, 7]",1496,447,89935,99681,0.4473684210526316,0.9470338983050848,0.8790183065690577,0.8967667062506747
6,294920,"[1, 3, 5, 8, 7, 6]",1792,455,93665,103285,0.5358851674641149,0.9639830508474576,0.9154750618201011,0.929189607398611
7,414020,"[1, 3, 5, 8, 7, 6, 12]",1946,458,94236,104653,0.5819377990430622,0.9703389830508474,0.9210559752915074,0.9414966353593148
8,539020,"[1, 3, 5, 8, 7, 6, 12, 4]",2218,464,96830,107416,0.6632775119617225,0.9830508474576272,0.9464095471738684,0.9663535931483681
7,419920,"[1, 3, 5, 8, 7, 6, 4]",2064,461,96293,106030,0.6172248803827751,0.9766949152542372,0.9411609472892007,0.9538846306092339
6,317020,"[1, 3, 5, 8, 7, 12]",1650,451,90666,101475,0.4934210526315789,0.9555084745762712,0.8861630486839405,0.912906185900896
7,442020,"[1, 3, 5, 8, 7, 12, 4]",1922,459,94171,105111,0.5747607655502392,0.972457627118644,0.9204206699050952,0.9456169707438195
6,322920,"[1, 3, 5, 8, 7, 4]",1768,456,93552,103740,0.5287081339712919,0.9661016949152542,0.9143706078406458,0.9332829536867105
5,215020,"[1, 3, 5, 8, 6]",1495,444,89504,98346,0.4470693779904306,0.940677966101695,0.8748057431606931,0.8847565583504264
6,334120,"[1, 3, 5, 8, 6, 12]",1649,447,90097,99681,0.493122009569378,0.9470338983050848,0.8806016830705775,0.8967667062506747
7,459120,"[1, 3, 5, 8, 6, 12, 4]",1921,456,93509,103740,0.5744617224880383,0.9661016949152542,0.9139503288927115,0.9332829536867105
6,340020,"[1, 3, 5, 8, 6, 4]",1767,453,92958,102378,0.5284090909090909,0.9597457627118644,0.9085648940017398,0.9210299039188168
5,237120,"[1, 3, 5, 8, 12]",1353,439,86134,96141,0.40460526315789475,0.9300847457627118,0.8418676023574717,0.8649195724927129
6,362120,"[1, 3, 5, 8, 12, 4]",1625,451,90631,101475,0.485944976076555,0.9555084745762712,0.88582096116818,0.912906185900896
5,243020,"[1, 3, 5, 8, 4]",1471,448,89976,100128,0.43989234449760767,0.9491525423728814,0.8794190376589485,0.9007880816150275
4,127020,"[1, 3, 5, 10]",1172,420,80896,87990,0.35047846889952156,0.8898305084745762,0.7906717621416633,0.7915901975601857
5,204020,"[1, 3, 5, 10, 0]",1523,441,90309,97020,0.4554425837320574,0.934322033898305,0.8826737560231838,0.8728273777393933
6,282520,"[1, 3, 5, 10, 0, 2]",1523,441,90309,97020,0.4554425837320574,0.934322033898305,0.8826737560231838,0.8728273777393933
7,362420,"[1, 3, 5, 10, 0, 2, 7]",1820,449,93266,100576,0.5442583732057417,0.951271186440678,0.9115752641404318,0.9048184533448487
