method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,11,741630,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]",3309,887,327739,392941,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,11,741630,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]",3309,887,327739,392941,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,11,741630,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]",3309,887,327739,392941,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,11,741630,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]",3309,887,327739,392941,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,11,741630,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]",3309,887,327739,392941,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,11,741630,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]",3309,887,327739,392941,1.0,1.0,1.0,1.0,True,1.0
