method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,1223450,"[0, 1, 2, 3, 4, 5]",2173,606,155248,183315,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,6,1223450,"[0, 1, 2, 3, 4, 5]",2173,606,155248,183315,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,6,1223450,"[0, 1, 2, 3, 4, 5]",2173,606,155248,183315,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,6,1223450,"[0, 1, 2, 3, 4, 5]",2173,606,155248,183315,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,6,1223450,"[0, 1, 2, 3, 4, 5]",2173,606,155248,183315,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,6,1223450,"[0, 1, 2, 3, 4, 5]",2173,606,155248,183315,1.0,1.0,1.0,1.0,True,1.0
