method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,8,468200,"[0, 1, 2, 4, 5, 8, 9, 10]",4403,2005,1241088,2009010,1.0,1.0,1.0,1.0,True
greedy-AV,8,468200,"[0, 1, 2, 4, 5, 8, 9, 10]",4403,2005,1241088,2009010,1.0,1.0,1.0,1.0,True
greedy-AV/cost,8,468200,"[0, 1, 2, 4, 5, 8, 9, 10]",4403,2005,1241088,2009010,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,8,468200,"[0, 1, 2, 4, 5, 8, 9, 10]",4403,2005,1241088,2009010,1.0,1.0,1.0,1.0,True
greedy-CC,8,468200,"[0, 1, 2, 4, 5, 8, 9, 10]",4403,2005,1241088,2009010,1.0,1.0,1.0,1.0,True
greedy-PAV,8,468200,"[0, 1, 2, 4, 5, 8, 9, 10]",4403,2005,1241088,2009010,1.0,1.0,1.0,1.0,True
