subset_size,subset_indices,AV,CC,PAIRS,CONS,EJR,beta_EJR,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,alpha_EJR
4,"[2, 6, 8, 10]",621,558,64630,155403,False,0.99609375,0.14213778896772716,0.21494607087827428,0.031158159841408198,0.046136786697186426,0.99609375
4,"[2, 6, 8, 11]",1587,1343,756926,901153,False,0.99609375,0.3632410162508583,0.5173343605546995,0.36491445607485284,0.26753861728878875,0.99609375
4,"[2, 6, 9, 10]",842,699,104590,243951,False,0.99609375,0.19272144655527582,0.26926040061633283,0.05042289862003533,0.07242534089795773,0.99609375
4,"[2, 6, 9, 11]",1808,1377,776569,947376,False,0.99609375,0.41382467383840693,0.5304314329738059,0.3743843575720644,0.28126152284083117,0.99609375
4,"[2, 6, 10, 11]",1746,1489,783721,1107816,False,0.99609375,0.3996337834744793,0.5735747303543913,0.37783234084895984,0.32889371821477237,0.99609375
4,"[2, 7, 8, 9]",1617,1519,742876,1152921,False,0.99609375,0.3701075761043717,0.5851309707241911,0.3581409430658511,0.34228470657391985,0.99609375
4,"[2, 7, 8, 10]",1555,1357,715576,920046,False,0.99609375,0.35591668574044405,0.5227272727272727,0.3449795975038761,0.27314766158696796,0.99609375
4,"[2, 7, 8, 11]",2521,2197,1406021,2412306,True,1.0,0.5770199130235751,0.8463020030816641,0.6778435255821846,0.716176955208992,1.0
4,"[2, 7, 9, 10]",1776,1555,759399,1208235,False,0.99609375,0.4065003433279927,0.5989984591679507,0.36610669078455116,0.3587065917329462,0.99609375
4,"[2, 7, 9, 11]",2742,2256,1427468,2543640,True,1.0,0.6276035706111238,0.8690292758089369,0.6881831365077407,0.7551680219457235,1.0
4,"[2, 7, 10, 11]",2680,2240,1422642,2507680,True,1.0,0.6134126802471962,0.8628659476117103,0.6858565191567483,0.7444920449721076,1.0
4,"[2, 8, 9, 10]",691,623,83866,193753,False,0.99609375,0.1581597619592584,0.23998459167950692,0.04043184640661519,0.05752231831393191,0.99609375
4,"[2, 8, 9, 11]",1657,1360,766159,924120,False,0.99609375,0.37926298924238955,0.5238828967642527,0.3693656906379926,0.27435717021295547,0.99609375
4,"[2, 8, 10, 11]",1595,1458,771505,1062153,False,0.99609375,0.36507209887846187,0.561633281972265,0.37194300028540356,0.3153370681439654,0.99609375
4,"[2, 9, 10, 11]",1816,1512,792957,1142316,False,0.99609375,0.41565575646601055,0.5824345146379045,0.3822850217138097,0.3391362433980245,0.99609375
4,"[3, 4, 5, 6]",2347,1827,1035408,1668051,True,1.0,0.5371938658731975,0.7037750385208013,0.4991707870195386,0.49521896737533067,1.0
4,"[3, 4, 5, 7]",3281,2056,1486204,2112540,True,1.0,0.7509727626459144,0.7919876733436055,0.7164997955893583,0.6271809898732599,1.0
4,"[3, 4, 5, 8]",2196,1730,1013823,1495585,True,1.0,0.5026321812771801,0.6664098613251156,0.4887646462153177,0.44401643554185927,1.0
4,"[3, 4, 5, 9]",2417,1881,1053946,1768140,True,1.0,0.5532158388647288,0.7245762711864406,0.5081079673868606,0.5249338689134907,1.0
4,"[3, 4, 5, 10]",2355,1774,1033938,1572651,True,1.0,0.5390249485008011,0.6833590138674884,0.49846209918158607,0.4668961586077291,1.0
4,"[3, 4, 5, 11]",3321,2267,1573348,2568511,True,1.0,0.7601281757839322,0.8732665639445301,0.7585119676645505,0.7625518435060906,1.0
4,"[3, 4, 6, 7]",3067,2137,1470440,2282316,True,1.0,0.7019913023575188,0.8231895223420647,0.7088999622033153,0.6775849016272255,1.0
4,"[3, 4, 6, 8]",1982,1705,965348,1452660,True,1.0,0.4536507209887846,0.6567796610169492,0.4653948210828365,0.4312726560203782,1.0
4,"[3, 4, 6, 9]",2203,1801,1001430,1620900,True,1.0,0.5042343785763332,0.6937596302003082,0.4827899738508651,0.4812205527400982,1.0
4,"[3, 4, 6, 10]",2141,1781,987480,1585090,True,1.0,0.49004348821240556,0.6860554699537751,0.4760646708988669,0.47058910848467034,1.0
4,"[3, 4, 6, 11]",3107,2174,1515358,2362051,True,1.0,0.7111467154955368,0.837442218798151,0.7305549556081795,0.7012570101920548,1.0
4,"[3, 4, 7, 8]",2916,2036,1448870,2071630,True,1.0,0.6674296177615014,0.7842835130970724,0.698501052907645,0.6150354331994383,1.0
4,"[3, 4, 7, 9]",3137,2190,1488808,2396955,True,1.0,0.7180132753490501,0.8436055469953775,0.7177551854737313,0.7116194768296267,1.0
4,"[3, 4, 7, 10]",3075,2056,1462825,2112540,True,1.0,0.7038223849851225,0.7919876733436055,0.7052287663624933,0.6271809898732599,1.0
4,"[3, 4, 7, 11]",4041,2541,1997308,3227070,True,1.0,0.9249256122682536,0.9788135593220338,0.9629033253368918,0.9580679925541296,1.0
4,"[3, 4, 8, 9]",2052,1763,983954,1553203,True,1.0,0.46967269398031586,0.6791217257318952,0.4743647842889209,0.4611223432522541,1.0
4,"[3, 4, 8, 10]",1990,1684,965919,1417086,True,1.0,0.4554818036163882,0.6486902927580893,0.46567010050832686,0.4207112765748996,1.0
4,"[3, 4, 8, 11]",2956,2154,1504994,2318781,True,1.0,0.6765850308995194,0.8297380585516179,0.7255584653003294,0.6884108054187411,1.0
4,"[3, 4, 9, 10]",2211,1831,1005943,1675365,True,1.0,0.5060654612039368,0.7053158705701078,0.4849656937234363,0.4973903827141801,1.0
4,"[3, 4, 9, 11]",3177,2197,1524994,2412306,True,1.0,0.727168688487068,0.8463020030816641,0.7352004767010436,0.716176955208992,1.0
4,"[3, 4, 10, 11]",3115,2222,1526860,2467531,True,1.0,0.7129777981231403,0.8559322033898306,0.7361000763647303,0.7325724176218935,1.0
4,"[3, 5, 6, 7]",3214,2140,1488983,2288730,True,1.0,0.7356374456397345,0.8243451463790447,0.7178395530734876,0.6794891206569467,1.0
4,"[3, 5, 6, 8]",2129,1749,1003878,1528626,True,1.0,0.4872968642710002,0.673728813559322,0.4839701560463125,0.45382580581953563,1.0
4,"[3, 5, 6, 9]",2350,1847,1039963,1704781,True,1.0,0.5378805218585488,0.7114791987673343,0.5013667551160512,0.5061235456356452,1.0
4,"[3, 5, 6, 10]",2288,1825,1025762,1664400,True,1.0,0.5236896314946212,0.7030046224961479,0.4945204449209741,0.49413504101463346,1.0
4,"[3, 5, 6, 11]",3254,2207,1552054,2434321,True,1.0,0.7447928587777524,0.8501540832049307,0.7482461181262101,0.7227128738150586,1.0
4,"[3, 5, 7, 8]",3063,2038,1467409,2075703,True,1.0,0.701075761043717,0.7850539291217258,0.707438715375537,0.6162446449406379,1.0
4,"[3, 5, 7, 9]",3284,2193,1507341,2403528,True,1.0,0.7516594186312657,0.8447611710323575,0.7266899553382032,0.7135709005406272,1.0
4,"[3, 5, 7, 10]",3222,2067,1481609,2135211,True,1.0,0.7374685282673381,0.7962249614791987,0.7142845434700442,0.6339116649002022,1.0
4,"[3, 5, 7, 11]",4188,2534,2014091,3209311,True,1.0,0.9585717555504693,0.9761171032357473,0.9709944192038013,0.952795615605452,1.0
4,"[3, 5, 8, 9]",2199,1807,1022481,1631721,True,1.0,0.5033188372625315,0.6960708782742681,0.4929386729506869,0.48443314303018425,1.0
4,"[3, 5, 8, 10]",2137,1727,1004188,1490401,True,1.0,0.4891279468986038,0.6652542372881356,0.4841196072230236,0.4424773848012802,1.0
4,"[3, 5, 8, 11]",3103,2186,1541687,2388205,True,1.0,0.710231174181735,0.8420647149460708,0.7432481815166498,0.7090217349353236,1.0
4,"[3, 5, 9, 10]",2358,1877,1044226,1760626,True,1.0,0.5397116044861524,0.7230354391371341,0.5034219498461135,0.5227030766170572,1.0
4,"[3, 5, 9, 11]",3324,2234,1561733,2494261,True,1.0,0.7608148317692836,0.8605546995377504,0.7529123695435858,0.7405081480030045,1.0
4,"[3, 5, 10, 11]",3262,2256,1563327,2543640,True,1.0,0.7466239414053559,0.8690292758089369,0.7536808378522227,0.7551680219457235,1.0
4,"[3, 6, 7, 8]",2849,2098,1449138,2199753,True,1.0,0.6520943007553216,0.8081664098613252,0.6986302558604145,0.6530732028821575,1.0
4,"[3, 6, 7, 9]",3070,2198,1485035,2414503,True,1.0,0.7026779583428702,0.8466872110939908,0.7159362200229865,0.7168292110880531,1.0
4,"[3, 6, 7, 10]",3008,2138,1464281,2284453,True,1.0,0.6884870679789425,0.8235747303543913,0.7059307047924653,0.6782193444190113,1.0
4,"[3, 6, 7, 11]",3974,2530,1986296,3199185,True,1.0,0.9095902952620737,0.9745762711864406,0.9575944338596586,0.9497893602429706,1.0
4,"[3, 6, 8, 9]",1985,1657,964146,1371996,True,1.0,0.45433737697413595,0.6382896764252697,0.46481533619765353,0.4073247414875709,1.0
4,"[3, 6, 8, 10]",1923,1674,952202,1400301,True,1.0,0.4401464866102083,0.6448382126348228,0.45905712698914697,0.41572806540965646,1.0
4,"[3, 6, 8, 11]",2889,2031,1477966,2061465,True,1.0,0.6612497138933394,0.7823574730354391,0.7125282510934041,0.6120175993302279,1.0
4,"[3, 6, 9, 10]",2144,1766,988185,1558495,True,1.0,0.4907301441977569,0.6802773497688752,0.47640455180074204,0.4626934575499286,1.0
4,"[3, 6, 9, 11]",3110,2061,1496242,2122830,True,1.0,0.7118333714808881,0.7939137134052389,0.7213391211113768,0.6302359343409603,1.0
4,"[3, 6, 10, 11]",3048,2133,1501817,2273778,True,1.0,0.6976424811169604,0.8216486902927581,0.7240268317893259,0.6750500993079616,1.0
4,"[3, 7, 8, 9]",2919,2157,1467571,2325246,True,1.0,0.6681162737468528,0.8308936825885979,0.7075168156678828,0.6903301655726463,1.0
4,"[3, 7, 8, 10]",2857,2038,1442737,2075703,True,1.0,0.6539253833829252,0.7850539291217258,0.6955443301116159,0.6162446449406379,1.0
4,"[3, 7, 8, 11]",3823,2506,1975922,3138765,True,1.0,0.8750286106660563,0.9653312788906009,0.9525931225461081,0.9318515813568229,1.0
4,"[3, 7, 9, 10]",3078,2188,1482561,2392578,True,1.0,0.7045090409704738,0.8428351309707242,0.7147435032127182,0.7103200121128993,1.0
4,"[3, 7, 9, 11]",4044,2556,1995925,3265290,True,1.0,0.925612268253605,0.9845916795069337,0.9622365802485325,0.9694149291484454,1.0
4,"[3, 7, 10, 11]",3982,2538,1990848,3219453,True,1.0,0.9114213778896773,0.977657935285054,0.9597889556544612,0.9558066211245402,1.0
4,"[3, 8, 9, 10]",1993,1728,970724,1492128,True,1.0,0.4561684596017395,0.6656394453004623,0.46798659374734847,0.4429901048300186,1.0
4,"[3, 8, 9, 11]",2959,2055,1487631,2110485,True,1.0,0.6772716868848707,0.7916024653312789,0.7171877531027993,0.6265708916340835,1.0
4,"[3, 8, 10, 11]",2897,2115,1491483,2235555,True,1.0,0.663080796520943,0.8147149460708782,0.7190448044985769,0.663702272059282,1.0
4,"[3, 9, 10, 11]",3118,2161,1511471,2333880,True,1.0,0.7136644541084917,0.8324345146379045,0.7286810306924507,0.6928934688315506,1.0
4,"[4, 5, 6, 7]",2183,1606,803274,1288815,False,0.99609375,0.49965667200732433,0.6186440677966102,0.38725885329486814,0.3826295679435681,0.99609375
4,"[4, 5, 6, 8]",1098,925,177366,427350,False,0.99609375,0.25131609063859006,0.35631741140215717,0.08550824970495445,0.12687371411776233,0.99609375
4,"[4, 5, 6, 9]",1319,1057,217296,558096,False,0.99609375,0.3018997482261387,0.4071648690292758,0.10475852546648051,0.16569021259919664,0.99609375
4,"[4, 5, 6, 10]",1257,989,199816,488566,False,0.99609375,0.287708857862211,0.38097072419106315,0.09633140750225623,0.14504781329509459,0.99609375
4,"[4, 5, 6, 11]",2223,1786,892010,1594005,True,1.0,0.5088120851453422,0.6879815100154083,0.4300385294775573,0.4732358363689803,1.0
4,"[4, 5, 7, 8]",2032,1471,778446,1081185,False,0.99609375,0.46509498741130695,0.5666409861325116,0.3752892603420214,0.32098737942766553,0.99609375
4,"[4, 5, 7, 9]",2253,1666,822266,1386945,False,0.99609375,0.5156786449988556,0.6417565485362096,0.39641490732098644,0.41176287218219226,0.99609375
4,"[4, 5, 7, 10]",2191,1481,792804,1095940,False,0.99609375,0.5014877546349279,0.5704930662557781,0.3822112603265942,0.3253679144734303,0.99609375
4,"[4, 5, 7, 11]",3157,2308,1481535,2662278,True,1.0,0.722590981918059,0.889060092449923,0.7142488680278616,0.7903898394150182,1.0
4,"[4, 5, 8, 9]",1168,987,196589,486591,False,0.99609375,0.2673380636301213,0.3802003081664099,0.09477566896275098,0.1444614658389519,0.99609375
4,"[4, 5, 8, 10]",1106,848,174815,359128,False,0.99609375,0.2531471732661936,0.3266563944530046,0.08427841115079335,0.10661964011626009,0.99609375
4,"[4, 5, 8, 11]",2072,1755,879783,1539135,True,1.0,0.47425040054932477,0.676040061633282,0.4241438858077306,0.45694576805579057,1.0
4,"[4, 5, 9, 10]",1327,1050,218926,550725,False,0.99609375,0.30373083085374225,0.40446841294298924,0.10554434939563873,0.16350187482743572,0.99609375
4,"[4, 5, 9, 11]",2293,1808,901232,1633528,True,1.0,0.5248340581368734,0.6964560862865947,0.4344844609344266,0.48496961384195636,1.0
4,"[4, 5, 10, 11]",2231,1825,902175,1664400,True,1.0,0.5106431677729457,0.7030046224961479,0.43493908177197027,0.49413504101463346,1.0
4,"[4, 6, 7, 8]",1818,1538,751906,1181953,False,0.99609375,0.41611352712291144,0.5924499229583975,0.3624943112132736,0.35090386573682353,0.99609375
4,"[4, 6, 7, 9]",2039,1664,791491,1383616,True,1.0,0.46669718471046007,0.6409861325115562,0.3815782622781373,0.4107745427232054,1.0
4,"[4, 6, 7, 10]",1977,1562,767296,1219141,False,0.99609375,0.4525062943465324,0.6016949152542372,0.36991383898612323,0.36194441723000553,0.99609375
4,"[4, 6, 7, 11]",2943,2295,1445279,2632365,True,1.0,0.6736095216296636,0.8840523882896765,0.6967698297606467,0.7815091247539567,1.0
4,"[4, 6, 8, 9]",954,795,124368,315615,False,0.99609375,0.2183566033417258,0.3062403697996918,0.05995788369420168,0.09370129233948182,0.99609375
4,"[4, 6, 8, 10]",892,764,109122,291466,False,0.99609375,0.20416571297779812,0.2942989214175655,0.05260777840343719,0.08653182159599325,0.99609375
