subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,6000,[6],243,243,29403,29403
2,12500,"[6, 11]",353,334,35227,55611
4,29000,"[6, 11, 12, 9]",599,449,47282,100576
3,19000,"[6, 11, 12]",458,377,39210,70876
5,54500,"[6, 11, 12, 9, 5]",977,719,116001,258121
6,83500,"[6, 11, 12, 9, 5, 8]",1133,761,123254,289180
7,113500,"[6, 11, 12, 9, 5, 8, 3]",1626,1043,232852,543403
8,184500,"[6, 11, 12, 9, 5, 8, 3, 10]",1763,1109,240907,614386
8,243500,"[6, 11, 12, 9, 5, 8, 3, 1]",2321,1534,464756,1175811
9,218500,"[6, 11, 12, 9, 5, 8, 3, 7, 10]",1964,1250,260071,780625
9,397500,"[6, 11, 12, 9, 5, 8, 3, 7, 0]",6064,5030,9195561,12647935
9,314500,"[6, 11, 12, 9, 5, 8, 3, 10, 1]",2458,1595,472682,1271215
8,147500,"[6, 11, 12, 9, 5, 8, 3, 7]",1827,1185,252021,701520
7,117500,"[6, 11, 12, 9, 5, 8, 7]",1334,929,143029,431056
7,213500,"[6, 11, 12, 9, 5, 8, 1]",1828,1300,359319,844350
10,348500,"[6, 11, 12, 9, 5, 8, 3, 7, 10, 1]",2659,1631,483968,1329265
9,434500,"[6, 11, 12, 9, 5, 8, 3, 10, 0]",6000,5085,9198488,12926070
7,154500,"[6, 11, 12, 9, 5, 8, 10]",1270,838,131626,350703
10,468500,"[6, 11, 12, 9, 5, 8, 3, 7, 10, 0]",6201,5092,9203488,12961686
10,527500,"[6, 11, 12, 9, 5, 8, 3, 7, 1, 0]",6759,5174,9320756,13382551
9,277500,"[6, 11, 12, 9, 5, 8, 3, 7, 1]",2522,1570,476045,1231665
8,188500,"[6, 11, 12, 9, 5, 8, 7, 10]",1471,1005,151396,504510
8,247500,"[6, 11, 12, 9, 5, 8, 7, 1]",2029,1355,371143,917335
8,367500,"[6, 11, 12, 9, 5, 8, 7, 0]",5571,4840,9095571,11710380
8,284500,"[6, 11, 12, 9, 5, 8, 10, 1]",1965,1370,367555,937765
8,404500,"[6, 11, 12, 9, 5, 8, 10, 0]",5507,4897,9098505,11987856
8,363500,"[6, 11, 12, 9, 5, 8, 3, 0]",5863,5023,9190556,12612753
9,318500,"[6, 11, 12, 9, 5, 8, 7, 10, 1]",2166,1425,379376,1014600
9,438500,"[6, 11, 12, 9, 5, 8, 7, 10, 0]",5708,4908,9103788,12041778
9,534500,"[6, 11, 12, 9, 5, 8, 10, 1, 0]",6202,5052,9227420,12758826
9,493500,"[6, 11, 12, 9, 5, 8, 3, 1, 0]",6558,5168,9316873,13351528
9,497500,"[6, 11, 12, 9, 5, 8, 7, 1, 0]",6266,4997,9223435,12482506
8,463500,"[6, 11, 12, 9, 5, 8, 1, 0]",6065,4988,9219319,12437578
6,84500,"[6, 11, 12, 9, 5, 3]",1470,1017,226261,516636
7,333500,"[6, 11, 12, 9, 5, 8, 0]",5370,4829,9090283,11657206
7,118500,"[6, 11, 12, 9, 5, 3, 7]",1671,1159,245436,671061
8,189500,"[6, 11, 12, 9, 5, 3, 7, 10]",1808,1226,253548,750925
9,319500,"[6, 11, 12, 9, 5, 3, 7, 10, 1]",2503,1613,477656,1300078
8,248500,"[6, 11, 12, 9, 5, 3, 7, 1]",2366,1551,469674,1202025
9,439500,"[6, 11, 12, 9, 5, 3, 7, 10, 0]",6045,5072,9197112,12860056
7,155500,"[6, 11, 12, 9, 5, 3, 10]",1607,1085,234378,588070
6,88500,"[6, 11, 12, 9, 5, 7]",1178,887,135782,392941
5,58000,"[6, 11, 12, 9, 8]",755,496,54695,122760
6,125500,"[6, 11, 12, 9, 5, 10]",1114,799,124439,318801
7,214500,"[6, 11, 12, 9, 5, 3, 1]",2165,1515,458380,1146855
7,159500,"[6, 11, 12, 9, 5, 7, 10]",1315,966,144215,466095
8,368500,"[6, 11, 12, 9, 5, 3, 7, 0]",5908,5008,9189123,12537528
7,334500,"[6, 11, 12, 9, 5, 3, 0]",5707,5001,9184112,12502500
8,285500,"[6, 11, 12, 9, 5, 3, 10, 1]",2302,1577,466365,1242676
7,218500,"[6, 11, 12, 9, 5, 7, 1]",1873,1322,364122,873181
8,405500,"[6, 11, 12, 9, 5, 3, 10, 0]",5844,5065,9192106,12824580
6,184500,"[6, 11, 12, 9, 5, 1]",1672,1267,352293,802011
6,304500,"[6, 11, 12, 9, 5, 0]",5214,4797,9083233,11503206
7,338500,"[6, 11, 12, 9, 5, 7, 0]",5415,4808,9088527,11556028
9,498500,"[6, 11, 12, 9, 5, 3, 7, 1, 0]",6603,5157,9314512,13294746
7,255500,"[6, 11, 12, 9, 5, 10, 1]",1809,1338,360590,894453
8,464500,"[6, 11, 12, 9, 5, 3, 1, 0]",6402,5151,9310624,13263825
8,289500,"[6, 11, 12, 9, 5, 7, 10, 1]",2010,1393,372416,969528
8,409500,"[6, 11, 12, 9, 5, 7, 10, 0]",5552,4879,9096810,11899881
9,535500,"[6, 11, 12, 9, 5, 3, 10, 1, 0]",6539,5210,9318500,13569445
7,375500,"[6, 11, 12, 9, 5, 10, 0]",5351,4868,9091521,11846278
7,434500,"[6, 11, 12, 9, 5, 1, 0]",5909,4962,9212475,12308241
8,468500,"[6, 11, 12, 9, 5, 7, 1, 0]",6110,4971,9216596,12352935
8,505500,"[6, 11, 12, 9, 5, 10, 1, 0]",6046,5027,9220637,12632851
6,88000,"[6, 11, 12, 9, 8, 3]",1248,854,171386,364231
7,122000,"[6, 11, 12, 9, 8, 3, 7]",1449,1008,190804,507528
8,193000,"[6, 11, 12, 9, 8, 3, 7, 10]",1586,1081,199235,583740
9,323000,"[6, 11, 12, 9, 8, 3, 7, 10, 1]",2281,1508,426644,1136278
9,443000,"[6, 11, 12, 9, 8, 3, 7, 10, 0]",5823,4970,9147419,12347965
8,252000,"[6, 11, 12, 9, 8, 3, 7, 1]",2144,1440,418345,1036080
7,159000,"[6, 11, 12, 9, 8, 3, 10]",1385,930,179823,431985
6,92000,"[6, 11, 12, 9, 8, 7]",956,683,74740,232903
6,129000,"[6, 11, 12, 9, 8, 10]",892,589,63488,173166
5,59000,"[6, 11, 12, 9, 3]",1092,825,164654,339900
8,372000,"[6, 11, 12, 9, 8, 3, 7, 0]",5686,4904,9139126,12022156
7,218000,"[6, 11, 12, 9, 8, 3, 1]",1943,1396,406846,973710
7,338000,"[6, 11, 12, 9, 8, 3, 0]",5485,4891,9133916,11958495
7,163000,"[6, 11, 12, 9, 8, 7, 10]",1093,773,83527,298378
6,188000,"[6, 11, 12, 9, 8, 1]",1450,1107,294701,612171
8,289000,"[6, 11, 12, 9, 8, 3, 10, 1]",2080,1464,415148,1070916
7,222000,"[6, 11, 12, 9, 8, 7, 1]",1651,1173,306750,687378
6,308000,"[6, 11, 12, 9, 8, 0]",4992,4636,9026938,10743930
9,502000,"[6, 11, 12, 9, 8, 3, 7, 1, 0]",6381,5060,9266398,12799270
8,409000,"[6, 11, 12, 9, 8, 3, 10, 0]",5622,4959,9142215,12293361
6,93000,"[6, 11, 12, 9, 3, 7]",1293,980,184081,479710
7,342000,"[6, 11, 12, 9, 8, 7, 0]",5193,4658,9032451,10846153
7,259000,"[6, 11, 12, 9, 8, 10, 1]",1587,1190,303352,707455
7,379000,"[6, 11, 12, 9, 8, 10, 0]",5129,4715,9035566,11113255
8,293000,"[6, 11, 12, 9, 8, 7, 10, 1]",1788,1256,315398,788140
8,468000,"[6, 11, 12, 9, 8, 3, 1, 0]",6180,5050,9262343,12748725
7,438000,"[6, 11, 12, 9, 8, 1, 0]",5687,4824,9158412,11633076
8,413000,"[6, 11, 12, 9, 8, 7, 10, 0]",5330,4735,9041073,11207745
7,164000,"[6, 11, 12, 9, 3, 7, 10]",1430,1056,192583,557040
8,472000,"[6, 11, 12, 9, 8, 7, 1, 0]",5888,4838,9162714,11700703
8,509000,"[6, 11, 12, 9, 8, 10, 1, 0]",5824,4897,9166913,11987856
8,294000,"[6, 11, 12, 9, 3, 7, 10, 1]",2125,1489,420203,1107816
8,414000,"[6, 11, 12, 9, 3, 7, 10, 0]",5667,4949,9140919,12243826
7,223000,"[6, 11, 12, 9, 3, 7, 1]",1988,1419,411836,1006071
8,473000,"[6, 11, 12, 9, 3, 7, 1, 0]",6225,5041,9260021,12703320
7,343000,"[6, 11, 12, 9, 3, 7, 0]",5530,4880,9132555,11904760
6,130000,"[6, 11, 12, 9, 3, 10]",1229,904,173162,408156
7,260000,"[6, 11, 12, 9, 3, 10, 1]",1924,1445,408699,1043290
5,63000,"[6, 11, 12, 9, 7]",800,637,67336,202566
4,44500,"[6, 11, 12, 5]",836,670,108612,224115
5,100000,"[6, 11, 12, 9, 10]",736,546,56150,148785
6,189000,"[6, 11, 12, 9, 3, 1]",1787,1375,400329,944625
6,309000,"[6, 11, 12, 9, 3, 0]",5329,4867,9127336,11841411
7,380000,"[6, 11, 12, 9, 3, 10, 0]",5466,4938,9135706,12189453
5,159000,"[6, 11, 12, 9, 1]",1294,1070,287515,571915
6,134000,"[6, 11, 12, 9, 7, 10]",937,731,76198,266815
5,279000,"[6, 11, 12, 9, 0]",4836,4600,9019733,10577700
6,193000,"[6, 11, 12, 9, 7, 1]",1495,1136,299572,644680
5,73500,"[6, 11, 12, 5, 8]",992,717,115931,256686
7,439000,"[6, 11, 12, 9, 3, 1, 0]",6024,5031,9255958,12652965
8,510000,"[6, 11, 12, 9, 3, 10, 1, 0]",6161,5095,9264204,12976965
6,230000,"[6, 11, 12, 9, 10, 1]",1431,1155,296236,666435
6,313000,"[6, 11, 12, 9, 7, 0]",5037,4622,9025255,10679131
7,264000,"[6, 11, 12, 9, 7, 10, 1]",1632,1221,308290,744810
6,350000,"[6, 11, 12, 9, 10, 0]",4973,4683,9028436,10962903
6,409000,"[6, 11, 12, 9, 1, 0]",5531,4794,9151413,11488821
7,443000,"[6, 11, 12, 9, 7, 1, 0]",5732,4808,9155723,11556028
6,103500,"[6, 11, 12, 5, 8, 3]",1485,1004,225803,503506
7,384000,"[6, 11, 12, 9, 7, 10, 0]",5174,4703,9033952,11056753
7,480000,"[6, 11, 12, 9, 10, 1, 0]",5668,4869,9159984,11851146
8,514000,"[6, 11, 12, 9, 7, 10, 1, 0]",5869,4883,9164291,11919403
7,137500,"[6, 11, 12, 5, 8, 3, 7]",1686,1147,244972,657231
8,208500,"[6, 11, 12, 5, 8, 3, 7, 10]",1823,1214,253043,736291
9,338500,"[6, 11, 12, 5, 8, 3, 7, 10, 1]",2518,1599,477097,1277601
8,267500,"[6, 11, 12, 5, 8, 3, 7, 1]",2381,1537,469153,1180416
9,458500,"[6, 11, 12, 5, 8, 3, 7, 10, 0]",6060,5062,9196734,12809391
7,174500,"[6, 11, 12, 5, 8, 3, 10]",1622,1072,233879,574056
8,387500,"[6, 11, 12, 5, 8, 3, 7, 0]",5923,4999,9188786,12492501
9,517500,"[6, 11, 12, 5, 8, 3, 7, 1, 0]",6618,5144,9314076,13227796
6,107500,"[6, 11, 12, 5, 8, 7]",1193,886,135706,392055
7,233500,"[6, 11, 12, 5, 8, 3, 1]",2180,1500,457864,1124250
5,74500,"[6, 11, 12, 5, 3]",1329,975,219155,474825
7,353500,"[6, 11, 12, 5, 8, 3, 0]",5722,4992,9183781,12457536
8,304500,"[6, 11, 12, 5, 8, 3, 10, 1]",2317,1562,465811,1219141
6,144500,"[6, 11, 12, 5, 8, 10]",1129,797,124325,317206
7,178500,"[6, 11, 12, 5, 8, 7, 10]",1330,965,144095,465130
6,203500,"[6, 11, 12, 5, 8, 1]",1687,1264,352159,798216
8,424500,"[6, 11, 12, 5, 8, 3, 10, 0]",5859,5055,9191734,12773985
7,237500,"[6, 11, 12, 5, 8, 7, 1]",1888,1320,363983,870540
6,323500,"[6, 11, 12, 5, 8, 0]",5229,4794,9083247,11488821
7,357500,"[6, 11, 12, 5, 8, 7, 0]",5430,4805,9088535,11541610
8,483500,"[6, 11, 12, 5, 8, 3, 1, 0]",6417,5138,9310193,13196953
6,108500,"[6, 11, 12, 5, 3, 7]",1530,1118,238330,624403
7,274500,"[6, 11, 12, 5, 8, 10, 1]",1824,1336,360417,891780
8,308500,"[6, 11, 12, 5, 8, 7, 10, 1]",2025,1392,372238,968136
7,394500,"[6, 11, 12, 5, 8, 10, 0]",5366,4864,9091491,11826816
7,453500,"[6, 11, 12, 5, 8, 1, 0]",5924,4956,9212383,12278490
8,428500,"[6, 11, 12, 5, 8, 7, 10, 0]",5567,4875,9096774,11880375
8,487500,"[6, 11, 12, 5, 8, 7, 1, 0]",6125,4965,9216499,12323130
7,179500,"[6, 11, 12, 5, 3, 7, 10]",1667,1187,246463,703891
8,524500,"[6, 11, 12, 5, 8, 10, 1, 0]",6061,5022,9220506,12607731
7,238500,"[6, 11, 12, 5, 3, 7, 1]",2225,1515,462726,1146855
8,309500,"[6, 11, 12, 5, 3, 7, 10, 1]",2362,1578,470729,1244253
8,429500,"[6, 11, 12, 5, 3, 7, 10, 0]",5904,5039,9190301,12693241
8,488500,"[6, 11, 12, 5, 3, 7, 1, 0]",6462,5124,9307776,13125126
6,145500,"[6, 11, 12, 5, 3, 10]",1466,1045,227293,545490
7,358500,"[6, 11, 12, 5, 3, 7, 0]",5767,4974,9182291,12367851
7,275500,"[6, 11, 12, 5, 3, 10, 1]",2161,1541,459438,1186570
6,204500,"[6, 11, 12, 5, 3, 1]",2024,1478,451432,1091503
8,525500,"[6, 11, 12, 5, 3, 10, 1, 0]",6398,5178,9311785,13403253
5,78500,"[6, 11, 12, 5, 7]",1037,839,128393,351541
7,395500,"[6, 11, 12, 5, 3, 10, 0]",5703,5032,9185295,12657996
6,324500,"[6, 11, 12, 5, 3, 0]",5566,4967,9177280,12333061
4,48000,"[6, 11, 12, 8]",614,430,46690,92235
5,115500,"[6, 11, 12, 5, 10]",973,753,117072,283128
6,149500,"[6, 11, 12, 5, 7, 10]",1174,921,136848,423660
6,208500,"[6, 11, 12, 5, 7, 1]",1732,1283,356897,822403
5,174500,"[6, 11, 12, 5, 1]",1531,1227,345068,752151
7,454500,"[6, 11, 12, 5, 3, 1, 0]",6261,5118,9303888,13094403
5,78000,"[6, 11, 12, 8, 3]",1107,803,163720,322003
5,294500,"[6, 11, 12, 5, 0]",5073,4758,9076131,11316903
6,328500,"[6, 11, 12, 5, 7, 0]",5274,4769,9081425,11369296
6,245500,"[6, 11, 12, 5, 10, 1]",1668,1300,353387,844350
7,279500,"[6, 11, 12, 5, 7, 10, 1]",1869,1356,365213,918690
6,365500,"[6, 11, 12, 5, 10, 0]",5210,4831,9084441,11666865
7,399500,"[6, 11, 12, 5, 7, 10, 0]",5411,4842,9089730,11720061
6,424500,"[6, 11, 12, 5, 1, 0]",5768,4926,9205474,12130275
7,458500,"[6, 11, 12, 5, 7, 1, 0]",5969,4935,9209595,12174645
6,112000,"[6, 11, 12, 8, 3, 7]",1308,958,183138,458403
7,495500,"[6, 11, 12, 5, 10, 1, 0]",5905,4993,9213658,12462528
8,529500,"[6, 11, 12, 5, 7, 10, 1, 0]",6106,5002,9217776,12507501
7,183000,"[6, 11, 12, 8, 3, 7, 10]",1445,1036,191596,536130
7,242000,"[6, 11, 12, 8, 3, 7, 1]",2003,1397,410839,975106
8,313000,"[6, 11, 12, 8, 3, 7, 10, 1]",2140,1469,419165,1078246
8,433000,"[6, 11, 12, 8, 3, 7, 10, 0]",5682,4933,9140088,12164778
6,149000,"[6, 11, 12, 8, 3, 10]",1244,884,172184,390286
8,492000,"[6, 11, 12, 8, 3, 7, 1, 0]",6240,5021,9259138,12602710
7,362000,"[6, 11, 12, 8, 3, 7, 0]",5545,4863,9131768,11821953
7,279000,"[6, 11, 12, 8, 3, 10, 1]",1939,1424,407669,1013176
8,529000,"[6, 11, 12, 8, 3, 10, 1, 0]",6176,5077,9263288,12885426
5,82000,"[6, 11, 12, 8, 7]",815,618,66735,190653
6,208000,"[6, 11, 12, 8, 3, 1]",1802,1352,399340,913276
7,399000,"[6, 11, 12, 8, 3, 10, 0]",5481,4922,9134884,12110581
6,328000,"[6, 11, 12, 8, 3, 0]",5344,4850,9126558,11758825
6,153000,"[6, 11, 12, 8, 7, 10]",952,714,75550,254541
5,119000,"[6, 11, 12, 8, 10]",751,529,55511,139656
4,49000,"[6, 11, 12, 3]",951,770,156930,296065
7,458000,"[6, 11, 12, 8, 3, 1, 0]",6039,5011,9255083,12552555
6,212000,"[6, 11, 12, 8, 7, 1]",1510,1118,298911,624403
5,178000,"[6, 11, 12, 8, 1]",1309,1051,286862,551775
