method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,10,527500,"[0, 1, 3, 5, 6, 7, 8, 9, 11, 12]",6759,5174,9320756,13382551,1.0,0.9930902111324376,1.0,0.986226850103302,True,0.17299706329777054
greedy-AV,10,527500,"[0, 1, 3, 5, 6, 7, 8, 9, 11, 12]",6759,5174,9320756,13382551,1.0,0.9930902111324376,1.0,0.986226850103302,True,0.17299706329777054
greedy-AV/cost,10,527500,"[0, 1, 3, 5, 6, 7, 8, 9, 11, 12]",6759,5174,9320756,13382551,1.0,0.9930902111324376,1.0,0.986226850103302,True,0.17299706329777054
greedy-AV/cost^2,10,527500,"[0, 1, 3, 5, 6, 7, 8, 9, 11, 12]",6759,5174,9320756,13382551,1.0,0.9930902111324376,1.0,0.986226850103302,True,0.17299706329777054
greedy-CC,9,535500,"[0, 1, 3, 5, 6, 9, 10, 11, 12]",6539,5210,9318500,13569445,0.9674508063322976,1.0,0.9997579595474874,1.0,True,0.17634231037811415
greedy-PAV,9,535500,"[0, 1, 3, 5, 6, 9, 10, 11, 12]",6539,5210,9318500,13569445,0.9674508063322976,1.0,0.9997579595474874,1.0,True,0.17634231037811415
