method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,461828,"[0, 1, 2, 3, 4, 5, 6]",1790,447,82373,99681,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,7,461828,"[0, 1, 2, 3, 4, 5, 6]",1790,447,82373,99681,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,7,461828,"[0, 1, 2, 3, 4, 5, 6]",1790,447,82373,99681,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,7,461828,"[0, 1, 2, 3, 4, 5, 6]",1790,447,82373,99681,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,7,461828,"[0, 1, 2, 3, 4, 5, 6]",1790,447,82373,99681,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,7,461828,"[0, 1, 2, 3, 4, 5, 6]",1790,447,82373,99681,1.0,1.0,1.0,1.0,True,1.0
