subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,21912,[5],256,256,32640,32640
2,56678,"[5, 3]",604,378,67593,71253
3,107178,"[5, 3, 1]",988,478,101423,114003
4,174266,"[5, 3, 1, 0]",1469,676,178216,228150
3,123766,"[5, 3, 0]",1085,590,147701,173755
1,34766,[3],348,348,60378,60378
4,203178,"[5, 3, 1, 2]",1340,509,113817,129286
4,219766,"[5, 3, 0, 2]",1437,643,166068,206403
5,270266,"[5, 3, 1, 0, 2]",1821,702,188947,246051
5,359266,"[5, 3, 1, 0, 4]",1807,701,188112,245350
4,292178,"[5, 3, 1, 4]",1326,508,112823,128778
3,139500,"[5, 1, 0]",1121,636,163424,201930
2,72412,"[5, 1]",640,416,81200,86320
3,185000,"[5, 0, 2]",1089,591,148436,174345
5,404766,"[5, 3, 0, 2, 4]",1775,667,175361,222111
6,455266,"[5, 3, 1, 0, 2, 4]",2159,716,195251,255970
3,302912,"[5, 2, 4]",946,435,86211,94395
5,388178,"[5, 3, 1, 2, 4]",1678,526,121039,138075
2,89000,"[5, 0]",737,510,122429,129795
3,152678,"[5, 3, 2]",956,445,89581,98790
3,241678,"[5, 3, 4]",942,434,85640,93961
2,206912,"[5, 4]",594,377,66157,70876
3,168412,"[5, 1, 2]",992,473,100547,111628
4,308766,"[5, 3, 0, 4]",1423,638,163594,203203
4,337678,"[5, 3, 2, 4]",1294,472,99836,111156
3,257412,"[5, 1, 4]",978,475,100240,112575
2,117912,"[5, 2]",608,385,69663,73920
4,235500,"[5, 1, 0, 2]",1473,668,176562,222778
3,274000,"[5, 0, 4]",1075,586,145911,171405
4,324500,"[5, 1, 0, 4]",1459,670,176479,224115
2,85266,"[3, 1]",732,456,95964,103740
4,353412,"[5, 1, 2, 4]",1330,499,110731,124251
5,420500,"[5, 1, 0, 2, 4]",1811,689,185211,237016
4,370000,"[5, 0, 2, 4]",1427,632,162527,199396
2,130766,"[3, 2]",700,426,84753,90525
3,152354,"[3, 1, 0]",1213,668,175851,222778
3,181266,"[3, 1, 2]",1084,495,110121,122265
3,315766,"[3, 2, 4]",1038,458,96126,104653
2,101854,"[3, 0]",829,577,144192,166176
1,50500,[1],384,384,73536,73536
4,248354,"[3, 1, 0, 2]",1565,698,187527,243253
1,67088,[0],481,481,115440,115440
3,270266,"[3, 1, 4]",1070,494,109082,121771
4,382854,"[3, 0, 2, 4]",1519,661,173540,218130
3,197854,"[3, 0, 2]",1181,636,163931,201930
1,96000,[2],352,352,61776,61776
2,219766,"[3, 4]",686,415,80746,85905
1,185000,[4],338,338,56953,56953
4,366266,"[3, 1, 2, 4]",1422,515,118052,132355
4,337354,"[3, 1, 0, 4]",1551,696,186472,241860
3,302588,"[1, 0, 4]",1203,665,174712,220780
2,146500,"[1, 2]",736,454,95691,102831
3,286854,"[3, 0, 4]",1167,630,161221,198135
2,235500,"[1, 4]",722,457,95509,104196
2,117588,"[1, 0]",865,625,160296,195000
5,433354,"[3, 1, 0, 2, 4]",1903,712,193930,253116
2,163088,"[0, 2]",833,579,145085,167331
2,252088,"[0, 4]",819,573,142258,163878
2,281000,"[2, 4]",690,415,81054,85905
3,348088,"[0, 2, 4]",1171,625,160334,195000
3,213588,"[1, 0, 2]",1217,662,174630,218791
4,398588,"[1, 0, 2, 4]",1555,685,183799,234270
3,331500,"[1, 2, 4]",1074,485,107017,117370
