method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,3,25709,"[0, 1, 2]",1754,946,372274,446985,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,3,25709,"[0, 1, 2]",1754,946,372274,446985,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,3,25709,"[0, 1, 2]",1754,946,372274,446985,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,3,25709,"[0, 1, 2]",1754,946,372274,446985,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,3,25709,"[0, 1, 2]",1754,946,372274,446985,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,3,25709,"[0, 1, 2]",1754,946,372274,446985,1.0,1.0,1.0,1.0,True,1.0
