method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,11,940653,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",3121,1687,507090,1422141,1.0,1.0,1.0,1.0,True
greedy-AV,9,976441,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",2973,1665,503318,1385280,0.9525793015059276,0.9869590989922941,0.992561478238577,0.9740806291359295,True
greedy-AV/cost,11,940653,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",3121,1687,507090,1422141,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,11,940653,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",3121,1687,507090,1422141,1.0,1.0,1.0,1.0,True
greedy-CC,11,940653,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",3121,1687,507090,1422141,1.0,1.0,1.0,1.0,True
greedy-PAV,9,976441,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",2973,1665,503318,1385280,0.9525793015059276,0.9869590989922941,0.992561478238577,0.9740806291359295,True
