method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,389000,"[0, 4, 5, 6, 7, 8]",2205,1334,619665,889111,1.0,1.0,1.0,1.0,True,0.25950366026628435
greedy-AV,6,389000,"[0, 4, 5, 6, 7, 8]",2205,1334,619665,889111,1.0,1.0,1.0,1.0,True,0.25950366026628435
greedy-AV/cost,6,389000,"[0, 4, 5, 6, 7, 8]",2205,1334,619665,889111,1.0,1.0,1.0,1.0,True,0.25950366026628435
greedy-AV/cost^2,6,389000,"[0, 4, 5, 6, 7, 8]",2205,1334,619665,889111,1.0,1.0,1.0,1.0,True,0.25950366026628435
greedy-CC,6,389000,"[0, 4, 5, 6, 7, 8]",2205,1334,619665,889111,1.0,1.0,1.0,1.0,True,0.25950366026628435
greedy-PAV,6,389000,"[0, 4, 5, 6, 7, 8]",2205,1334,619665,889111,1.0,1.0,1.0,1.0,True,0.25950366026628435
