method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,11,528900,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",2796,1315,373019,863955,1.0,1.0,1.0,1.0,True
greedy-AV,11,528900,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",2796,1315,373019,863955,1.0,1.0,1.0,1.0,True
greedy-AV/cost,11,528900,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",2796,1315,373019,863955,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,11,528900,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",2796,1315,373019,863955,1.0,1.0,1.0,1.0,True
greedy-CC,11,528900,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",2796,1315,373019,863955,1.0,1.0,1.0,1.0,True
greedy-PAV,11,528900,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",2796,1315,373019,863955,1.0,1.0,1.0,1.0,True
