method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,3,134150,"[0, 3, 5]",1017,784,211885,306936,0.7895962732919255,0.930011862396204,0.7809413238979802,0.8648447603993203,True,0.4312152419354839
greedy-AV,2,145000,"[0, 1]",1098,841,271320,353220,0.8524844720496895,0.9976275207591934,1.0,0.995257859189694,True,0.9998316970546984
greedy-AV/cost,4,127150,"[1, 2, 3, 5]",1288,811,202605,328455,1.0,0.9620403321470936,0.7467381689517912,0.9254782292626436,True,0.47855596535048095
greedy-AV/cost^2,4,127150,"[1, 2, 3, 5]",1288,811,202605,328455,1.0,0.9620403321470936,0.7467381689517912,0.9254782292626436,True,0.47855596535048095
greedy-CC,2,148000,"[0, 2]",994,843,247287,354903,0.7717391304347826,1.0,0.911421937195931,1.0,True,1.0
greedy-PAV,2,145000,"[0, 1]",1098,841,271320,353220,0.8524844720496895,0.9976275207591934,1.0,0.995257859189694,True,0.9998316970546984
