method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,466000,"[1, 2, 3, 4, 5, 6]",2319,663,210871,219453,1.0,0.9940029985007496,0.9493946720333528,0.9880330105217662,True,0.3487043358433735
greedy-AV,1,1000000,[0],667,667,222111,222111,0.2876239758516602,1.0,1.0,1.0,True,1.0
greedy-AV/cost,6,466000,"[1, 2, 3, 4, 5, 6]",2319,663,210871,219453,1.0,0.9940029985007496,0.9493946720333528,0.9880330105217662,True,0.3487043358433735
greedy-AV/cost^2,6,466000,"[1, 2, 3, 4, 5, 6]",2319,663,210871,219453,1.0,0.9940029985007496,0.9493946720333528,0.9880330105217662,True,0.3487043358433735
greedy-CC,1,1000000,[0],667,667,222111,222111,0.2876239758516602,1.0,1.0,1.0,True,1.0
greedy-PAV,1,1000000,[0],667,667,222111,222111,0.2876239758516602,1.0,1.0,1.0,True,1.0
