subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,15000,[0],158,158,12403,12403
2,42159,"[0, 2]",308,214,19207,22791
3,92752,"[0, 2, 3]",443,220,19996,24090
4,124252,"[0, 2, 1, 3]",594,225,21426,25200
3,119959,"[0, 2, 5]",352,232,19828,26796
2,46500,"[0, 1]",309,206,18475,21115
3,124300,"[0, 1, 5]",353,224,19096,24976
2,65593,"[0, 3]",293,205,17620,20910
3,73659,"[0, 2, 1]",459,221,20892,24310
2,92800,"[0, 5]",202,176,13024,15400
2,123000,"[0, 4]",258,220,16650,24090
3,97093,"[0, 1, 3]",444,211,19177,22155
2,58659,"[2, 1]",301,173,14372,14878
3,109252,"[2, 1, 3]",436,177,14906,15576
1,27159,[2],150,150,11175,11175
2,82093,"[1, 3]",286,157,12114,12246
1,31500,[1],151,151,11325,11325
2,77752,"[2, 3]",285,156,11964,12090
1,108000,[4],100,100,4950,4950
1,50593,[3],135,135,9045,9045
1,77800,[5],44,44,946,946
2,128393,"[3, 5]",179,175,9985,15225
2,109300,"[1, 5]",195,179,12151,15931
2,104959,"[2, 5]",194,188,12106,17578
2,135159,"[2, 4]",250,236,16034,27730
