method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,5,40035,"[0, 1, 2, 3, 4]",799,389,57586,75466,1.0,0.989821882951654,1.0,0.9797216596562288,True,1.0
greedy-AV,5,40035,"[0, 1, 2, 3, 4]",799,389,57586,75466,1.0,0.989821882951654,1.0,0.9797216596562288,True,1.0
greedy-AV/cost,5,40035,"[0, 1, 2, 3, 4]",799,389,57586,75466,1.0,0.989821882951654,1.0,0.9797216596562288,True,1.0
greedy-AV/cost^2,5,40035,"[0, 1, 2, 3, 4]",799,389,57586,75466,1.0,0.989821882951654,1.0,0.9797216596562288,True,1.0
greedy-CC,5,40035,"[0, 1, 2, 4, 5]",777,393,57013,77028,0.9724655819774718,1.0,0.9900496648490952,1.0,True,1.0
greedy-PAV,5,40035,"[0, 1, 2, 3, 4]",799,389,57586,75466,1.0,0.989821882951654,1.0,0.9797216596562288,True,1.0
