method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,4,50000,"[0, 1, 3, 4]",184,79,2522,3081,0.8558139534883721,0.8494623655913979,0.872060857538036,0.7201963534361852,False
greedy-AV,4,50000,"[0, 1, 3, 4]",184,79,2522,3081,0.8558139534883721,0.8494623655913979,0.872060857538036,0.7201963534361852,False
greedy-AV/cost,5,35000,"[0, 3, 4, 6, 7]",190,67,2027,2211,0.8837209302325582,0.7204301075268817,0.7008990318118948,0.5168302945301543,False
greedy-AV/cost^2,5,35000,"[0, 3, 4, 6, 7]",190,67,2027,2211,0.8837209302325582,0.7204301075268817,0.7008990318118948,0.5168302945301543,False
greedy-CC,5,50000,"[0, 2, 3, 4, 6]",215,93,2892,4278,1.0,1.0,1.0,1.0,False
greedy-PAV,5,50000,"[0, 2, 3, 4, 6]",215,93,2892,4278,1.0,1.0,1.0,1.0,False
