subset_size,subset_indices,AV,CC,PAIRS,CONS,EJR,beta_EJR,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,alpha_EJR
2,"[5, 6]",32,27,255,351,True,1.0,0.5614035087719298,0.6428571428571429,0.3722627737226277,0.4076655052264808,1.0
2,"[5, 7]",29,24,198,276,True,1.0,0.5087719298245614,0.5714285714285714,0.28905109489051095,0.3205574912891986,1.0
2,"[5, 8]",25,23,145,253,True,1.0,0.43859649122807015,0.5476190476190477,0.2116788321167883,0.2938443670150987,1.0
2,"[5, 9]",26,23,157,253,True,1.0,0.45614035087719296,0.5476190476190477,0.2291970802919708,0.2938443670150987,1.0
2,"[6, 7]",39,28,308,378,True,1.0,0.6842105263157895,0.6666666666666666,0.44963503649635034,0.43902439024390244,1.0
2,"[6, 8]",35,31,295,465,True,1.0,0.6140350877192983,0.7380952380952381,0.4306569343065693,0.5400696864111498,1.0
2,"[6, 9]",36,29,294,406,True,1.0,0.631578947368421,0.6904761904761905,0.4291970802919708,0.4715447154471545,1.0
2,"[7, 8]",32,28,238,378,True,1.0,0.5614035087719298,0.6666666666666666,0.34744525547445254,0.43902439024390244,1.0
2,"[7, 9]",33,29,252,406,True,1.0,0.5789473684210527,0.6904761904761905,0.3678832116788321,0.4715447154471545,1.0
2,"[8, 9]",29,25,190,300,True,1.0,0.5087719298245614,0.5952380952380952,0.2773722627737226,0.34843205574912894,1.0
3,"[0, 1, 2]",83,47,840,1081,True,1.0,1.0,0.9791666666666666,1.0,0.9583333333333334,1.0
3,"[0, 1, 3]",76,48,793,1128,True,1.0,0.9156626506024096,1.0,0.944047619047619,1.0,1.0
3,"[0, 1, 4]",78,46,784,1035,True,1.0,0.9397590361445783,0.9583333333333334,0.9333333333333333,0.9175531914893617,1.0
3,"[0, 1, 5]",68,44,716,946,True,1.0,0.8192771084337349,0.9166666666666666,0.8523809523809524,0.8386524822695035,1.0
3,"[0, 1, 6]",78,47,787,1081,True,1.0,0.9397590361445783,0.9791666666666666,0.9369047619047619,0.9583333333333334,1.0
3,"[0, 1, 7]",75,47,767,1081,True,1.0,0.9036144578313253,0.9791666666666666,0.9130952380952381,0.9583333333333334,1.0
3,"[0, 1, 8]",71,43,714,903,True,1.0,0.8554216867469879,0.8958333333333334,0.85,0.800531914893617,1.0
3,"[0, 1, 9]",72,46,751,1035,True,1.0,0.8674698795180723,0.9583333333333334,0.8940476190476191,0.9175531914893617,1.0
3,"[0, 2, 3]",76,47,784,1081,True,1.0,0.9156626506024096,0.9791666666666666,0.9333333333333333,0.9583333333333334,1.0
3,"[0, 2, 4]",78,47,787,1081,True,1.0,0.9397590361445783,0.9791666666666666,0.9369047619047619,0.9583333333333334,1.0
3,"[0, 2, 5]",68,44,703,946,True,1.0,0.8192771084337349,0.9166666666666666,0.8369047619047619,0.8386524822695035,1.0
3,"[0, 2, 6]",78,46,772,1035,True,1.0,0.9397590361445783,0.9583333333333334,0.919047619047619,0.9175531914893617,1.0
3,"[0, 2, 7]",75,46,751,1035,True,1.0,0.9036144578313253,0.9583333333333334,0.8940476190476191,0.9175531914893617,1.0
3,"[0, 2, 8]",71,42,707,861,True,1.0,0.8554216867469879,0.875,0.8416666666666667,0.7632978723404256,1.0
3,"[0, 2, 9]",72,45,732,990,True,1.0,0.8674698795180723,0.9375,0.8714285714285714,0.8776595744680851,1.0
3,"[0, 3, 4]",71,44,710,946,True,1.0,0.8554216867469879,0.9166666666666666,0.8452380952380952,0.8386524822695035,1.0
3,"[0, 3, 5]",61,41,616,820,True,1.0,0.7349397590361446,0.8541666666666666,0.7333333333333333,0.7269503546099291,1.0
3,"[0, 3, 6]",71,42,680,861,True,1.0,0.8554216867469879,0.875,0.8095238095238095,0.7632978723404256,1.0
3,"[0, 3, 7]",68,41,643,820,True,1.0,0.8192771084337349,0.8541666666666666,0.7654761904761904,0.7269503546099291,1.0
3,"[0, 3, 8]",64,44,642,946,True,1.0,0.7710843373493976,0.9166666666666666,0.7642857142857142,0.8386524822695035,1.0
3,"[0, 3, 9]",65,45,660,990,True,1.0,0.7831325301204819,0.9375,0.7857142857142857,0.8776595744680851,1.0
3,"[0, 4, 5]",63,43,651,903,True,1.0,0.7590361445783133,0.8958333333333334,0.775,0.800531914893617,1.0
3,"[0, 4, 6]",73,43,702,903,True,1.0,0.8795180722891566,0.8958333333333334,0.8357142857142857,0.800531914893617,1.0
3,"[0, 4, 7]",70,43,675,903,True,1.0,0.8433734939759037,0.8958333333333334,0.8035714285714286,0.800531914893617,1.0
3,"[0, 4, 8]",66,44,659,946,True,1.0,0.7951807228915663,0.9166666666666666,0.7845238095238095,0.8386524822695035,1.0
3,"[0, 4, 9]",67,44,683,946,True,1.0,0.8072289156626506,0.9166666666666666,0.8130952380952381,0.8386524822695035,1.0
3,"[0, 5, 6]",63,41,620,820,True,1.0,0.7590361445783133,0.8541666666666666,0.7380952380952381,0.7269503546099291,1.0
3,"[0, 5, 7]",60,40,588,780,True,1.0,0.7228915662650602,0.8333333333333334,0.7,0.6914893617021277,1.0
3,"[0, 5, 8]",56,41,564,820,True,1.0,0.6746987951807228,0.8541666666666666,0.6714285714285714,0.7269503546099291,1.0
3,"[0, 5, 9]",57,43,591,903,True,1.0,0.6867469879518072,0.8958333333333334,0.7035714285714286,0.800531914893617,1.0
3,"[0, 6, 7]",70,40,637,780,True,1.0,0.8433734939759037,0.8333333333333334,0.7583333333333333,0.6914893617021277,1.0
3,"[0, 6, 8]",66,43,639,903,True,1.0,0.7951807228915663,0.8958333333333334,0.7607142857142857,0.800531914893617,1.0
3,"[0, 6, 9]",67,42,650,861,True,1.0,0.8072289156626506,0.875,0.7738095238095238,0.7632978723404256,1.0
3,"[0, 7, 8]",63,42,607,861,True,1.0,0.7590361445783133,0.875,0.7226190476190476,0.7632978723404256,1.0
3,"[0, 7, 9]",64,42,630,861,True,1.0,0.7710843373493976,0.875,0.75,0.7632978723404256,1.0
3,"[0, 8, 9]",60,41,598,820,True,1.0,0.7228915662650602,0.8541666666666666,0.7119047619047619,0.7269503546099291,1.0
3,"[1, 2, 3]",71,46,701,1035,True,1.0,0.8554216867469879,0.9583333333333334,0.8345238095238096,0.9175531914893617,1.0
3,"[1, 2, 4]",73,43,676,903,True,1.0,0.8795180722891566,0.8958333333333334,0.8047619047619048,0.800531914893617,1.0
3,"[1, 2, 5]",63,41,600,820,True,1.0,0.7590361445783133,0.8541666666666666,0.7142857142857143,0.7269503546099291,1.0
3,"[1, 2, 6]",73,45,702,990,True,1.0,0.8795180722891566,0.9375,0.8357142857142857,0.8776595744680851,1.0
3,"[1, 2, 7]",70,45,689,990,True,1.0,0.8433734939759037,0.9375,0.8202380952380952,0.8776595744680851,1.0
3,"[1, 2, 8]",66,42,616,861,True,1.0,0.7951807228915663,0.875,0.7333333333333333,0.7632978723404256,1.0
3,"[1, 2, 9]",67,45,643,990,True,1.0,0.8072289156626506,0.9375,0.7654761904761904,0.8776595744680851,1.0
3,"[1, 3, 4]",66,43,594,903,True,1.0,0.7951807228915663,0.8958333333333334,0.7071428571428572,0.800531914893617,1.0
3,"[1, 3, 5]",56,38,490,703,True,1.0,0.6746987951807228,0.7916666666666666,0.5833333333333334,0.62322695035461,1.0
3,"[1, 3, 6]",66,42,600,861,True,1.0,0.7951807228915663,0.875,0.7142857142857143,0.7632978723404256,1.0
3,"[1, 3, 7]",63,42,564,861,True,1.0,0.7590361445783133,0.875,0.6714285714285714,0.7632978723404256,1.0
3,"[1, 3, 8]",59,38,513,703,True,1.0,0.7108433734939759,0.7916666666666666,0.6107142857142858,0.62322695035461,1.0
3,"[1, 3, 9]",60,40,532,780,True,1.0,0.7228915662650602,0.8333333333333334,0.6333333333333333,0.6914893617021277,1.0
3,"[1, 4, 5]",58,40,509,780,True,1.0,0.6987951807228916,0.8333333333333334,0.6059523809523809,0.6914893617021277,1.0
3,"[1, 4, 6]",68,41,604,820,True,1.0,0.8192771084337349,0.8541666666666666,0.719047619047619,0.7269503546099291,1.0
3,"[1, 4, 7]",65,41,574,820,True,1.0,0.7831325301204819,0.8541666666666666,0.6833333333333333,0.7269503546099291,1.0
3,"[1, 4, 8]",61,39,519,741,True,1.0,0.7349397590361446,0.8125,0.6178571428571429,0.6569148936170213,1.0
3,"[1, 4, 9]",62,41,546,820,True,1.0,0.7469879518072289,0.8541666666666666,0.65,0.7269503546099291,1.0
3,"[1, 5, 6]",58,40,523,780,True,1.0,0.6987951807228916,0.8333333333333334,0.6226190476190476,0.6914893617021277,1.0
3,"[1, 5, 7]",55,40,494,780,True,1.0,0.6626506024096386,0.8333333333333334,0.5880952380952381,0.6914893617021277,1.0
3,"[1, 5, 8]",51,35,419,595,True,1.0,0.6144578313253012,0.7291666666666666,0.4988095238095238,0.5274822695035462,1.0
3,"[1, 5, 9]",52,37,446,666,True,1.0,0.6265060240963856,0.7708333333333334,0.530952380952381,0.5904255319148937,1.0
3,"[1, 6, 7]",65,41,576,820,True,1.0,0.7831325301204819,0.8541666666666666,0.6857142857142857,0.7269503546099291,1.0
3,"[1, 6, 8]",61,40,540,780,True,1.0,0.7349397590361446,0.8333333333333334,0.6428571428571429,0.6914893617021277,1.0
3,"[1, 6, 9]",62,40,554,780,True,1.0,0.7469879518072289,0.8333333333333334,0.6595238095238095,0.6914893617021277,1.0
3,"[1, 7, 8]",58,40,512,780,True,1.0,0.6987951807228916,0.8333333333333334,0.6095238095238096,0.6914893617021277,1.0
3,"[1, 7, 9]",59,42,541,861,True,1.0,0.7108433734939759,0.875,0.6440476190476191,0.7632978723404256,1.0
3,"[1, 8, 9]",55,38,461,703,True,1.0,0.6626506024096386,0.7916666666666666,0.5488095238095239,0.62322695035461,1.0
3,"[2, 3, 4]",66,43,609,903,True,1.0,0.7951807228915663,0.8958333333333334,0.725,0.800531914893617,1.0
3,"[2, 3, 5]",56,40,503,780,True,1.0,0.6746987951807228,0.8333333333333334,0.5988095238095238,0.6914893617021277,1.0
3,"[2, 3, 6]",66,42,610,861,True,1.0,0.7951807228915663,0.875,0.7261904761904762,0.7632978723404256,1.0
3,"[2, 3, 7]",63,42,569,861,True,1.0,0.7590361445783133,0.875,0.6773809523809524,0.7632978723404256,1.0
3,"[2, 3, 8]",59,42,541,861,True,1.0,0.7108433734939759,0.875,0.6440476190476191,0.7632978723404256,1.0
3,"[2, 3, 9]",60,41,538,820,True,1.0,0.7228915662650602,0.8541666666666666,0.6404761904761904,0.7269503546099291,1.0
3,"[2, 4, 5]",58,39,517,741,True,1.0,0.6987951807228916,0.8125,0.6154761904761905,0.6569148936170213,1.0
3,"[2, 4, 6]",68,43,619,903,True,1.0,0.8192771084337349,0.8958333333333334,0.736904761904762,0.800531914893617,1.0
3,"[2, 4, 7]",65,43,586,903,True,1.0,0.7831325301204819,0.8958333333333334,0.6976190476190476,0.800531914893617,1.0
3,"[2, 4, 8]",61,40,538,780,True,1.0,0.7349397590361446,0.8333333333333334,0.6404761904761904,0.6914893617021277,1.0
3,"[2, 4, 9]",62,40,548,780,True,1.0,0.7469879518072289,0.8333333333333334,0.6523809523809524,0.6914893617021277,1.0
3,"[2, 5, 6]",58,39,521,741,True,1.0,0.6987951807228916,0.8125,0.6202380952380953,0.6569148936170213,1.0
3,"[2, 5, 7]",55,38,487,703,True,1.0,0.6626506024096386,0.7916666666666666,0.5797619047619048,0.62322695035461,1.0
3,"[2, 5, 8]",51,37,434,666,True,1.0,0.6144578313253012,0.7708333333333334,0.5166666666666667,0.5904255319148937,1.0
3,"[2, 5, 9]",52,37,440,666,True,1.0,0.6265060240963856,0.7708333333333334,0.5238095238095238,0.5904255319148937,1.0
3,"[2, 6, 7]",65,41,573,820,True,1.0,0.7831325301204819,0.8541666666666666,0.6821428571428572,0.7269503546099291,1.0
3,"[2, 6, 8]",61,41,554,820,True,1.0,0.7349397590361446,0.8541666666666666,0.6595238095238095,0.7269503546099291,1.0
3,"[2, 6, 9]",62,40,549,780,True,1.0,0.7469879518072289,0.8333333333333334,0.6535714285714286,0.6914893617021277,1.0
3,"[2, 7, 8]",58,41,521,820,True,1.0,0.6987951807228916,0.8541666666666666,0.6202380952380953,0.7269503546099291,1.0
3,"[2, 7, 9]",59,41,528,820,True,1.0,0.7108433734939759,0.8541666666666666,0.6285714285714286,0.7269503546099291,1.0
3,"[2, 8, 9]",55,39,469,741,True,1.0,0.6626506024096386,0.8125,0.5583333333333333,0.6569148936170213,1.0
3,"[3, 4, 5]",51,36,387,630,True,1.0,0.6144578313253012,0.75,0.4607142857142857,0.5585106382978723,1.0
3,"[3, 4, 6]",61,38,494,703,True,1.0,0.7349397590361446,0.7916666666666666,0.5880952380952381,0.62322695035461,1.0
3,"[3, 4, 7]",58,35,431,595,True,1.0,0.6987951807228916,0.7291666666666666,0.513095238095238,0.5274822695035462,1.0
3,"[3, 4, 8]",54,36,419,630,True,1.0,0.6506024096385542,0.75,0.4988095238095238,0.5585106382978723,1.0
3,"[3, 4, 9]",55,38,430,703,True,1.0,0.6626506024096386,0.7916666666666666,0.5119047619047619,0.62322695035461,1.0
3,"[3, 5, 6]",51,33,372,528,True,1.0,0.6144578313253012,0.6875,0.44285714285714284,0.46808510638297873,1.0
3,"[3, 5, 7]",48,30,309,435,True,1.0,0.5783132530120482,0.625,0.3678571428571429,0.38563829787234044,1.0
3,"[3, 5, 8]",44,31,285,465,True,1.0,0.5301204819277109,0.6458333333333334,0.3392857142857143,0.4122340425531915,1.0
3,"[3, 5, 9]",45,30,287,435,True,1.0,0.5421686746987951,0.625,0.3416666666666667,0.38563829787234044,1.0
3,"[3, 6, 7]",58,35,419,595,True,1.0,0.6987951807228916,0.7291666666666666,0.4988095238095238,0.5274822695035462,1.0
3,"[3, 6, 8]",54,38,421,703,True,1.0,0.6506024096385542,0.7916666666666666,0.5011904761904762,0.62322695035461,1.0
3,"[3, 6, 9]",55,36,414,630,True,1.0,0.6626506024096386,0.75,0.4928571428571429,0.5585106382978723,1.0
3,"[3, 7, 8]",51,34,355,561,True,1.0,0.6144578313253012,0.7083333333333334,0.4226190476190476,0.4973404255319149,1.0
3,"[3, 7, 9]",52,34,360,561,True,1.0,0.6265060240963856,0.7083333333333334,0.42857142857142855,0.4973404255319149,1.0
3,"[3, 8, 9]",48,33,330,528,True,1.0,0.5783132530120482,0.6875,0.39285714285714285,0.46808510638297873,1.0
3,"[4, 5, 6]",53,37,426,666,True,1.0,0.6385542168674698,0.7708333333333334,0.5071428571428571,0.5904255319148937,1.0
3,"[4, 5, 7]",50,34,369,561,True,1.0,0.6024096385542169,0.7083333333333334,0.4392857142857143,0.4973404255319149,1.0
3,"[4, 5, 8]",46,35,337,595,True,1.0,0.5542168674698795,0.7291666666666666,0.4011904761904762,0.5274822695035462,1.0
3,"[4, 5, 9]",47,36,354,630,True,1.0,0.5662650602409639,0.75,0.42142857142857143,0.5585106382978723,1.0
3,"[4, 6, 7]",60,35,452,595,True,1.0,0.7228915662650602,0.7291666666666666,0.5380952380952381,0.5274822695035462,1.0
3,"[4, 6, 8]",56,38,454,703,True,1.0,0.6746987951807228,0.7916666666666666,0.5404761904761904,0.62322695035461,1.0
3,"[4, 6, 9]",57,39,461,741,True,1.0,0.6867469879518072,0.8125,0.5488095238095239,0.6569148936170213,1.0
3,"[4, 7, 8]",53,36,398,630,True,1.0,0.6385542168674698,0.75,0.4738095238095238,0.5585106382978723,1.0
3,"[4, 7, 9]",54,38,417,703,True,1.0,0.6506024096385542,0.7916666666666666,0.49642857142857144,0.62322695035461,1.0
3,"[4, 8, 9]",50,36,375,630,True,1.0,0.6024096385542169,0.75,0.44642857142857145,0.5585106382978723,1.0
3,"[5, 6, 7]",50,32,346,496,True,1.0,0.6024096385542169,0.6666666666666666,0.4119047619047619,0.4397163120567376,1.0
3,"[5, 6, 8]",46,35,339,595,True,1.0,0.5542168674698795,0.7291666666666666,0.4035714285714286,0.5274822695035462,1.0
3,"[5, 6, 9]",47,33,336,528,True,1.0,0.5662650602409639,0.6875,0.4,0.46808510638297873,1.0
3,"[5, 7, 8]",43,33,282,528,True,1.0,0.5180722891566265,0.6875,0.3357142857142857,0.46808510638297873,1.0
3,"[5, 7, 9]",44,33,294,528,True,1.0,0.5301204819277109,0.6875,0.35,0.46808510638297873,1.0
3,"[5, 8, 9]",40,32,241,496,True,1.0,0.4819277108433735,0.6666666666666666,0.2869047619047619,0.4397163120567376,1.0
3,"[6, 7, 8]",53,35,387,595,True,1.0,0.6385542168674698,0.7291666666666666,0.4607142857142857,0.5274822695035462,1.0
3,"[6, 7, 9]",54,36,392,630,True,1.0,0.6506024096385542,0.75,0.4666666666666667,0.5585106382978723,1.0
3,"[6, 8, 9]",50,36,373,630,True,1.0,0.6024096385542169,0.75,0.444047619047619,0.5585106382978723,1.0
3,"[7, 8, 9]",47,35,331,595,True,1.0,0.5662650602409639,0.7291666666666666,0.39404761904761904,0.5274822695035462,1.0
4,"[0, 1, 2, 3]",102,51,937,1275,True,1.0,0.9807692307692307,1.0,1.0,1.0,1.0
4,"[0, 1, 2, 4]",104,51,924,1275,True,1.0,1.0,1.0,0.9861259338313767,1.0,1.0
4,"[0, 1, 2, 5]",94,48,862,1128,True,1.0,0.9038461538461539,0.9411764705882353,0.919957310565635,0.8847058823529412,1.0
4,"[0, 1, 2, 6]",104,51,929,1275,True,1.0,1.0,1.0,0.991462113127001,1.0,1.0
4,"[0, 1, 2, 7]",101,51,916,1275,True,1.0,0.9711538461538461,1.0,0.9775880469583778,1.0,1.0
4,"[0, 1, 2, 8]",97,47,860,1081,True,1.0,0.9326923076923077,0.9215686274509803,0.9178228388473852,0.847843137254902,1.0
4,"[0, 1, 2, 9]",98,51,898,1275,True,1.0,0.9423076923076923,1.0,0.9583778014941302,1.0,1.0
4,"[0, 1, 3, 4]",97,50,876,1225,True,1.0,0.9326923076923077,0.9803921568627451,0.9348986125933831,0.9607843137254902,1.0
4,"[0, 1, 3, 5]",87,48,807,1128,True,1.0,0.8365384615384616,0.9411764705882353,0.8612593383137673,0.8847058823529412,1.0
4,"[0, 1, 3, 6]",97,49,867,1176,True,1.0,0.9326923076923077,0.9607843137254902,0.9252934898612594,0.9223529411764706,1.0
4,"[0, 1, 3, 7]",94,49,842,1176,True,1.0,0.9038461538461539,0.9607843137254902,0.8986125933831377,0.9223529411764706,1.0
4,"[0, 1, 3, 8]",90,48,818,1128,True,1.0,0.8653846153846154,0.9411764705882353,0.8729989327641409,0.8847058823529412,1.0
4,"[0, 1, 3, 9]",91,49,844,1176,True,1.0,0.875,0.9607843137254902,0.9007470651013874,0.9223529411764706,1.0
4,"[0, 1, 4, 5]",89,48,815,1128,True,1.0,0.8557692307692307,0.9411764705882353,0.8697972251867663,0.8847058823529412,1.0
4,"[0, 1, 4, 6]",99,49,865,1176,True,1.0,0.9519230769230769,0.9607843137254902,0.9231590181430096,0.9223529411764706,1.0
4,"[0, 1, 4, 7]",96,49,847,1176,True,1.0,0.9230769230769231,0.9607843137254902,0.9039487726787621,0.9223529411764706,1.0
4,"[0, 1, 4, 8]",92,47,812,1081,True,1.0,0.8846153846153846,0.9215686274509803,0.8665955176093917,0.847843137254902,1.0
4,"[0, 1, 4, 9]",93,48,843,1128,True,1.0,0.8942307692307693,0.9411764705882353,0.8996798292422625,0.8847058823529412,1.0
4,"[0, 1, 5, 6]",89,47,811,1081,True,1.0,0.8557692307692307,0.9215686274509803,0.8655282817502669,0.847843137254902,1.0
4,"[0, 1, 5, 7]",86,47,790,1081,True,1.0,0.8269230769230769,0.9215686274509803,0.8431163287086446,0.847843137254902,1.0
4,"[0, 1, 5, 8]",82,45,744,990,True,1.0,0.7884615384615384,0.8823529411764706,0.7940234791889007,0.7764705882352941,1.0
4,"[0, 1, 5, 9]",83,47,779,1081,True,1.0,0.7980769230769231,0.9215686274509803,0.8313767342582711,0.847843137254902,1.0
4,"[0, 1, 6, 7]",96,48,835,1128,True,1.0,0.9230769230769231,0.9411764705882353,0.8911419423692636,0.8847058823529412,1.0
4,"[0, 1, 6, 8]",92,48,816,1128,True,1.0,0.8846153846153846,0.9411764705882353,0.8708644610458911,0.8847058823529412,1.0
4,"[0, 1, 6, 9]",93,48,836,1128,True,1.0,0.8942307692307693,0.9411764705882353,0.8922091782283885,0.8847058823529412,1.0
4,"[0, 1, 7, 8]",89,48,796,1128,True,1.0,0.8557692307692307,0.9411764705882353,0.8495197438633938,0.8847058823529412,1.0
4,"[0, 1, 7, 9]",90,48,827,1128,True,1.0,0.8653846153846154,0.9411764705882353,0.8826040554962646,0.8847058823529412,1.0
4,"[0, 1, 8, 9]",86,47,777,1081,True,1.0,0.8269230769230769,0.9215686274509803,0.8292422625400213,0.847843137254902,1.0
4,"[0, 2, 3, 4]",97,49,877,1176,True,1.0,0.9326923076923077,0.9607843137254902,0.935965848452508,0.9223529411764706,1.0
4,"[0, 2, 3, 5]",87,47,800,1081,True,1.0,0.8365384615384616,0.9215686274509803,0.8537886872998933,0.847843137254902,1.0
4,"[0, 2, 3, 6]",97,48,856,1128,True,1.0,0.9326923076923077,0.9411764705882353,0.9135538954108858,0.8847058823529412,1.0
4,"[0, 2, 3, 7]",94,48,831,1128,True,1.0,0.9038461538461539,0.9411764705882353,0.8868729989327642,0.8847058823529412,1.0
4,"[0, 2, 3, 8]",90,48,817,1128,True,1.0,0.8653846153846154,0.9411764705882353,0.871931696905016,0.8847058823529412,1.0
4,"[0, 2, 3, 9]",91,48,831,1128,True,1.0,0.875,0.9411764705882353,0.8868729989327642,0.8847058823529412,1.0
4,"[0, 2, 4, 5]",89,48,817,1128,True,1.0,0.8557692307692307,0.9411764705882353,0.871931696905016,0.8847058823529412,1.0
4,"[0, 2, 4, 6]",99,49,867,1176,True,1.0,0.9519230769230769,0.9607843137254902,0.9252934898612594,0.9223529411764706,1.0
4,"[0, 2, 4, 7]",96,49,847,1176,True,1.0,0.9230769230769231,0.9607843137254902,0.9039487726787621,0.9223529411764706,1.0
