method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,5,282500,"[0, 1, 4, 6, 8]",1297,781,162996,304590,1.0,0.9861111111111112,1.0,0.9723978086809946,True
greedy-AV,4,276000,"[0, 1, 2, 8]",1156,753,155818,283128,0.8912875867386276,0.9507575757575758,0.9559621094996196,0.9038807799869747,True
greedy-AV/cost,5,246900,"[0, 1, 4, 7, 8]",1271,792,162672,313236,0.9799537393986122,1.0,0.9980122211588014,1.0,True
greedy-AV/cost^2,5,246900,"[0, 1, 4, 7, 8]",1271,792,162672,313236,0.9799537393986122,1.0,0.9980122211588014,1.0,True
greedy-CC,5,282500,"[0, 1, 4, 6, 8]",1297,781,162996,304590,1.0,0.9861111111111112,1.0,0.9723978086809946,True
greedy-PAV,4,276000,"[0, 1, 2, 8]",1156,753,155818,283128,0.8912875867386276,0.9507575757575758,0.9559621094996196,0.9038807799869747,True
