method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,422800,"[0, 1, 3, 4, 5, 8, 9]",3599,1658,1087634,1373653,1.0,1.0,1.0,1.0,True,0.8601382024615972
greedy-AV,7,422800,"[0, 1, 3, 4, 5, 8, 9]",3599,1658,1087634,1373653,1.0,1.0,1.0,1.0,True,0.8601382024615972
greedy-AV/cost,7,332800,"[0, 2, 3, 4, 5, 8, 9]",3552,1635,1069488,1335795,0.9869408168935816,0.9861278648974668,0.983316078754434,0.9724399102247802,True,0.7926763826606876
greedy-AV/cost^2,7,332800,"[0, 2, 3, 4, 5, 8, 9]",3552,1635,1069488,1335795,0.9869408168935816,0.9861278648974668,0.983316078754434,0.9724399102247802,True,0.7926763826606876
greedy-CC,7,422800,"[0, 1, 3, 4, 5, 8, 9]",3599,1658,1087634,1373653,1.0,1.0,1.0,1.0,True,0.8601382024615972
greedy-PAV,7,422800,"[0, 1, 3, 4, 5, 8, 9]",3599,1658,1087634,1373653,1.0,1.0,1.0,1.0,True,0.8601382024615972
