subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,53300,[7],188,188,17578,17578
2,107050,"[7, 10]",290,286,22723,40755
5,292288,"[7, 10, 4, 5, 6]",1182,1057,157813,558096
3,163000,"[7, 10, 4]",648,627,86520,196251
4,223000,"[7, 10, 4, 5]",949,886,131300,392055
6,367288,"[7, 10, 4, 5, 6, 1]",1677,1359,276361,922761
6,367088,"[7, 10, 4, 5, 6, 0]",1681,1368,277024,935028
6,367288,"[7, 10, 4, 5, 6, 2]",1628,1347,253032,906531
7,442288,"[7, 10, 4, 5, 6, 1, 2]",2123,1562,367839,1219141
7,442288,"[7, 10, 4, 5, 6, 1, 3]",2112,1530,364005,1169685
7,442088,"[7, 10, 4, 5, 6, 0, 3]",2116,1539,364668,1183491
7,442088,"[7, 10, 4, 5, 6, 0, 1]",2176,1558,389356,1212903
7,447088,"[7, 10, 4, 5, 6, 0, 8]",1853,1419,289796,1006071
6,367288,"[7, 10, 4, 5, 6, 3]",1617,1301,248085,845650
7,442088,"[7, 10, 4, 5, 6, 0, 2]",2127,1568,368238,1228528
6,459288,"[7, 10, 4, 5, 6, 9]",1296,1120,164008,626640
5,297800,"[7, 10, 4, 5, 0]",1448,1244,251592,773146
7,447288,"[7, 10, 4, 5, 6, 2, 8]",1800,1397,265787,975106
7,447288,"[7, 10, 4, 5, 6, 1, 8]",1849,1416,289214,1001820
6,372800,"[7, 10, 4, 5, 0, 1]",1943,1470,364554,1079715
6,372288,"[7, 10, 4, 5, 6, 8]",1354,1125,170721,632250
7,447288,"[7, 10, 4, 5, 6, 3, 8]",1789,1357,260927,920046
7,442288,"[7, 10, 4, 5, 6, 2, 3]",2063,1520,340819,1154440
6,372800,"[7, 10, 4, 5, 0, 2]",1894,1467,343059,1075311
7,452800,"[7, 10, 4, 5, 0, 1, 8]",2115,1521,377326,1155960
7,447800,"[7, 10, 4, 5, 0, 1, 2]",2389,1606,452280,1288815
6,372800,"[7, 10, 4, 5, 0, 3]",1883,1458,340139,1062153
7,447800,"[7, 10, 4, 5, 0, 2, 3]",2329,1610,429121,1295245
7,447800,"[7, 10, 4, 5, 0, 1, 3]",2378,1611,450473,1296855
7,452800,"[7, 10, 4, 5, 0, 2, 8]",2066,1511,355733,1140805
5,298000,"[7, 10, 4, 5, 1]",1444,1224,250478,748476
7,452800,"[7, 10, 4, 5, 0, 3, 8]",2055,1508,352900,1136278
6,464800,"[7, 10, 4, 5, 0, 9]",1562,1302,257732,846951
6,373000,"[7, 10, 4, 5, 1, 2]",1890,1450,342209,1050525
6,377800,"[7, 10, 4, 5, 0, 8]",1620,1306,264419,852165
6,465000,"[7, 10, 4, 5, 2, 9]",1509,1254,232867,785631
7,448000,"[7, 10, 4, 5, 1, 2, 3]",2325,1593,428271,1268028
5,298000,"[7, 10, 4, 5, 2]",1395,1199,226772,718201
6,373000,"[7, 10, 4, 5, 1, 3]",1879,1438,339025,1033203
