method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,9,933300,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",1854,396,63873,78210,1.0,1.0,1.0,1.0,True
greedy-AV,9,933300,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",1854,396,63873,78210,1.0,1.0,1.0,1.0,True
greedy-AV/cost,9,933300,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",1854,396,63873,78210,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,9,933300,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",1854,396,63873,78210,1.0,1.0,1.0,1.0,True
greedy-CC,9,933300,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",1854,396,63873,78210,1.0,1.0,1.0,1.0,True
greedy-PAV,9,933300,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",1854,396,63873,78210,1.0,1.0,1.0,1.0,True
