subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
8,400000,"[1, 4, 7, 11, 10, 2, 12, 3]",1314,257,32054,32896,0.6787190082644629,0.9846743295019157,0.9447096964338344,0.9695254936634247
9,470000,"[1, 4, 7, 11, 10, 8, 6, 12, 3]",1431,259,32453,33411,0.7391528925619835,0.9923371647509579,0.9564692012967875,0.9847038019451813
7,315000,"[1, 4, 7, 11, 10, 8, 3]",1156,257,31518,32896,0.5971074380165289,0.9846743295019157,0.9289124668435014,0.9695254936634247
7,340000,"[1, 4, 7, 11, 10, 12, 3]",1119,257,31404,32896,0.577995867768595,0.9846743295019157,0.925552608311229,0.9695254936634247
7,310000,"[1, 4, 7, 11, 10, 6, 12]",1089,259,31372,33411,0.5625,0.9923371647509579,0.9246094901267315,0.9847038019451813
8,400000,"[1, 4, 7, 11, 10, 8, 12, 3]",1269,257,31711,32896,0.6554752066115702,0.9846743295019157,0.9346006483937518,0.9695254936634247
8,410000,"[1, 4, 7, 11, 10, 6, 12, 3]",1281,259,32231,33411,0.6616735537190083,0.9923371647509579,0.9499263188918361,0.9847038019451813
6,225000,"[1, 4, 7, 11, 2, 8]",1019,257,31258,32896,0.5263429752066116,0.9846743295019157,0.9212496315944592,0.9695254936634247
6,250000,"[1, 4, 7, 11, 2, 12]",982,256,31039,32640,0.5072314049586777,0.9808429118773946,0.9147951665193045,0.9619805481874447
8,395000,"[1, 4, 7, 11, 2, 8, 6, 3]",1373,259,32595,33411,0.7091942148760331,0.9923371647509579,0.9606542882404951,0.9847038019451813
7,335000,"[1, 4, 7, 11, 2, 6, 3]",1223,259,32471,33411,0.6317148760330579,0.9923371647509579,0.9569997052755673,0.9847038019451813
5,165000,"[1, 4, 7, 11, 2]",869,256,30815,32640,0.44886363636363635,0.9808429118773946,0.908193339227822,0.9619805481874447
7,350000,"[1, 4, 7, 11, 2, 12, 3]",1174,257,31849,32896,0.606404958677686,0.9846743295019157,0.9386678455643973,0.9695254936634247
6,220000,"[1, 4, 7, 9, 10, 2]",1015,256,31216,32640,0.5242768595041323,0.9808429118773946,0.9200117889773062,0.9619805481874447
5,165000,"[1, 4, 7, 11, 8]",824,255,30023,32385,0.4256198347107438,0.9770114942528736,0.884851164161509,0.9544650751547303
6,260000,"[1, 4, 7, 11, 6, 12]",949,258,30913,33153,0.49018595041322316,0.9885057471264368,0.9110816386678455,0.9770999115826702
8,420000,"[1, 4, 7, 11, 2, 6, 12, 3]",1336,259,32569,33411,0.6900826446280992,0.9923371647509579,0.9598880047155909,0.9847038019451813
7,310000,"[1, 4, 7, 11, 2, 8, 12]",1132,257,31446,32896,0.5847107438016529,0.9846743295019157,0.926790450928382,0.9695254936634247
6,265000,"[1, 4, 7, 11, 2, 3]",1061,257,31690,32896,0.5480371900826446,0.9846743295019157,0.9339817270851754,0.9695254936634247
6,235000,"[1, 4, 7, 11, 2, 6]",1031,258,31868,33153,0.5325413223140496,0.9885057471264368,0.9392278219864427,0.9770999115826702
7,320000,"[1, 4, 7, 11, 2, 6, 12]",1144,258,31998,33153,0.5909090909090909,0.9885057471264368,0.9430592396109637,0.9770999115826702
8,410000,"[1, 4, 7, 11, 2, 8, 12, 3]",1324,257,31993,32896,0.6838842975206612,0.9846743295019157,0.942911877394636,0.9695254936634247
7,325000,"[1, 4, 7, 11, 2, 8, 3]",1211,257,31846,32896,0.6255165289256198,0.9846743295019157,0.9385794282346006,0.9695254936634247
8,380000,"[1, 4, 7, 11, 2, 8, 6, 12]",1294,259,32341,33411,0.6683884297520661,0.9923371647509579,0.9531682876510462,0.9847038019451813
5,205000,"[1, 4, 7, 11, 3]",866,257,30832,32896,0.44731404958677684,0.9846743295019157,0.9086943707633363,0.9695254936634247
9,480000,"[1, 4, 7, 11, 2, 8, 6, 12, 3]",1486,259,32686,33411,0.7675619834710744,0.9923371647509579,0.9633362805776599,0.9847038019451813
5,160000,"[1, 4, 7, 9, 10]",820,254,29589,32131,0.42355371900826444,0.9731800766283525,0.8720601237842617,0.9469790745652814
5,175000,"[1, 4, 7, 11, 6]",836,257,30630,32896,0.4318181818181818,0.9846743295019157,0.9027409372236959,0.9695254936634247
5,190000,"[1, 4, 7, 11, 12]",787,254,29365,32131,0.4065082644628099,0.9731800766283525,0.8654582964927793,0.9469790745652814
7,295000,"[1, 4, 7, 11, 2, 8, 6]",1181,259,32227,33411,0.6100206611570248,0.9923371647509579,0.949808429118774,0.9847038019451813
6,235000,"[1, 4, 7, 11, 8, 6]",986,258,31413,33153,0.5092975206611571,0.9885057471264368,0.925817860300619,0.9770999115826702
4,110000,"[1, 4, 7, 9]",680,250,28742,31125,0.3512396694214876,0.9578544061302682,0.8470969643383437,0.9173297966401415
6,250000,"[1, 4, 7, 11, 8, 12]",937,256,30385,32640,0.4839876033057851,0.9808429118773946,0.8955201886236369,0.9619805481874447
6,275000,"[1, 4, 7, 11, 6, 3]",1028,259,31877,33411,0.53099173553719,0.9923371647509579,0.9394930739758326,0.9847038019451813
6,265000,"[1, 4, 7, 11, 8, 3]",1016,257,31264,32896,0.5247933884297521,0.9846743295019157,0.9214264662540524,0.9695254936634247
7,320000,"[1, 4, 7, 11, 8, 6, 12]",1099,259,31668,33411,0.5676652892561983,0.9923371647509579,0.9333333333333333,0.9847038019451813
6,290000,"[1, 4, 7, 11, 12, 3]",979,257,31071,32896,0.5056818181818182,0.9846743295019157,0.9157382847038019,0.9695254936634247
7,350000,"[1, 4, 7, 11, 8, 12, 3]",1129,257,31484,32896,0.5831611570247934,0.9846743295019157,0.9279104037724727,0.9695254936634247
7,360000,"[1, 4, 7, 11, 6, 12, 3]",1141,259,32038,33411,0.5893595041322314,0.9923371647509579,0.9442381373415856,0.9847038019451813
7,335000,"[1, 4, 7, 11, 8, 6, 3]",1178,259,32193,33411,0.6084710743801653,0.9923371647509579,0.9488063660477454,0.9847038019451813
8,420000,"[1, 4, 7, 11, 8, 6, 12, 3]",1291,259,32340,33411,0.6668388429752066,0.9923371647509579,0.9531388152077808,0.9847038019451813
7,280000,"[1, 4, 7, 9, 10, 2, 8]",1165,257,31602,32896,0.6017561983471075,0.9846743295019157,0.9313881520778072,0.9695254936634247
6,220000,"[1, 4, 7, 9, 10, 8]",970,256,30524,32640,0.5010330578512396,0.9808429118773946,0.8996168582375479,0.9619805481874447
8,350000,"[1, 4, 7, 9, 10, 2, 8, 6]",1327,259,32443,33411,0.6854338842975206,0.9923371647509579,0.956174476864132,0.9847038019451813
7,330000,"[1, 4, 7, 9, 10, 6, 3]",1174,259,32152,33411,0.606404958677686,0.9923371647509579,0.947597995873858,0.9847038019451813
9,465000,"[1, 4, 7, 9, 10, 2, 8, 12, 3]",1470,257,32200,32896,0.7592975206611571,0.9846743295019157,0.9490126731506042,0.9695254936634247
9,450000,"[1, 4, 7, 9, 10, 2, 8, 6, 3]",1519,259,32745,33411,0.7846074380165289,0.9923371647509579,0.9650751547303271,0.9847038019451813
10,535000,"[1, 4, 7, 9, 10, 2, 8, 6, 12, 3]",1632,259,32813,33411,0.8429752066115702,0.9923371647509579,0.9670792808723844,0.9847038019451813
9,475000,"[1, 4, 7, 9, 10, 8, 6, 12, 3]",1437,259,32507,33411,0.7422520661157025,0.9923371647509579,0.958060713233127,0.9847038019451813
7,290000,"[1, 4, 7, 9, 10, 2, 6]",1177,259,32195,33411,0.6079545454545454,0.9923371647509579,0.9488653109342765,0.9847038019451813
7,290000,"[1, 4, 7, 9, 10, 8, 6]",1132,259,31773,33411,0.5847107438016529,0.9923371647509579,0.9364279398762158,0.9847038019451813
7,305000,"[1, 4, 7, 9, 10, 2, 12]",1128,257,31442,32896,0.5826446280991735,0.9846743295019157,0.9266725611553198,0.9695254936634247
7,320000,"[1, 4, 7, 9, 10, 2, 3]",1207,257,31979,32896,0.6234504132231405,0.9846743295019157,0.9424992631889184,0.9695254936634247
8,390000,"[1, 4, 7, 9, 10, 2, 6, 3]",1369,259,32659,33411,0.7071280991735537,0.9923371647509579,0.9625405246094901,0.9847038019451813
8,380000,"[1, 4, 7, 9, 10, 2, 8, 3]",1357,257,32100,32896,0.7009297520661157,0.9846743295019157,0.9460654288240495,0.9695254936634247
8,365000,"[1, 4, 7, 9, 10, 2, 8, 12]",1278,257,31749,32896,0.6601239669421488,0.9846743295019157,0.9357206012378426,0.9695254936634247
8,405000,"[1, 4, 7, 9, 10, 2, 12, 3]",1320,257,32093,32896,0.6818181818181818,0.9846743295019157,0.9458591217211907,0.9695254936634247
9,435000,"[1, 4, 7, 9, 10, 2, 8, 6, 12]",1440,259,32538,33411,0.743801652892562,0.9923371647509579,0.958974358974359,0.9847038019451813
9,475000,"[1, 4, 7, 9, 10, 2, 6, 12, 3]",1482,259,32731,33411,0.765495867768595,0.9923371647509579,0.9646625405246095,0.9847038019451813
8,390000,"[1, 4, 7, 9, 10, 8, 6, 3]",1324,259,32389,33411,0.6838842975206612,0.9923371647509579,0.9545829649277925,0.9847038019451813
5,170000,"[1, 4, 7, 9, 2]",875,255,30774,32385,0.4519628099173554,0.9770114942528736,0.9069849690539346,0.9544650751547303
8,375000,"[1, 4, 7, 9, 10, 8, 6, 12]",1245,259,31933,33411,0.6430785123966942,0.9923371647509579,0.9411435307987032,0.9847038019451813
7,305000,"[1, 4, 7, 9, 10, 8, 12]",1083,257,30808,32896,0.559400826446281,0.9846743295019157,0.9079870321249631,0.9695254936634247
7,315000,"[1, 4, 7, 9, 10, 6, 12]",1095,258,31295,33153,0.565599173553719,0.9885057471264368,0.9223401119952844,0.9770999115826702
6,255000,"[1, 4, 7, 9, 2, 12]",988,256,31034,32640,0.5103305785123967,0.9808429118773946,0.9146478043029768,0.9619805481874447
6,230000,"[1, 4, 7, 9, 2, 8]",1025,257,31310,32896,0.5294421487603306,0.9846743295019157,0.9227821986442676,0.9695254936634247
6,230000,"[1, 4, 7, 9, 10, 6]",982,258,31110,33153,0.5072314049586777,0.9885057471264368,0.9168877099911583,0.9770999115826702
7,300000,"[1, 4, 7, 9, 2, 8, 6]",1187,259,32285,33411,0.6131198347107438,0.9923371647509579,0.9515178308281756,0.9847038019451813
6,260000,"[1, 4, 7, 9, 10, 3]",1012,256,31169,32640,0.5227272727272727,0.9808429118773946,0.9186265841438255,0.9619805481874447
6,240000,"[1, 4, 7, 9, 8, 6]",992,259,31547,33411,0.512396694214876,0.9923371647509579,0.9297671676982022,0.9847038019451813
8,385000,"[1, 4, 7, 9, 2, 8, 6, 12]",1300,259,32391,33411,0.6714876033057852,0.9923371647509579,0.9546419098143236,0.9847038019451813
8,415000,"[1, 4, 7, 9, 10, 6, 12, 3]",1287,259,32276,33411,0.6647727272727273,0.9923371647509579,0.9512525788387858,0.9847038019451813
7,345000,"[1, 4, 7, 9, 10, 12, 3]",1125,257,31398,32896,0.581095041322314,0.9846743295019157,0.9253757736516357,0.9695254936634247
8,405000,"[1, 4, 7, 9, 10, 8, 12, 3]",1275,257,31722,32896,0.6585743801652892,0.9846743295019157,0.9349248452696729,0.9695254936634247
8,375000,"[1, 4, 7, 9, 10, 2, 6, 12]",1290,259,32310,33411,0.6663223140495868,0.9923371647509579,0.9522546419098143,0.9847038019451813
6,240000,"[1, 4, 7, 9, 2, 6]",1037,258,31901,33153,0.5356404958677686,0.9885057471264368,0.9402004126142057,0.9770999115826702
7,325000,"[1, 4, 7, 9, 2, 6, 12]",1150,258,32033,33153,0.59400826446281,0.9885057471264368,0.9440907751252579,0.9770999115826702
8,415000,"[1, 4, 7, 9, 2, 8, 12, 3]",1330,257,32053,32896,0.6869834710743802,0.9846743295019157,0.9446802239905688,0.9695254936634247
9,485000,"[1, 4, 7, 9, 2, 8, 6, 12, 3]",1492,259,32745,33411,0.7706611570247934,0.9923371647509579,0.9650751547303271,0.9847038019451813
5,170000,"[1, 4, 7, 9, 8]",830,255,30043,32385,0.4287190082644628,0.9770114942528736,0.88544061302682,0.9544650751547303
7,330000,"[1, 4, 7, 9, 2, 8, 3]",1217,257,31929,32896,0.6286157024793388,0.9846743295019157,0.941025641025641,0.9695254936634247
5,170000,"[1, 4, 7, 10, 2]",875,256,30986,32640,0.4519628099173554,0.9808429118773946,0.9132331270262305,0.9619805481874447
7,315000,"[1, 4, 7, 9, 2, 8, 12]",1138,257,31481,32896,0.5878099173553719,0.9846743295019157,0.9278219864426761,0.9695254936634247
7,340000,"[1, 4, 7, 9, 8, 6, 3]",1184,259,32282,33411,0.6115702479338843,0.9923371647509579,0.9514294134983791,0.9847038019451813
6,270000,"[1, 4, 7, 9, 8, 3]",1022,256,31271,32640,0.5278925619834711,0.9808429118773946,0.9216327733569113,0.9619805481874447
8,385000,"[1, 4, 7, 10, 2, 8, 6, 12]",1300,259,32423,33411,0.6714876033057852,0.9923371647509579,0.9555850279988211,0.9847038019451813
6,270000,"[1, 4, 7, 9, 2, 3]",1067,257,31766,32896,0.5511363636363636,0.9846743295019157,0.9362216327733569,0.9695254936634247
8,400000,"[1, 4, 7, 9, 2, 8, 6, 3]",1379,259,32666,33411,0.7122933884297521,0.9923371647509579,0.962746831712349,0.9847038019451813
7,325000,"[1, 4, 7, 9, 8, 6, 12]",1105,259,31719,33411,0.5707644628099173,0.9923371647509579,0.9348364279398762,0.9847038019451813
7,340000,"[1, 4, 7, 9, 2, 6, 3]",1229,259,32546,33411,0.6348140495867769,0.9923371647509579,0.9592101385204833,0.9847038019451813
7,355000,"[1, 4, 7, 9, 2, 12, 3]",1180,257,31909,32896,0.609504132231405,0.9846743295019157,0.9404361921603301,0.9695254936634247
8,425000,"[1, 4, 7, 9, 2, 6, 12, 3]",1342,259,32632,33411,0.6931818181818182,0.9923371647509579,0.9617447686413204,0.9847038019451813
5,210000,"[1, 4, 7, 9, 3]",872,255,30770,32385,0.45041322314049587,0.9770114942528736,0.9068670792808724,0.9544650751547303
7,365000,"[1, 4, 7, 9, 6, 12, 3]",1147,259,32107,33411,0.5924586776859504,0.9923371647509579,0.9462717359269084,0.9847038019451813
6,295000,"[1, 4, 7, 9, 12, 3]",985,256,31033,32640,0.5087809917355371,0.9808429118773946,0.9146183318597112,0.9619805481874447
7,355000,"[1, 4, 7, 9, 8, 12, 3]",1135,257,31508,32896,0.5862603305785123,0.9846743295019157,0.9286177424108458,0.9695254936634247
5,195000,"[1, 4, 7, 9, 12]",793,252,29155,31626,0.40960743801652894,0.9655172413793104,0.8592690834070145,0.9320954907161804
6,255000,"[1, 4, 7, 9, 8, 12]",943,256,30352,32640,0.48708677685950413,0.9808429118773946,0.8945475979958739,0.9619805481874447
4,110000,"[1, 4, 7, 10]",680,251,28937,31375,0.3512396694214876,0.9616858237547893,0.8528440907751252,0.9246979074565281
5,180000,"[1, 4, 7, 9, 6]",842,257,30659,32896,0.43491735537190085,0.9846743295019157,0.9035956380783967,0.9695254936634247
6,265000,"[1, 4, 7, 9, 6, 12]",955,257,30869,32896,0.49328512396694213,0.9846743295019157,0.9097848511641615,0.9695254936634247
6,240000,"[1, 4, 7, 10, 2, 6]",1037,259,32036,33411,0.5356404958677686,0.9923371647509579,0.9441791924550546,0.9847038019451813
6,245000,"[1, 4, 7, 9, 10, 12]",933,256,29960,32640,0.4819214876033058,0.9808429118773946,0.8829944002357796,0.9619805481874447
7,320000,"[1, 4, 7, 9, 10, 8, 3]",1162,256,31509,32640,0.6002066115702479,0.9808429118773946,0.9286472148541114,0.9619805481874447
6,280000,"[1, 4, 7, 9, 6, 3]",1034,259,31964,33411,0.5340909090909091,0.9923371647509579,0.9420571765399351,0.9847038019451813
6,230000,"[1, 4, 7, 10, 2, 8]",1025,257,31388,32896,0.5294421487603306,0.9846743295019157,0.9250810492189803,0.9695254936634247
8,400000,"[1, 4, 7, 10, 2, 8, 6, 3]",1379,259,32648,33411,0.7122933884297521,0.9923371647509579,0.9622163277335691,0.9847038019451813
7,300000,"[1, 4, 7, 10, 2, 8, 6]",1187,259,32299,33411,0.6131198347107438,0.9923371647509579,0.9519304450338933,0.9847038019451813
6,255000,"[1, 4, 7, 10, 2, 12]",988,257,31263,32896,0.5103305785123967,0.9846743295019157,0.9213969938107869,0.9695254936634247
9,485000,"[1, 4, 7, 10, 2, 8, 6, 12, 3]",1492,259,32738,33411,0.7706611570247934,0.9923371647509579,0.9648688476274683,0.9847038019451813
6,270000,"[1, 4, 7, 10, 2, 3]",1067,257,31825,32896,0.5511363636363636,0.9846743295019157,0.9379605069260242,0.9695254936634247
7,325000,"[1, 4, 7, 10, 2, 6, 12]",1150,259,32180,33411,0.59400826446281,0.9923371647509579,0.9484232242852932,0.9847038019451813
7,355000,"[1, 4, 7, 10, 2, 12, 3]",1180,257,31978,32896,0.609504132231405,0.9846743295019157,0.9424697907456528,0.9695254936634247
8,425000,"[1, 4, 7, 10, 2, 6, 12, 3]",1342,259,32650,33411,0.6931818181818182,0.9923371647509579,0.9622752726201002,0.9847038019451813
8,415000,"[1, 4, 7, 10, 2, 8, 12, 3]",1330,257,32092,32896,0.6869834710743802,0.9846743295019157,0.9458296492779251,0.9695254936634247
8,425000,"[1, 4, 7, 9, 8, 6, 12, 3]",1297,259,32411,33411,0.6699380165289256,0.9923371647509579,0.9552313586796345,0.9847038019451813
5,170000,"[1, 4, 7, 10, 8]",830,254,29992,32131,0.4287190082644628,0.9731800766283525,0.883937518420277,0.9469790745652814
7,315000,"[1, 4, 7, 10, 2, 8, 12]",1138,257,31586,32896,0.5878099173553719,0.9846743295019157,0.9309165929855585,0.9695254936634247
6,255000,"[1, 4, 7, 10, 8, 12]",943,257,30480,32896,0.48708677685950413,0.9846743295019157,0.8983200707338639,0.9695254936634247
6,240000,"[1, 4, 7, 10, 8, 6]",992,258,31399,33153,0.512396694214876,0.9885057471264368,0.9254052460949013,0.9770999115826702
7,355000,"[1, 4, 7, 10, 8, 12, 3]",1135,257,31539,32896,0.5862603305785123,0.9846743295019157,0.9295313881520778,0.9695254936634247
7,340000,"[1, 4, 7, 10, 8, 6, 3]",1184,259,32211,33411,0.6115702479338843,0.9923371647509579,0.9493368700265252,0.9847038019451813
7,330000,"[1, 4, 7, 10, 2, 8, 3]",1217,257,31953,32896,0.6286157024793388,0.9846743295019157,0.9417329796640141,0.9695254936634247
7,340000,"[1, 4, 7, 10, 2, 6, 3]",1229,259,32556,33411,0.6348140495867769,0.9923371647509579,0.9595048629531389,0.9847038019451813
7,325000,"[1, 4, 7, 10, 8, 6, 12]",1105,259,31689,33411,0.5707644628099173,0.9923371647509579,0.9339522546419098,0.9847038019451813
8,425000,"[1, 4, 7, 10, 8, 6, 12, 3]",1297,259,32371,33411,0.6699380165289256,0.9923371647509579,0.9540524609490126,0.9847038019451813
6,270000,"[1, 4, 7, 10, 8, 3]",1022,256,31260,32640,0.5278925619834711,0.9808429118773946,0.9213085764809903,0.9619805481874447
4,120000,"[1, 4, 7, 2]",735,255,30476,32385,0.37964876033057854,0.9770114942528736,0.8982021809608016,0.9544650751547303
6,265000,"[1, 4, 7, 10, 6, 12]",955,257,30940,32896,0.49328512396694213,0.9846743295019157,0.9118773946360154,0.9695254936634247
5,210000,"[1, 4, 7, 10, 3]",872,256,30881,32640,0.45041322314049587,0.9808429118773946,0.9101385204833481,0.9619805481874447
5,180000,"[1, 4, 7, 10, 6]",842,256,30625,32640,0.43491735537190085,0.9808429118773946,0.9025935750073681,0.9619805481874447
7,365000,"[1, 4, 7, 10, 6, 12, 3]",1147,259,32110,33411,0.5924586776859504,0.9923371647509579,0.946360153256705,0.9847038019451813
6,265000,"[1, 4, 7, 2, 8, 12]",998,257,31261,32896,0.515495867768595,0.9846743295019157,0.9213380489242559,0.9695254936634247
5,190000,"[1, 4, 7, 2, 6]",897,258,31702,33153,0.46332644628099173,0.9885057471264368,0.9343353964043619,0.9770999115826702
6,295000,"[1, 4, 7, 10, 12, 3]",985,257,31176,32896,0.5087809917355371,0.9846743295019157,0.9188328912466843,0.9695254936634247
5,195000,"[1, 4, 7, 10, 12]",793,255,29512,32385,0.40960743801652894,0.9770114942528736,0.8697907456528147,0.9544650751547303
5,180000,"[1, 4, 7, 2, 8]",885,257,31035,32896,0.45712809917355374,0.9846743295019157,0.9146772767462422,0.9695254936634247
7,335000,"[1, 4, 7, 2, 8, 6, 12]",1160,259,32246,33411,0.5991735537190083,0.9923371647509579,0.9503684055408194,0.9847038019451813
6,280000,"[1, 4, 7, 2, 8, 3]",1077,257,31740,32896,0.556301652892562,0.9846743295019157,0.9354553492484527,0.9695254936634247
4,120000,"[1, 4, 7, 8]",690,253,29434,31878,0.35640495867768596,0.9693486590038314,0.867491895078102,0.9395225464190982
6,250000,"[1, 4, 7, 2, 8, 6]",1047,259,32108,33411,0.5408057851239669,0.9923371647509579,0.9463012083701738,0.9847038019451813
6,275000,"[1, 4, 7, 2, 6, 12]",1010,258,31867,33153,0.5216942148760331,0.9885057471264368,0.9391983495431772,0.9770999115826702
6,280000,"[1, 4, 7, 10, 6, 3]",1034,259,31944,33411,0.5340909090909091,0.9923371647509579,0.9414677276746243,0.9847038019451813
5,220000,"[1, 4, 7, 2, 3]",927,257,31566,32896,0.47882231404958675,0.9846743295019157,0.9303271441202475,0.9695254936634247
5,190000,"[1, 4, 7, 8, 6]",852,258,31130,33153,0.44008264462809915,0.9885057471264368,0.9174771588564692,0.9770999115826702
6,290000,"[1, 4, 7, 2, 6, 3]",1089,259,32418,33411,0.5625,0.9923371647509579,0.9554376657824933,0.9847038019451813
6,275000,"[1, 4, 7, 8, 6, 12]",965,259,31435,33411,0.4984504132231405,0.9923371647509579,0.926466254052461,0.9847038019451813
5,205000,"[1, 4, 7, 8, 12]",803,256,29951,32640,0.4147727272727273,0.9808429118773946,0.8827291482463896,0.9619805481874447
8,435000,"[1, 4, 7, 2, 8, 6, 12, 3]",1352,259,32652,33411,0.6983471074380165,0.9923371647509579,0.9623342175066313,0.9847038019451813
5,220000,"[1, 4, 7, 8, 3]",882,256,30967,32640,0.4555785123966942,0.9808429118773946,0.9126731506041851,0.9619805481874447
6,305000,"[1, 4, 7, 2, 12, 3]",1040,257,31752,32896,0.5371900826446281,0.9846743295019157,0.9358090185676392,0.9695254936634247
4,130000,"[1, 4, 7, 6]",702,255,30113,32385,0.36260330578512395,0.9770114942528736,0.8875036840554082,0.9544650751547303
6,305000,"[1, 4, 7, 8, 12, 3]",995,257,31274,32896,0.5139462809917356,0.9846743295019157,0.9217211906867079,0.9695254936634247
7,365000,"[1, 4, 7, 2, 8, 12, 3]",1190,257,31907,32896,0.6146694214876033,0.9846743295019157,0.940377247273799,0.9695254936634247
7,350000,"[1, 4, 7, 2, 8, 6, 3]",1239,259,32548,33411,0.6399793388429752,0.9923371647509579,0.9592690834070144,0.9847038019451813
6,290000,"[1, 4, 7, 8, 6, 3]",1044,259,32074,33411,0.5392561983471075,0.9923371647509579,0.9452991452991453,0.9847038019451813
7,375000,"[1, 4, 7, 2, 6, 12, 3]",1202,259,32529,33411,0.6208677685950413,0.9923371647509579,0.958709106984969,0.9847038019451813
7,375000,"[1, 4, 7, 8, 6, 12, 3]",1157,259,32248,33411,0.5976239669421488,0.9923371647509579,0.9504273504273504,0.9847038019451813
5,215000,"[1, 4, 7, 6, 12]",815,256,30457,32640,0.4209710743801653,0.9808429118773946,0.8976422045387563,0.9619805481874447
4,145000,"[1, 4, 7, 12]",653,251,28617,31375,0.33729338842975204,0.9616858237547893,0.8434129089301503,0.9246979074565281
6,315000,"[1, 4, 7, 6, 12, 3]",1007,259,31900,33411,0.5201446280991735,0.9923371647509579,0.9401709401709402,0.9847038019451813
3,80000,"[1, 4, 11]",520,250,27948,31125,0.26859504132231404,0.9578544061302682,0.8236958443854996,0.9173297966401415
4,160000,"[1, 4, 7, 3]",732,255,30413,32385,0.378099173553719,0.9770114942528736,0.8963454170350722,0.9544650751547303
5,230000,"[1, 4, 7, 6, 3]",894,259,31712,33411,0.4617768595041322,0.9923371647509579,0.9346301208370174,0.9847038019451813
5,245000,"[1, 4, 7, 12, 3]",845,256,30746,32640,0.4364669421487603,0.9808429118773946,0.9061597406424993,0.9619805481874447
4,130000,"[1, 4, 11, 9]",660,254,28945,32131,0.3409090909090909,0.9731800766283525,0.8530798703212497,0.9469790745652814
5,180000,"[1, 4, 11, 9, 10]",800,257,29818,32896,0.4132231404958678,0.9846743295019157,0.8788093132920719,0.9695254936634247
6,240000,"[1, 4, 11, 9, 10, 2]",995,257,31283,32896,0.5139462809917356,0.9846743295019157,0.9219864426760979,0.9695254936634247
8,395000,"[1, 4, 11, 9, 10, 2, 6, 12]",1270,259,32283,33411,0.65599173553719,0.9923371647509579,0.9514588859416445,0.9847038019451813
7,300000,"[1, 4, 11, 9, 10, 2, 8]",1145,257,31592,32896,0.5914256198347108,0.9846743295019157,0.9310934276451518,0.9695254936634247
8,370000,"[1, 4, 11, 9, 10, 2, 8, 6]",1307,259,32401,33411,0.675103305785124,0.9923371647509579,0.954936634246979,0.9847038019451813
7,310000,"[1, 4, 11, 9, 10, 2, 6]",1157,259,32167,33411,0.5976239669421488,0.9923371647509579,0.9480400825228411,0.9847038019451813
7,340000,"[1, 4, 11, 9, 10, 8, 3]",1142,257,31546,32896,0.5898760330578512,0.9846743295019157,0.9297376952549367,0.9695254936634247
7,325000,"[1, 4, 11, 9, 10, 2, 12]",1108,257,31459,32896,0.5723140495867769,0.9846743295019157,0.9271735926908341,0.9695254936634247
6,240000,"[1, 4, 11, 9, 10, 8]",950,257,30585,32896,0.490702479338843,0.9846743295019157,0.9014146772767463,0.9695254936634247
8,385000,"[1, 4, 11, 9, 10, 2, 8, 12]",1258,257,31739,32896,0.6497933884297521,0.9846743295019157,0.9354258768051872,0.9695254936634247
7,340000,"[1, 4, 11, 9, 10, 2, 3]",1187,257,31957,32896,0.6131198347107438,0.9846743295019157,0.9418508694370763,0.9695254936634247
5,205000,"[1, 4, 7, 2, 12]",848,256,30792,32640,0.4380165289256198,0.9808429118773946,0.9075154730327144,0.9619805481874447
8,410000,"[1, 4, 11, 9, 10, 2, 6, 3]",1349,259,32612,33411,0.6967975206611571,0.9923371647509579,0.9611553197760094,0.9847038019451813
9,470000,"[1, 4, 11, 9, 10, 2, 8, 6, 3]",1499,259,32711,33411,0.7742768595041323,0.9923371647509579,0.9640730916592986,0.9847038019451813
9,485000,"[1, 4, 11, 9, 10, 2, 8, 12, 3]",1450,257,32187,32896,0.7489669421487604,0.9846743295019157,0.9486295313881521,0.9695254936634247
7,310000,"[1, 4, 11, 9, 10, 8, 6]",1112,259,31740,33411,0.5743801652892562,0.9923371647509579,0.9354553492484527,0.9847038019451813
10,555000,"[1, 4, 11, 9, 10, 2, 8, 6, 12, 3]",1612,259,32788,33411,0.8326446280991735,0.9923371647509579,0.9663424697907457,0.9847038019451813
9,495000,"[1, 4, 11, 9, 10, 2, 6, 12, 3]",1462,259,32694,33411,0.7551652892561983,0.9923371647509579,0.9635720601237843,0.9847038019451813
8,425000,"[1, 4, 11, 9, 10, 2, 12, 3]",1300,257,32070,32896,0.6714876033057852,0.9846743295019157,0.9451812555260831,0.9695254936634247
8,395000,"[1, 4, 11, 9, 10, 8, 6, 12]",1225,259,31909,33411,0.6327479338842975,0.9923371647509579,0.9404361921603301,0.9847038019451813
6,250000,"[1, 4, 11, 9, 10, 6]",962,259,31185,33411,0.496900826446281,0.9923371647509579,0.9190981432360743,0.9847038019451813
8,410000,"[1, 4, 11, 9, 10, 8, 6, 3]",1304,259,32335,33411,0.6735537190082644,0.9923371647509579,0.9529914529914529,0.9847038019451813
5,190000,"[1, 4, 11, 9, 2]",855,256,30796,32640,0.44163223140495866,0.9808429118773946,0.9076333628057766,0.9619805481874447
