method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,6,523220,"[0, 1, 2, 3, 4, 5]",6222,1629,1245288,1326006,0.913924794359577,0.9914790018259282,0.9970128556891449,0.9830254658785694,True
greedy-AV,6,523220,"[0, 1, 2, 3, 4, 5]",6222,1629,1245288,1326006,0.913924794359577,0.9914790018259282,0.9970128556891449,0.9830254658785694,True
greedy-AV/cost,7,562520,"[0, 1, 2, 3, 4, 6, 7]",6808,1629,1246151,1326006,1.0,0.9914790018259282,0.9977037979406238,0.9830254658785694,True
greedy-AV/cost^2,8,543620,"[1, 2, 3, 4, 5, 6, 7, 8]",6403,1515,1012919,1146855,0.9405111633372503,0.9220937309799148,0.8109716505513527,0.8502130990886668,True
greedy-CC,5,599920,"[0, 1, 4, 5, 8]",4534,1631,1223261,1329265,0.6659811985898942,0.992696287279367,0.9793774153956025,0.9854415032066798,True
greedy-PAV,6,523220,"[0, 1, 2, 3, 4, 5]",6222,1629,1245288,1326006,0.913924794359577,0.9914790018259282,0.9970128556891449,0.9830254658785694,True
