method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,9,1953550,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",7943,2109,1908460,2222886,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,9,1953550,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",7943,2109,1908460,2222886,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,9,1953550,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",7943,2109,1908460,2222886,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,9,1953550,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",7943,2109,1908460,2222886,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,9,1953550,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",7943,2109,1908460,2222886,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,9,1953550,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",7943,2109,1908460,2222886,1.0,1.0,1.0,1.0,True,1.0
