subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,44000,[2],82,82,3321,3321
2,88000,"[2, 6]",132,111,4336,6105
3,133000,"[2, 6, 8]",166,127,4814,8001
4,183000,"[2, 6, 8, 4]",236,145,6461,10440
5,243000,"[2, 6, 8, 4, 1]",324,154,8797,11781
4,193000,"[2, 6, 8, 1]",254,149,7465,11026
4,233000,"[2, 6, 8, 0]",273,150,8451,11175
4,233000,"[2, 6, 8, 3]",240,144,6671,10296
4,233000,"[2, 6, 8, 5]",233,150,6536,11175
4,233000,"[2, 6, 8, 7]",210,142,5520,10011
3,138000,"[2, 6, 4]",202,139,6163,9591
4,248000,"[2, 6, 1, 7]",264,148,7569,10878
4,198000,"[2, 6, 4, 1]",290,152,8548,11476
2,89000,"[2, 8]",116,105,3827,5460
4,238000,"[2, 6, 4, 5]",269,155,7681,11935
4,238000,"[2, 6, 4, 7]",246,148,6814,10878
3,188000,"[2, 6, 3]",206,140,6355,9730
4,239000,"[2, 8, 4, 0]",293,153,8981,11628
3,148000,"[2, 6, 1]",220,141,7051,9870
4,238000,"[2, 6, 4, 0]",309,155,9307,11935
4,239000,"[2, 8, 4, 7]",230,145,6343,10440
4,248000,"[2, 6, 1, 0]",327,157,9751,12246
4,248000,"[2, 6, 1, 5]",287,152,8199,11476
4,238000,"[2, 6, 4, 3]",276,155,7866,11935
3,188000,"[2, 6, 5]",199,139,6092,9591
4,248000,"[2, 6, 1, 3]",294,154,8630,11781
3,188000,"[2, 6, 7]",176,128,5051,8128
3,188000,"[2, 6, 0]",239,145,8099,10440
3,139000,"[2, 8, 4]",186,131,5641,8515
4,199000,"[2, 8, 4, 1]",274,150,8180,11175
3,149000,"[2, 8, 1]",204,140,6687,9730
4,239000,"[2, 8, 4, 5]",253,149,7232,11026
4,239000,"[2, 8, 4, 3]",260,148,7324,10878
4,249000,"[2, 8, 1, 0]",311,155,9511,11935
4,249000,"[2, 8, 1, 3]",278,152,8233,11476
4,249000,"[2, 8, 1, 5]",271,153,7905,11628
4,249000,"[2, 8, 1, 7]",248,148,7250,10878
3,189000,"[2, 8, 5]",183,139,5678,9591
3,189000,"[2, 8, 7]",160,127,4593,8001
3,154000,"[2, 4, 1]",240,147,7919,10731
3,194000,"[2, 4, 3]",226,147,7142,10731
3,194000,"[2, 4, 5]",219,145,6950,10440
3,204000,"[2, 1, 3]",244,147,7936,10731
3,194000,"[2, 4, 7]",196,138,6040,9453
3,204000,"[2, 1, 0]",277,151,9190,11325
3,204000,"[2, 1, 5]",237,144,7496,10296
2,104000,"[2, 1]",170,127,6246,8001
2,144000,"[2, 0]",189,132,7396,8646
2,144000,"[2, 5]",149,123,5207,7503
1,44000,[6],50,50,1225,1225
3,244000,"[2, 0, 5]",256,150,8730,11175
3,244000,"[2, 0, 7]",233,142,7916,10011
2,144000,"[2, 3]",156,122,5461,7381
3,139000,"[6, 8, 4]",154,110,3768,5995
3,244000,"[2, 5, 7]",193,135,5800,9045
2,89000,"[6, 8]",84,76,1758,2850
3,244000,"[2, 3, 7]",200,137,6151,9316
3,244000,"[2, 0, 3]",263,148,8732,10878
3,244000,"[2, 3, 5]",223,147,7147,10731
2,144000,"[2, 7]",126,107,4096,5671
3,204000,"[2, 1, 7]",214,138,6818,9453
3,189000,"[2, 8, 3]",190,130,5802,8385
3,189000,"[2, 8, 0]",223,143,7776,10153
4,199000,"[6, 8, 4, 1]",242,148,6970,10878
3,194000,"[2, 4, 0]",259,150,8761,11175
2,94000,"[2, 4]",152,123,5330,7503
4,239000,"[6, 8, 4, 7]",198,129,4574,8256
4,239000,"[6, 8, 4, 5]",221,139,5565,9591
4,239000,"[6, 8, 4, 3]",228,136,5810,9180
3,149000,"[6, 8, 1]",172,132,5290,8646
4,249000,"[6, 8, 1, 0]",279,155,8935,11935
4,239000,"[6, 8, 4, 0]",261,150,8209,11175
3,189000,"[6, 8, 5]",151,119,3798,7021
3,189000,"[6, 8, 3]",158,117,4155,6786
2,94000,"[6, 4]",120,99,3430,4851
3,189000,"[6, 8, 7]",128,104,2628,5356
3,189000,"[6, 8, 0]",191,139,6915,9591
4,249000,"[6, 8, 1, 3]",246,151,7190,11325
4,249000,"[6, 8, 1, 5]",239,147,6620,10731
3,194000,"[6, 4, 0]",227,146,7971,10585
2,144000,"[6, 0]",157,129,6518,8256
3,194000,"[6, 4, 3]",194,133,5604,8778
