method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,3,256615,"[1, 3, 4]",801,564,102222,158766,1.0,1.0,1.0,1.0,True
greedy-AV,1,286650,[0],424,424,89676,89676,0.529338327091136,0.75177304964539,0.8772671244937489,0.5648312611012434,True
greedy-AV/cost,3,256615,"[1, 3, 4]",801,564,102222,158766,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,3,256615,"[1, 3, 4]",801,564,102222,158766,1.0,1.0,1.0,1.0,True
greedy-CC,1,286650,[0],424,424,89676,89676,0.529338327091136,0.75177304964539,0.8772671244937489,0.5648312611012434,True
greedy-PAV,1,286650,[0],424,424,89676,89676,0.529338327091136,0.75177304964539,0.8772671244937489,0.5648312611012434,True
