method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,9,681400,"[2, 3, 5, 6, 7, 8, 9, 10, 11]",1369,538,96351,144453,1.0,0.953900709219858,0.8968556854568471,0.9098484562185858,True,0.1826132054680315
greedy-AV,6,694112,"[0, 3, 5, 6, 7, 9]",1180,521,103116,135460,0.8619430241051863,0.9237588652482268,0.9598257502420136,0.8532053462328206,True,0.1505758009999558
greedy-AV/cost,9,681400,"[2, 3, 5, 6, 7, 8, 9, 10, 11]",1369,538,96351,144453,1.0,0.953900709219858,0.8968556854568471,0.9098484562185858,True,0.1826132054680315
greedy-AV/cost^2,9,681400,"[2, 3, 5, 6, 7, 8, 9, 10, 11]",1369,538,96351,144453,1.0,0.953900709219858,0.8968556854568471,0.9098484562185858,True,0.1826132054680315
greedy-CC,6,696112,"[0, 3, 5, 6, 8, 9]",1160,547,103595,149331,0.8473338203067933,0.9698581560283688,0.9642843845409188,0.9405729186349724,True,0.15894112327773113
greedy-PAV,6,696112,"[0, 3, 5, 6, 8, 9]",1160,547,103595,149331,0.8473338203067933,0.9698581560283688,0.9642843845409188,0.9405729186349724,True,0.15894112327773113
