subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
3,145000,"[6, 4, 0]",294,206,13750,21115
1,20000,[6],76,76,2850,2850
2,45000,"[6, 4]",161,133,6042,8778
3,147000,"[6, 4, 1]",267,211,11385,22155
2,118600,"[6, 3]",167,153,6854,11628
3,146600,"[6, 4, 7]",217,149,7045,11026
2,120000,"[6, 0]",209,174,11033,15051
3,165000,"[6, 4, 2]",254,213,10274,22578
2,121600,"[6, 7]",132,119,4312,7021
2,122000,"[6, 1]",182,167,8310,13861
1,25000,[4],85,85,3570,3570
2,170000,"[6, 5]",158,118,5391,6903
1,100000,[0],133,133,8778,8778
3,143600,"[6, 4, 3]",252,197,9942,19306
2,140000,"[6, 2]",169,164,7118,13366
2,125000,"[4, 0]",218,186,11852,17205
2,126600,"[4, 7]",141,110,4645,5995
2,145000,"[4, 2]",178,169,7812,14196
1,120000,[2],93,93,4278,4278
2,123600,"[4, 3]",176,161,7560,12880
1,98600,[3],91,91,4095,4095
2,175000,"[4, 5]",167,137,6456,9316
2,127000,"[4, 1]",191,175,9015,15225
1,150000,[5],82,82,3321,3321
1,101600,[7],56,56,1540,1540
1,102000,[1],106,106,5565,5565
