method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,11,441100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12]",4174,1895,767397,1794565,1.0,1.0,0.9862294888139497,1.0,True
greedy-AV,10,555100,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",4130,1882,771848,1770021,0.9894585529468136,0.9931398416886543,0.9919497450238526,0.986323147949503,True
greedy-AV/cost,11,441100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12]",4174,1895,767397,1794565,1.0,1.0,0.9862294888139497,1.0,True
greedy-AV/cost^2,11,441100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12]",4174,1895,767397,1794565,1.0,1.0,0.9862294888139497,1.0,True
greedy-CC,10,565100,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10]",4072,1892,778112,1788886,0.975563009103977,0.9984168865435357,1.0,0.9968354448013864,True
greedy-PAV,10,555100,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",4130,1882,771848,1770021,0.9894585529468136,0.9931398416886543,0.9919497450238526,0.986323147949503,True
