method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,3,159000,"[0, 1, 3]",2696,1348,829264,907878,0.9992587101556709,1.0,0.9845619025795858,1.0,True
greedy-AV,3,205000,"[0, 1, 2]",2698,1343,842267,901153,1.0,0.9962908011869436,1.0,0.9925926170696944,True
greedy-AV/cost,3,159000,"[0, 1, 3]",2696,1348,829264,907878,0.9992587101556709,1.0,0.9845619025795858,1.0,True
greedy-AV/cost^2,3,159000,"[0, 1, 3]",2696,1348,829264,907878,0.9992587101556709,1.0,0.9845619025795858,1.0,True
greedy-CC,3,159000,"[0, 1, 3]",2696,1348,829264,907878,0.9992587101556709,1.0,0.9845619025795858,1.0,True
greedy-PAV,3,205000,"[0, 1, 2]",2698,1343,842267,901153,1.0,0.9962908011869436,1.0,0.9925926170696944,True
