method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,5,349600,"[0, 1, 2, 3, 4]",704,564,65634,158766,1.0,1.0,1.0,1.0,True,0.5594202898550724
greedy-AV,5,349600,"[0, 1, 2, 3, 4]",704,564,65634,158766,1.0,1.0,1.0,1.0,True,0.5594202898550724
greedy-AV/cost,5,349600,"[0, 1, 2, 3, 4]",704,564,65634,158766,1.0,1.0,1.0,1.0,True,0.5594202898550724
greedy-AV/cost^2,5,249600,"[0, 2, 3, 4, 5]",557,441,47335,97020,0.7911931818181818,0.7819148936170213,0.7211963311698205,0.6110880163259136,False,0.058690230059795276
greedy-CC,5,349600,"[0, 1, 2, 3, 4]",704,564,65634,158766,1.0,1.0,1.0,1.0,True,0.5594202898550724
greedy-PAV,5,349600,"[0, 1, 2, 3, 4]",704,564,65634,158766,1.0,1.0,1.0,1.0,True,0.5594202898550724
