subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,20000,[2],201,201,20100,20100
2,45000,"[2, 5]",343,227,23441,25651
3,75000,"[2, 5, 1]",550,258,30802,33153
4,135000,"[2, 5, 1, 3]",723,266,32976,35245
5,195000,"[2, 5, 1, 3, 7]",848,266,33285,35245
6,345000,"[2, 5, 1, 3, 7, 4]",997,269,34112,36046
7,513000,"[2, 5, 1, 3, 7, 4, 6]",1129,270,34711,36315
6,363000,"[2, 5, 1, 3, 7, 6]",980,268,34012,35778
5,285000,"[2, 5, 1, 3, 4]",872,269,33909,36046
5,303000,"[2, 5, 1, 3, 6]",855,268,33776,35778
6,453000,"[2, 5, 1, 3, 4, 6]",1004,270,34545,36315
5,285000,"[2, 5, 1, 7, 4]",824,266,33014,35245
4,135000,"[2, 5, 1, 7]",675,261,31651,33930
5,303000,"[2, 5, 1, 7, 6]",807,265,32670,34980
4,225000,"[2, 5, 1, 4]",699,265,32459,34980
6,453000,"[2, 5, 1, 7, 4, 6]",956,268,33784,35778
3,105000,"[2, 5, 3]",516,254,28478,32131
4,165000,"[2, 5, 3, 7]",641,256,29341,32640
4,255000,"[2, 5, 3, 4]",665,261,30743,33930
5,315000,"[2, 5, 3, 7, 4]",790,262,31281,34191
5,333000,"[2, 5, 3, 7, 6]",773,264,31376,34716
2,50000,"[2, 1]",408,252,29331,31626
6,483000,"[2, 5, 3, 7, 4, 6]",922,268,32776,35778
3,213000,"[2, 5, 6]",475,250,26885,31125
4,243000,"[2, 5, 1, 6]",682,262,31993,34191
3,110000,"[2, 1, 3]",581,261,31863,33930
5,393000,"[2, 5, 1, 4, 6]",831,267,33334,35511
4,170000,"[2, 1, 3, 7]",706,262,32349,34191
3,105000,"[2, 5, 7]",468,241,25556,28920
3,110000,"[2, 1, 7]",533,257,30473,32896
4,260000,"[2, 1, 3, 4]",730,264,32952,34716
4,273000,"[2, 5, 3, 6]",648,263,30781,34453
4,255000,"[2, 5, 7, 4]",617,256,28991,32640
4,278000,"[2, 1, 3, 6]",713,267,33093,35511
3,195000,"[2, 5, 4]",492,252,27569,31626
4,260000,"[2, 1, 7, 4]",682,262,32072,34191
4,363000,"[2, 5, 4, 6]",624,262,29913,34191
3,200000,"[2, 1, 4]",557,260,31293,33670
5,428000,"[2, 1, 3, 4, 6]",862,269,33952,36046
5,320000,"[2, 1, 3, 7, 4]",855,265,33280,34980
5,338000,"[2, 1, 3, 7, 6]",838,267,33437,35511
4,273000,"[2, 5, 7, 6]",600,256,28508,32640
