method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,3,35940,"[0, 1, 4]",336,180,13912,16110,0.8421052631578947,0.7171314741035857,0.6924148914991041,0.5134661354581673,True
greedy-AV,3,135940,"[0, 1, 2]",399,215,18357,23005,1.0,0.8565737051792829,0.9136472227752339,0.7332270916334661,True
greedy-AV/cost,3,35940,"[0, 1, 4]",336,180,13912,16110,0.8421052631578947,0.7171314741035857,0.6924148914991041,0.5134661354581673,True
greedy-AV/cost^2,3,35940,"[0, 1, 4]",336,180,13912,16110,0.8421052631578947,0.7171314741035857,0.6924148914991041,0.5134661354581673,True
greedy-CC,3,134940,"[0, 1, 3]",395,251,20092,31375,0.9899749373433584,1.0,1.0,1.0,True
greedy-PAV,3,134940,"[0, 1, 3]",395,251,20092,31375,0.9899749373433584,1.0,1.0,1.0,True
