method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,8,807558,"[0, 1, 2, 4, 5, 6, 7, 8]",925,306,36674,46665,1.0,1.0,1.0,1.0,True,0.9095859730030158
greedy-AV,8,807558,"[0, 1, 2, 4, 5, 6, 7, 8]",925,306,36674,46665,1.0,1.0,1.0,1.0,True,0.9095859730030158
greedy-AV/cost,8,807558,"[0, 1, 2, 4, 5, 6, 7, 8]",925,306,36674,46665,1.0,1.0,1.0,1.0,True,0.9095859730030158
greedy-AV/cost^2,8,807558,"[0, 1, 2, 4, 5, 6, 7, 8]",925,306,36674,46665,1.0,1.0,1.0,1.0,True,0.9095859730030158
greedy-CC,7,833538,"[0, 2, 3, 4, 5, 6, 8]",856,306,36450,46665,0.9254054054054054,1.0,0.993892130664776,1.0,True,0.9095859730030158
greedy-PAV,8,807558,"[0, 1, 2, 4, 5, 6, 7, 8]",925,306,36674,46665,1.0,1.0,1.0,1.0,True,0.9095859730030158
