method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,4,98820,"[0, 2, 3, 4]",727,322,43158,51681,1.0,0.7759036144578313,0.7223700728094401,0.6016064257028112,False,0.22030951332956142
greedy-AV,3,154600,"[0, 1, 2]",676,415,59745,85905,0.9298486932599724,1.0,1.0,1.0,True,1.0
greedy-AV/cost,4,98820,"[0, 2, 3, 4]",727,322,43158,51681,1.0,0.7759036144578313,0.7223700728094401,0.6016064257028112,False,0.22030951332956142
greedy-AV/cost^2,4,98820,"[0, 2, 3, 4]",727,322,43158,51681,1.0,0.7759036144578313,0.7223700728094401,0.6016064257028112,False,0.22030951332956142
greedy-CC,3,154600,"[0, 1, 2]",676,415,59745,85905,0.9298486932599724,1.0,1.0,1.0,True,1.0
greedy-PAV,3,154600,"[0, 1, 2]",676,415,59745,85905,0.9298486932599724,1.0,1.0,1.0,True,1.0
