method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,4,415000,"[1, 2, 3, 4]",714,283,36537,39903,1.0,0.8984126984126984,0.7387928419775553,0.8068547164088565,True
greedy-AV,1,1000000,[0],315,315,49455,49455,0.4411764705882353,1.0,1.0,1.0,True
greedy-AV/cost,4,415000,"[1, 2, 3, 4]",714,283,36537,39903,1.0,0.8984126984126984,0.7387928419775553,0.8068547164088565,True
greedy-AV/cost^2,4,415000,"[1, 2, 3, 4]",714,283,36537,39903,1.0,0.8984126984126984,0.7387928419775553,0.8068547164088565,True
greedy-CC,1,1000000,[0],315,315,49455,49455,0.4411764705882353,1.0,1.0,1.0,True
greedy-PAV,1,1000000,[0],315,315,49455,49455,0.4411764705882353,1.0,1.0,1.0,True
