subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[1],211,211,22155,22155
2,31000,"[1, 2]",404,339,38603,57291
3,81000,"[1, 2, 3]",588,350,41578,61075
2,60000,"[1, 3]",395,335,37221,55945
3,151000,"[1, 3, 4]",547,348,39802,60378
3,122000,"[1, 2, 4]",556,346,40104,59685
2,263000,"[2, 0]",426,309,38770,47586
4,364000,"[1, 2, 4, 0]",789,428,57670,91378
2,101000,"[1, 4]",363,311,32305,48205
3,273000,"[1, 2, 0]",637,422,56469,88831
4,172000,"[1, 2, 3, 4]",740,357,42992,63546
1,21000,[2],193,193,18528,18528
4,323000,"[1, 2, 3, 0]",821,429,58969,91806
5,414000,"[1, 2, 3, 4, 0]",973,435,60083,94395
4,393000,"[1, 3, 4, 0]",780,428,57650,91378
2,112000,"[2, 4]",345,205,20274,20910
1,50000,[3],184,184,16836,16836
2,141000,"[3, 4]",336,205,19797,20910
2,292000,"[3, 0]",417,310,38193,47895
3,302000,"[1, 3, 0]",628,418,55697,87153
1,91000,[4],152,152,11476,11476
3,162000,"[2, 3, 4]",529,224,23614,24976
2,71000,"[2, 3]",377,213,21998,22578
2,252000,"[1, 0]",444,355,45267,62835
3,313000,"[2, 3, 0]",610,324,41720,52326
2,333000,"[4, 0]",385,288,33848,41328
3,343000,"[1, 4, 0]",596,403,51751,81003
4,404000,"[2, 3, 4, 0]",762,330,42866,54285
3,354000,"[2, 4, 0]",578,316,40046,49770
3,383000,"[3, 4, 0]",569,321,40239,51360
1,242000,[0],233,233,27028,27028
