method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,4,740000,"[1, 2, 3, 4]",212,112,4793,6216,1.0,1.0,0.785094185094185,1.0,True,0.43125359375
greedy-AV,1,1000000,[0],111,111,6105,6105,0.5235849056603774,0.9910714285714286,1.0,0.9821428571428572,True,1.0
greedy-AV/cost,4,740000,"[1, 2, 3, 4]",212,112,4793,6216,1.0,1.0,0.785094185094185,1.0,True,0.43125359375
greedy-AV/cost^2,4,740000,"[1, 2, 3, 4]",212,112,4793,6216,1.0,1.0,0.785094185094185,1.0,True,0.43125359375
greedy-CC,1,1000000,[0],111,111,6105,6105,0.5235849056603774,0.9910714285714286,1.0,0.9821428571428572,True,1.0
greedy-PAV,1,1000000,[0],111,111,6105,6105,0.5235849056603774,0.9910714285714286,1.0,0.9821428571428572,True,1.0
