subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,30000,[1],62,62,1891,1891
2,120000,"[1, 2]",123,96,3370,4560
3,340000,"[1, 2, 3]",174,108,4278,5778
4,740000,"[1, 2, 3, 4]",212,112,4793,6216
3,520000,"[1, 2, 4]",161,108,3913,5778
2,250000,"[1, 3]",113,91,2935,4095
1,1000000,[0],111,111,6105,6105
3,650000,"[1, 3, 4]",151,110,3555,5995
2,430000,"[1, 4]",100,89,2539,3916
1,90000,[2],61,61,1830,1830
2,310000,"[2, 3]",112,95,2969,4465
3,710000,"[2, 3, 4]",150,110,3539,5995
2,490000,"[2, 4]",99,84,2428,3486
1,220000,[3],51,51,1275,1275
1,400000,[4],38,38,703,703
2,620000,"[3, 4]",89,81,1950,3240
