method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,5,428000,"[1, 3, 8, 10, 11]",1363,729,162628,265356,1.0,0.9681274900398407,0.9546081556224723,0.9372298041875053,True
greedy-AV,4,474875,"[0, 3, 8, 10]",1216,735,170361,269745,0.8921496698459281,0.9760956175298805,1.0,0.9527316266847503,True
greedy-AV/cost,6,428000,"[3, 6, 8, 10, 11, 12]",1327,753,140866,283128,0.9735876742479824,1.0,0.8268676516338833,1.0,True
greedy-AV/cost^2,6,428000,"[3, 6, 8, 10, 11, 12]",1327,753,140866,283128,0.9735876742479824,1.0,0.8268676516338833,1.0,True
greedy-CC,4,474875,"[0, 3, 8, 10]",1216,735,170361,269745,0.8921496698459281,0.9760956175298805,1.0,0.9527316266847503,True
greedy-PAV,4,474875,"[0, 3, 8, 10]",1216,735,170361,269745,0.8921496698459281,0.9760956175298805,1.0,0.9527316266847503,True
