subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,13000,[10],167,167,13861,13861
2,38000,"[10, 8]",407,296,36436,43660
4,178000,"[10, 8, 11, 3]",915,635,106316,201295
3,78000,"[10, 8, 11]",559,361,44827,64980
4,178000,"[10, 8, 11, 12]",695,441,53043,97020
5,428000,"[10, 8, 11, 3, 1]",1363,729,162628,265356
5,328000,"[10, 8, 11, 12, 6]",971,526,80550,138075
5,278000,"[10, 8, 11, 3, 12]",1051,688,113949,236328
5,328000,"[10, 8, 11, 3, 6]",1191,731,134874,266815
5,478000,"[10, 8, 11, 6, 1]",1283,751,166769,281625
6,428000,"[10, 8, 11, 3, 12, 6]",1327,753,140866,283128
5,428000,"[10, 8, 11, 12, 1]",1143,721,147148,259560
4,228000,"[10, 8, 11, 6]",835,482,73990,115921
4,328000,"[10, 8, 11, 1]",1007,681,140501,231540
4,458400,"[10, 8, 11, 5]",844,508,78682,128778
3,138000,"[10, 8, 3]",763,594,98453,176121
4,459571,"[10, 8, 11, 9]",796,493,69239,121278
4,464000,"[10, 8, 11, 7]",806,486,70045,117855
4,288000,"[10, 8, 3, 6]",1039,707,128517,249571
4,474875,"[10, 8, 12, 0]",996,685,141061,234270
4,464989,"[10, 8, 11, 4]",913,636,105571,201930
4,414875,"[10, 8, 11, 0]",1012,681,141957,231540
3,138000,"[10, 8, 12]",543,387,44912,74691
4,238000,"[10, 8, 3, 12]",899,656,106343,214840
4,438000,"[10, 8, 6, 1]",1131,735,161064,269745
2,53000,"[10, 11]",319,273,24302,37128
4,388000,"[10, 8, 3, 1]",1211,706,155753,248865
4,474875,"[10, 8, 3, 0]",1216,735,170361,269745
3,288000,"[10, 8, 1]",855,651,133344,211575
4,388000,"[10, 8, 12, 1]",991,697,140231,242556
4,288000,"[10, 8, 12, 6]",819,491,73884,120295
4,462000,"[10, 8, 12, 2]",942,649,119724,210276
3,362000,"[10, 8, 2]",806,617,113574,190036
3,374875,"[10, 8, 0]",860,646,134541,208335
5,388000,"[10, 8, 3, 12, 6]",1175,735,134704,269745
3,419571,"[10, 8, 9]",644,453,61692,102378
3,418400,"[10, 8, 5]",692,462,70985,106491
3,424000,"[10, 8, 7]",654,436,62322,94830
3,424989,"[10, 8, 4]",761,586,97486,171405
4,402000,"[10, 8, 11, 2]",958,656,121272,214840
3,153000,"[10, 11, 3]",675,571,86559,162735
