subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,50000,[5],391,391,76245,76245
3,965000,"[5, 0, 2]",1826,931,399799,432915
2,170000,"[5, 6]",742,642,132720,205761
3,375975,"[5, 6, 1]",1397,882,288132,388521
2,255975,"[5, 1]",1046,750,246770,280875
3,685000,"[5, 6, 2]",1352,864,268791,372816
3,570000,"[5, 6, 0]",1567,968,389679,468028
1,120000,[6],351,351,61425,61425
3,870000,"[5, 6, 4]",1133,829,195585,343206
3,1130000,"[5, 6, 3]",1268,812,232385,329266
2,450000,"[5, 0]",1216,887,362189,392941
3,655975,"[5, 1, 0]",1871,941,411324,442270
2,1010000,"[5, 3]",917,679,186117,230181
4,1075975,"[5, 6, 1, 4]",1788,937,323145,438516
2,750000,"[5, 4]",782,652,144105,212226
2,565000,"[5, 2]",1001,729,225134,265356
4,890975,"[5, 6, 1, 2]",2007,934,346209,435711
2,325975,"[6, 1]",1006,819,258219,334971
4,775975,"[5, 6, 1, 0]",2222,1014,436133,513591
4,1085000,"[5, 6, 0, 2]",2177,1006,425196,505515
1,205975,[1],655,655,214185,214185
3,955975,"[5, 1, 4]",1437,842,285224,354061
2,520000,"[6, 0]",1176,920,368685,422740
2,635000,"[6, 2]",961,792,232974,313236
3,1150000,"[5, 0, 4]",1607,938,386054,439453
2,605975,"[1, 0]",1480,929,402560,431056
3,770975,"[5, 1, 2]",1656,837,312076,349866
3,1025975,"[6, 1, 4]",1397,907,297423,410871
3,840975,"[6, 1, 2]",1616,911,330652,414505
3,725975,"[6, 1, 0]",1831,1005,427982,504510
4,1170975,"[5, 1, 0, 2]",2481,955,427673,455535
3,1035000,"[6, 0, 2]",1786,988,413787,487578
1,400000,[0],825,825,339900,339900
2,905975,"[1, 4]",1046,787,257019,309291
3,1120975,"[1, 0, 2]",2090,947,422147,447931
2,1165975,"[1, 3]",1181,782,272859,305371
2,915000,"[0, 2]",1435,909,387570,412686
1,515000,[2],610,610,185745,185745
1,960000,[3],526,526,138075,138075
2,1100000,"[0, 4]",1216,901,366690,405450
1,700000,[4],391,391,76245,76245
2,720975,"[1, 2]",1265,806,294819,324415
2,1080000,"[6, 3]",877,731,188915,266815
2,820000,"[6, 4]",742,637,132210,202566
