subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
6,261720,"[9, 3, 4, 6, 7, 2]",2658,611,175824,186355,0.6185710961135676,0.9356814701378254,0.8786718773425553,0.8754075104050207
7,369210,"[9, 3, 4, 6, 7, 2, 5]",2658,611,175824,186355,0.6185710961135676,0.9356814701378254,0.8786718773425553,0.8754075104050207
8,525775,"[9, 3, 4, 6, 7, 2, 5, 1]",3187,635,192412,201295,0.7416802420293228,0.9724349157733537,0.9615695995042528,0.9455885530679544
9,775775,"[9, 3, 4, 6, 7, 2, 5, 1, 0]",3574,637,193348,202566,0.8317430765650454,0.9754977029096478,0.9662472139209003,0.9515591089732147
8,619210,"[9, 3, 4, 6, 7, 2, 5, 0]",3045,616,178369,189420,0.7086339306492903,0.9433384379785605,0.8913903909006407,0.8898054284613722
7,418285,"[9, 3, 4, 6, 7, 2, 1]",3187,635,192412,201295,0.7416802420293228,0.9724349157733537,0.9615695995042528,0.9455885530679544
8,668285,"[9, 3, 4, 6, 7, 2, 1, 0]",3574,637,193348,202566,0.8317430765650454,0.9754977029096478,0.9662472139209003,0.9515591089732147
7,511720,"[9, 3, 4, 6, 7, 2, 0]",3045,616,178369,189420,0.7086339306492903,0.9433384379785605,0.8913903909006407,0.8898054284613722
6,276960,"[9, 3, 4, 6, 7, 5]",2157,590,161397,173755,0.5019781242727485,0.9035222052067381,0.8065736474398058,0.8162186792435103
7,433525,"[9, 3, 4, 6, 7, 5, 1]",2686,621,182551,192510,0.6250872701885036,0.9509954058192955,0.9122897322365594,0.9043207846747903
8,683525,"[9, 3, 4, 6, 7, 5, 1, 0]",3073,624,183937,194376,0.7151501047242262,0.9555895865237366,0.9192161997381335,0.913086368718233
7,526960,"[9, 3, 4, 6, 7, 5, 0]",2544,597,165084,177906,0.5920409588084711,0.9142419601837672,0.824999250382305,0.8357181108428302
6,326035,"[9, 3, 4, 6, 7, 1]",2686,621,182551,192510,0.6250872701885036,0.9509954058192955,0.9122897322365594,0.9043207846747903
7,576035,"[9, 3, 4, 6, 7, 1, 0]",3073,624,183937,194376,0.7151501047242262,0.9555895865237366,0.9192161997381335,0.913086368718233
6,419470,"[9, 3, 4, 6, 7, 0]",2544,597,165084,177906,0.5920409588084711,0.9142419601837672,0.824999250382305,0.8357181108428302
5,205640,"[9, 3, 4, 6, 2]",2248,606,172903,183315,0.5231556900162905,0.9280245022970903,0.8640743220957312,0.8611270305057357
6,313130,"[9, 3, 4, 6, 2, 5]",2248,606,172903,183315,0.5231556900162905,0.9280245022970903,0.8640743220957312,0.8611270305057357
7,469695,"[9, 3, 4, 6, 2, 5, 1]",2777,635,191928,201295,0.6462648359320456,0.9724349157733537,0.9591508330751317,0.9455885530679544
8,719695,"[9, 3, 4, 6, 2, 5, 1, 0]",3164,637,192865,202566,0.7363276704677683,0.9754977029096478,0.963833444943079,0.9515591089732147
7,563130,"[9, 3, 4, 6, 2, 5, 0]",2635,611,175536,186355,0.613218524552013,0.9356814701378254,0.8772326113682022,0.8754075104050207
6,362205,"[9, 3, 4, 6, 2, 1]",2777,635,191928,201295,0.6462648359320456,0.9724349157733537,0.9591508330751317,0.9455885530679544
7,612205,"[9, 3, 4, 6, 2, 1, 0]",3164,637,192865,202566,0.7363276704677683,0.9754977029096478,0.963833444943079,0.9515591089732147
6,455640,"[9, 3, 4, 6, 2, 0]",2635,611,175536,186355,0.613218524552013,0.9356814701378254,0.8772326113682022,0.8754075104050207
5,220880,"[9, 3, 4, 6, 5]",1747,577,155184,166176,0.40656271817547124,0.8836140888208269,0.7755244825139179,0.7806161275472336
6,377445,"[9, 3, 4, 6, 5, 1]",2276,619,181186,191271,0.5296718640912265,0.9479326186830015,0.9054682112122817,0.898500549610575
7,627445,"[9, 3, 4, 6, 5, 1, 0]",2663,622,182577,193131,0.6197346986269491,0.9525267993874426,0.9124196659703551,0.9072379484963219
6,470880,"[9, 3, 4, 6, 5, 0]",2134,585,159377,170820,0.49662555271119385,0.8958652373660031,0.7964787958141348,0.8024314396039046
5,269955,"[9, 3, 4, 6, 1]",2276,619,181186,191271,0.5296718640912265,0.9479326186830015,0.9054682112122817,0.898500549610575
6,519955,"[9, 3, 4, 6, 1, 0]",2663,622,182577,193131,0.6197346986269491,0.9525267993874426,0.9124196659703551,0.9072379484963219
5,363390,"[9, 3, 4, 6, 0]",2134,585,159377,170820,0.49662555271119385,0.8958652373660031,0.7964787958141348,0.8024314396039046
4,122390,"[9, 3, 4, 10]",1647,560,145446,156520,0.38329066790784266,0.8575803981623277,0.7268593017561044,0.735256813761873
5,178470,"[9, 3, 4, 10, 7]",2057,576,152907,165600,0.47870607400511983,0.8820826952526799,0.7641452859041888,0.7779103524084218
6,270720,"[9, 3, 4, 10, 7, 2]",2558,605,171403,182710,0.5952990458459391,0.9264931087289433,0.8565781451459755,0.8582850271047266
7,378210,"[9, 3, 4, 10, 7, 2, 5]",2558,605,171403,182710,0.5952990458459391,0.9264931087289433,0.8565781451459755,0.8582850271047266
8,534775,"[9, 3, 4, 10, 7, 2, 5, 1]",3087,632,190032,199396,0.7184081917616942,0.9678407350689127,0.9496756654106405,0.9366679506571839
9,784775,"[9, 3, 4, 10, 7, 2, 5, 1, 0]",3474,634,191062,200661,0.8084710262974169,0.9709035222052067,0.9548230402494727,0.9426103214047482
8,628210,"[9, 3, 4, 10, 7, 2, 5, 0]",2945,612,174779,186966,0.6853618803816616,0.9372128637059725,0.8734495407342255,0.8782776989637257
7,427285,"[9, 3, 4, 10, 7, 2, 1]",3087,632,190032,199396,0.7184081917616942,0.9678407350689127,0.9496756654106405,0.9366679506571839
8,677285,"[9, 3, 4, 10, 7, 2, 1, 0]",3474,634,191062,200661,0.8084710262974169,0.9709035222052067,0.9548230402494727,0.9426103214047482
7,520720,"[9, 3, 4, 10, 7, 2, 0]",2945,612,174779,186966,0.6853618803816616,0.9372128637059725,0.8734495407342255,0.8782776989637257
6,285960,"[9, 3, 4, 10, 7, 5]",2057,576,152907,165600,0.47870607400511983,0.8820826952526799,0.7641452859041888,0.7779103524084218
7,442525,"[9, 3, 4, 10, 7, 5, 1]",2586,614,177792,188191,0.601815219920875,0.9402756508422665,0.8885068615006346,0.8840321686599837
8,692525,"[9, 3, 4, 10, 7, 5, 1, 0]",2973,617,179303,190036,0.6918780544565977,0.9448698315467075,0.8960580104146885,0.8926991046514905
7,535960,"[9, 3, 4, 10, 7, 5, 0]",2444,587,158171,171991,0.5687689085408425,0.8989280245022971,0.7904518695465312,0.8079322428808989
6,335035,"[9, 3, 4, 10, 7, 1]",2586,614,177792,188191,0.601815219920875,0.9402756508422665,0.8885068615006346,0.8840321686599837
7,585035,"[9, 3, 4, 10, 7, 1, 0]",2973,617,179303,190036,0.6918780544565977,0.9448698315467075,0.8960580104146885,0.8926991046514905
6,428470,"[9, 3, 4, 10, 7, 0]",2444,587,158171,171991,0.5687689085408425,0.8989280245022971,0.7904518695465312,0.8079322428808989
5,214640,"[9, 3, 4, 10, 2]",2148,595,166733,176715,0.49988363974866185,0.9111791730474732,0.8332400475757363,0.8301233570401826
6,322130,"[9, 3, 4, 10, 2, 5]",2148,595,166733,176715,0.49988363974866185,0.9111791730474732,0.8332400475757363,0.8301233570401826
7,478695,"[9, 3, 4, 10, 2, 5, 1]",2677,631,189171,198765,0.6229927856644171,0.9663093415007658,0.9453728598414809,0.9337038115728258
8,728695,"[9, 3, 4, 10, 2, 5, 1, 0]",3064,633,190213,200028,0.7130556202001397,0.9693721286370597,0.950580204095911,0.9396367872678247
7,572130,"[9, 3, 4, 10, 2, 5, 0]",2535,604,170804,182106,0.5899464742843844,0.9249617151607963,0.8535846718173732,0.8554477212300002
6,371205,"[9, 3, 4, 10, 2, 1]",2677,631,189171,198765,0.6229927856644171,0.9663093415007658,0.9453728598414809,0.9337038115728258
7,621205,"[9, 3, 4, 10, 2, 1, 0]",3064,633,190213,200028,0.7130556202001397,0.9693721286370597,0.950580204095911,0.9396367872678247
6,464640,"[9, 3, 4, 10, 2, 0]",2535,604,170804,182106,0.5899464742843844,0.9249617151607963,0.8535846718173732,0.8554477212300002
5,229880,"[9, 3, 4, 10, 5]",1647,560,145446,156520,0.38329066790784266,0.8575803981623277,0.7268593017561044,0.735256813761873
6,386445,"[9, 3, 4, 10, 5, 1]",2176,612,176334,186966,0.5063998138235979,0.9372128637059725,0.8812205775054722,0.8782776989637257
7,636445,"[9, 3, 4, 10, 5, 1, 0]",2563,615,177865,188805,0.5964626483593205,0.9418070444104135,0.8888716754455228,0.8869164497975366
6,479880,"[9, 3, 4, 10, 5, 0]",2034,575,152143,165025,0.4733535024435653,0.8805513016845329,0.7603272331111134,0.7752092747958925
5,278955,"[9, 3, 4, 10, 1]",2176,612,176334,186966,0.5063998138235979,0.9372128637059725,0.8812205775054722,0.8782776989637257
6,528955,"[9, 3, 4, 10, 1, 0]",2563,615,177865,188805,0.5964626483593205,0.9418070444104135,0.8888716754455228,0.8869164497975366
5,372390,"[9, 3, 4, 10, 0]",2034,575,152143,165025,0.4733535024435653,0.8805513016845329,0.7603272331111134,0.7752092747958925
4,123470,"[9, 3, 4, 7]",1718,560,147246,156520,0.399813823597859,0.8575803981623277,0.7358547140958112,0.735256813761873
5,215720,"[9, 3, 4, 7, 2]",2219,598,168761,178503,0.5164067954386782,0.9157733537519143,0.843374878811806,0.8385225340335779
6,323210,"[9, 3, 4, 7, 2, 5]",2219,598,168761,178503,0.5164067954386782,0.9157733537519143,0.843374878811806,0.8385225340335779
7,479775,"[9, 3, 4, 7, 2, 5, 1]",2748,630,189010,198135,0.6395159413544333,0.9647779479326187,0.9445682701822071,0.9307443700147502
8,729775,"[9, 3, 4, 7, 2, 5, 1, 0]",3135,632,190046,199396,0.729578775890156,0.9678407350689127,0.9497456297288382,0.9366679506571839
7,573210,"[9, 3, 4, 7, 2, 5, 0]",2606,606,172417,183315,0.6064696299744008,0.9280245022970903,0.8616455607640103,0.8611270305057357
6,372285,"[9, 3, 4, 7, 2, 1]",2748,630,189010,198135,0.6395159413544333,0.9647779479326187,0.9445682701822071,0.9307443700147502
7,622285,"[9, 3, 4, 7, 2, 1, 0]",3135,632,190046,199396,0.729578775890156,0.9678407350689127,0.9497456297288382,0.9366679506571839
6,465720,"[9, 3, 4, 7, 2, 0]",2606,606,172417,183315,0.6064696299744008,0.9280245022970903,0.8616455607640103,0.8611270305057357
5,230960,"[9, 3, 4, 7, 5]",1718,560,147246,156520,0.399813823597859,0.8575803981623277,0.7358547140958112,0.735256813761873
6,387525,"[9, 3, 4, 7, 5, 1]",2247,607,174970,183921,0.5229229695136142,0.9295558958652373,0.8744040539324944,0.8639737314330274
7,637525,"[9, 3, 4, 7, 5, 1, 0]",2634,610,176494,185745,0.6129858040493368,0.9341500765696784,0.8820201697134461,0.8725420193725983
6,480960,"[9, 3, 4, 7, 5, 0]",2105,574,153325,164451,0.48987665813358156,0.8790199081163859,0.7662342205475208,0.7725128947096459
5,280035,"[9, 3, 4, 7, 1]",2247,607,174970,183921,0.5229229695136142,0.9295558958652373,0.8744040539324944,0.8639737314330274
6,530035,"[9, 3, 4, 7, 1, 0]",2634,610,176494,185745,0.6129858040493368,0.9341500765696784,0.8820201697134461,0.8725420193725983
5,373470,"[9, 3, 4, 7, 0]",2105,574,153325,164451,0.48987665813358156,0.8790199081163859,0.7662342205475208,0.7725128947096459
4,159640,"[9, 3, 4, 2]",1809,588,164053,172578,0.42099138934140096,0.900459418070444,0.8198468780921729,0.81068969080882
5,267130,"[9, 3, 4, 2, 5]",1809,588,164053,172578,0.42099138934140096,0.900459418070444,0.8198468780921729,0.81068969080882
6,423695,"[9, 3, 4, 2, 5, 1]",2338,629,188138,197506,0.5441005352571562,0.9632465543644717,0.9402104926487491,0.9277896259829573
7,673695,"[9, 3, 4, 2, 5, 1, 0]",2725,631,189186,198765,0.6341633697928788,0.9663093415007658,0.9454478216109784,0.9337038115728258
6,517130,"[9, 3, 4, 2, 5, 0]",2196,598,168404,178503,0.5110542238771236,0.9157733537519143,0.8415907886977642,0.8385225340335779
5,316205,"[9, 3, 4, 2, 1]",2338,629,188138,197506,0.5441005352571562,0.9632465543644717,0.9402104926487491,0.9277896259829573
6,566205,"[9, 3, 4, 2, 1, 0]",2725,631,189186,198765,0.6341633697928788,0.9663093415007658,0.9454478216109784,0.9337038115728258
5,409640,"[9, 3, 4, 2, 0]",2196,598,168404,178503,0.5110542238771236,0.9157733537519143,0.8415907886977642,0.8385225340335779
4,174880,"[9, 3, 4, 5]",1308,541,138876,146070,0.3043984175005818,0.8284839203675345,0.6940260467161747,0.6861676641080807
5,331445,"[9, 3, 4, 5, 1]",1837,604,173200,182106,0.427507563416337,0.9249617151607963,0.8655585651317828,0.8554477212300002
6,581445,"[9, 3, 4, 5, 1, 0]",2224,607,174744,183921,0.5175703979520596,0.9295558958652373,0.8732746299387313,0.8639737314330274
5,424880,"[9, 3, 4, 5, 0]",1695,559,146388,155961,0.3944612520363044,0.8560490045941807,0.7315669008805509,0.7326308965698664
4,223955,"[9, 3, 4, 1]",1837,604,173200,182106,0.427507563416337,0.9249617151607963,0.8655585651317828,0.8554477212300002
5,473955,"[9, 3, 4, 1, 0]",2224,607,174744,183921,0.5175703979520596,0.9295558958652373,0.8732746299387313,0.8639737314330274
4,317390,"[9, 3, 4, 0]",1695,559,146388,155961,0.3944612520363044,0.8560490045941807,0.7315669008805509,0.7326308965698664
3,82390,"[9, 3, 6]",1270,558,144463,155403,0.2955550383988829,0.8545176110260337,0.7219468071283646,0.7300096769041423
4,137390,"[9, 3, 6, 10]",1609,574,150290,164451,0.3744472888061438,0.8790199081163859,0.7510669558525153,0.7725128947096459
5,193470,"[9, 3, 6, 10, 7]",2019,587,157198,171991,0.469862694903421,0.8989280245022971,0.7855893494317898,0.8079322428808989
6,285720,"[9, 3, 6, 10, 7, 2]",2520,610,173413,185745,0.5864556667442402,0.9341500765696784,0.8666230222586481,0.8725420193725983
7,393210,"[9, 3, 6, 10, 7, 2, 5]",2520,610,173413,185745,0.5864556667442402,0.9341500765696784,0.8666230222586481,0.8725420193725983
8,549775,"[9, 3, 6, 10, 7, 2, 5, 1]",3049,635,191409,201295,0.7095648126599954,0.9724349157733537,0.9565571558505163,0.9455885530679544
9,799775,"[9, 3, 6, 10, 7, 2, 5, 1, 0]",3436,637,192391,202566,0.799627647195718,0.9754977029096478,0.9614646530269563,0.9515591089732147
8,643210,"[9, 3, 6, 10, 7, 2, 5, 0]",2907,616,176420,189420,0.6765185012799627,0.9433384379785605,0.8816503583172582,0.8898054284613722
7,442285,"[9, 3, 6, 10, 7, 2, 1]",3049,635,191409,201295,0.7095648126599954,0.9724349157733537,0.9565571558505163,0.9455885530679544
8,692285,"[9, 3, 6, 10, 7, 2, 1, 0]",3436,637,192391,202566,0.799627647195718,0.9754977029096478,0.9614646530269563,0.9515591089732147
7,535720,"[9, 3, 6, 10, 7, 2, 0]",2907,616,176420,189420,0.6765185012799627,0.9433384379785605,0.8816503583172582,0.8898054284613722
6,300960,"[9, 3, 6, 10, 7, 5]",2019,587,157198,171991,0.469862694903421,0.8989280245022971,0.7855893494317898,0.8079322428808989
7,457525,"[9, 3, 6, 10, 7, 5, 1]",2548,622,181188,193131,0.5929718408191762,0.9525267993874426,0.9054782061148814,0.9072379484963219
8,707525,"[9, 3, 6, 10, 7, 5, 1, 0]",2935,625,182723,195000,0.6830346753548988,0.9571209800918836,0.9131492938601313,0.9160176251186125
7,550960,"[9, 3, 6, 10, 7, 5, 0]",2406,595,161509,176715,0.5599255294391436,0.9111791730474732,0.8071333619853874,0.8301233570401826
6,350035,"[9, 3, 6, 10, 7, 1]",2548,622,181188,193131,0.5929718408191762,0.9525267993874426,0.9054782061148814,0.9072379484963219
7,600035,"[9, 3, 6, 10, 7, 1, 0]",2935,625,182723,195000,0.6830346753548988,0.9571209800918836,0.9131492938601313,0.9160176251186125
6,443470,"[9, 3, 6, 10, 7, 0]",2406,595,161509,176715,0.5599255294391436,0.9111791730474732,0.8071333619853874,0.8301233570401826
5,229640,"[9, 3, 6, 10, 2]",2110,603,169540,181503,0.491040260646963,0.9234303215926493,0.847267893374379,0.8526151128815566
6,337130,"[9, 3, 6, 10, 2, 5]",2110,603,169540,181503,0.491040260646963,0.9234303215926493,0.847267893374379,0.8526151128815566
7,493695,"[9, 3, 6, 10, 2, 5, 1]",2639,633,190111,200028,0.6141494065627182,0.9693721286370597,0.9500704640633277,0.9396367872678247
8,743695,"[9, 3, 6, 10, 2, 5, 1, 0]",3026,635,191095,201295,0.7042122410984408,0.9724349157733537,0.9549879561423674,0.9455885530679544
7,587130,"[9, 3, 6, 10, 2, 5, 0]",2497,609,172654,185136,0.5811030951826855,0.9326186830015314,0.8628299567220717,0.8696812258664587
6,386205,"[9, 3, 6, 10, 2, 1]",2639,633,190111,200028,0.6141494065627182,0.9693721286370597,0.9500704640633277,0.9396367872678247
7,636205,"[9, 3, 6, 10, 2, 1, 0]",3026,635,191095,201295,0.7042122410984408,0.9724349157733537,0.9549879561423674,0.9455885530679544
6,479640,"[9, 3, 6, 10, 2, 0]",2497,609,172654,185136,0.5811030951826855,0.9326186830015314,0.8628299567220717,0.8696812258664587
5,244880,"[9, 3, 6, 10, 5]",1609,574,150290,164451,0.3744472888061438,0.8790199081163859,0.7510669558525153,0.7725128947096459
6,401445,"[9, 3, 6, 10, 5, 1]",2138,619,179197,191271,0.497556434721899,0.9479326186830015,0.8955282805769058,0.898500549610575
7,651445,"[9, 3, 6, 10, 5, 1, 0]",2525,622,180742,193131,0.5876192692576216,0.9525267993874426,0.9032493428351541,0.9072379484963219
6,494880,"[9, 3, 6, 10, 5, 0]",1996,584,155482,170236,0.4645101233418664,0.8943338437978561,0.7770137230012694,0.7996880842548314
5,293955,"[9, 3, 6, 10, 1]",2138,619,179197,191271,0.497556434721899,0.9479326186830015,0.8955282805769058,0.898500549610575
6,543955,"[9, 3, 6, 10, 1, 0]",2525,622,180742,193131,0.5876192692576216,0.9525267993874426,0.9032493428351541,0.9072379484963219
5,387390,"[9, 3, 6, 10, 0]",1996,584,155482,170236,0.4645101233418664,0.8943338437978561,0.7770137230012694,0.7996880842548314
4,138470,"[9, 3, 6, 7]",1680,575,152583,165025,0.3909704444961601,0.8805513016845329,0.7625261116830416,0.7752092747958925
5,230720,"[9, 3, 6, 7, 2]",2181,604,171031,182106,0.5075634163369793,0.9249617151607963,0.8547190932624361,0.8554477212300002
6,338210,"[9, 3, 6, 7, 2, 5]",2181,604,171031,182106,0.5075634163369793,0.9249617151607963,0.8547190932624361,0.8554477212300002
7,494775,"[9, 3, 6, 7, 2, 5, 1]",2710,633,190392,200028,0.6306725622527345,0.9693721286370597,0.9514747478785819,0.9396367872678247
8,744775,"[9, 3, 6, 7, 2, 5, 1, 0]",3097,635,191380,201295,0.7207353967884571,0.9724349157733537,0.9564122297628209,0.9455885530679544
7,588210,"[9, 3, 6, 7, 2, 5, 0]",2568,610,174054,185745,0.5976262508727019,0.9341500765696784,0.8698263885418437,0.8725420193725983
6,387285,"[9, 3, 6, 7, 2, 1]",2710,633,190392,200028,0.6306725622527345,0.9693721286370597,0.9514747478785819,0.9396367872678247
7,637285,"[9, 3, 6, 7, 2, 1, 0]",3097,635,191380,201295,0.7207353967884571,0.9724349157733537,0.9564122297628209,0.9455885530679544
6,480720,"[9, 3, 6, 7, 2, 0]",2568,610,174054,185745,0.5976262508727019,0.9341500765696784,0.8698263885418437,0.8725420193725983
5,245960,"[9, 3, 6, 7, 5]",1680,575,152583,165025,0.3909704444961601,0.8805513016845329,0.7625261116830416,0.7752092747958925
6,402525,"[9, 3, 6, 7, 5, 1]",2209,615,178378,188805,0.5140795904119153,0.9418070444104135,0.8914353679623392,0.8869164497975366
7,652525,"[9, 3, 6, 7, 5, 1, 0]",2596,619,180186,191271,0.6041424249476379,0.9479326186830015,0.9004707599124446,0.898500549610575
6,495960,"[9, 3, 6, 7, 5, 0]",2067,584,157201,170236,0.4810332790318827,0.8943338437978561,0.7856043417856893,0.7996880842548314
5,295035,"[9, 3, 6, 7, 1]",2209,615,178378,188805,0.5140795904119153,0.9418070444104135,0.8914353679623392,0.8869164497975366
6,545035,"[9, 3, 6, 7, 1, 0]",2596,619,180186,191271,0.6041424249476379,0.9479326186830015,0.9004707599124446,0.898500549610575
5,388470,"[9, 3, 6, 7, 0]",2067,584,157201,170236,0.4810332790318827,0.8943338437978561,0.7856043417856893,0.7996880842548314
4,174640,"[9, 3, 6, 2]",1771,597,167107,177906,0.4121480102397021,0.9142419601837672,0.8351090943618754,0.8357181108428302
5,282130,"[9, 3, 6, 2, 5]",1771,597,167107,177906,0.4121480102397021,0.9142419601837672,0.8351090943618754,0.8357181108428302
6,438695,"[9, 3, 6, 2, 5, 1]",2300,631,189080,198765,0.5352571561554573,0.9663093415007658,0.9449180917731956,0.9337038115728258
7,688695,"[9, 3, 6, 2, 5, 1, 0]",2687,633,190070,200028,0.6253199906911799,0.9693721286370597,0.9498655685600343,0.9396367872678247
6,532130,"[9, 3, 6, 2, 5, 0]",2158,603,170238,181503,0.5022108447754248,0.9234303215926493,0.8507561143816653,0.8526151128815566
5,331205,"[9, 3, 6, 2, 1]",2300,631,189080,198765,0.5352571561554573,0.9663093415007658,0.9449180917731956,0.9337038115728258
6,581205,"[9, 3, 6, 2, 1, 0]",2687,633,190070,200028,0.6253199906911799,0.9693721286370597,0.9498655685600343,0.9396367872678247
5,424640,"[9, 3, 6, 2, 0]",2158,603,170238,181503,0.5022108447754248,0.9234303215926493,0.8507561143816653,0.8526151128815566
4,189880,"[9, 3, 6, 5]",1270,558,144463,155403,0.2955550383988829,0.8545176110260337,0.7219468071283646,0.7300096769041423
5,346445,"[9, 3, 6, 5, 1]",1799,611,176063,186355,0.41866418431463814,0.9356814701378254,0.8798662682032163,0.8754075104050207
6,596445,"[9, 3, 6, 5, 1, 0]",2186,615,177881,188805,0.5087270188503608,0.9418070444104135,0.8889516346663202,0.8869164497975366
5,439880,"[9, 3, 6, 5, 0]",1657,569,149971,161596,0.38561787293460553,0.8713629402756509,0.7494727688878672,0.7591014571726529
4,238955,"[9, 3, 6, 1]",1799,611,176063,186355,0.41866418431463814,0.9356814701378254,0.8798662682032163,0.8754075104050207
5,488955,"[9, 3, 6, 1, 0]",2186,615,177881,188805,0.5087270188503608,0.9418070444104135,0.8889516346663202,0.8869164497975366
4,332390,"[9, 3, 6, 0]",1657,569,149971,161596,0.38561787293460553,0.8713629402756509,0.7494727688878672,0.7591014571726529
3,91390,"[9, 3, 10]",1170,536,131711,143380,0.27228298813125434,0.8208269525267994,0.658219308152842,0.6735313184077265
4,147470,"[9, 3, 10, 7]",1580,560,142533,156520,0.3676983942285315,0.8575803981623277,0.712301726119679,0.735256813761873
5,239720,"[9, 3, 10, 7, 2]",2081,598,166180,178503,0.4842913660693507,0.9157733537519143,0.8304764570069265,0.8385225340335779
6,347210,"[9, 3, 10, 7, 2, 5]",2081,598,166180,178503,0.4842913660693507,0.9157733537519143,0.8304764570069265,0.8385225340335779
7,503775,"[9, 3, 10, 7, 2, 5, 1]",2610,629,187497,197506,0.6074005119851059,0.9632465543644717,0.9370071263655536,0.9277896259829573
8,753775,"[9, 3, 10, 7, 2, 5, 1, 0]",2997,631,188585,198765,0.6974633465208285,0.9663093415007658,0.9424443533797763,0.9337038115728258
7,597210,"[9, 3, 10, 7, 2, 5, 0]",2468,606,170043,183315,0.5743542006050734,0.9280245022970903,0.8497816113781971,0.8611270305057357
6,396285,"[9, 3, 10, 7, 2, 1]",2610,629,187497,197506,0.6074005119851059,0.9632465543644717,0.9370071263655536,0.9277896259829573
7,646285,"[9, 3, 10, 7, 2, 1, 0]",2997,631,188585,198765,0.6974633465208285,0.9663093415007658,0.9424443533797763,0.9337038115728258
6,489720,"[9, 3, 10, 7, 2, 0]",2468,606,170043,183315,0.5743542006050734,0.9280245022970903,0.8497816113781971,0.8611270305057357
5,254960,"[9, 3, 10, 7, 5]",1580,560,142533,156520,0.3676983942285315,0.8575803981623277,0.712301726119679,0.735256813761873
6,411525,"[9, 3, 10, 7, 5, 1]",2109,607,172576,183921,0.49080754014428674,0.9295558958652373,0.8624401555206844,0.8639737314330274
7,661525,"[9, 3, 10, 7, 5, 1, 0]",2496,611,174552,186355,0.5808703746800093,0.9356814701378254,0.8723151192891625,0.8754075104050207
6,504960,"[9, 3, 10, 7, 5, 0]",1967,573,148779,163878,0.4577612287642541,0.877488514548239,0.7435158069384614,0.769821212149682
5,304035,"[9, 3, 10, 7, 1]",2109,607,172576,183921,0.49080754014428674,0.9295558958652373,0.8624401555206844,0.8639737314330274
6,554035,"[9, 3, 10, 7, 1, 0]",2496,611,174552,186355,0.5808703746800093,0.9356814701378254,0.8723151192891625,0.8754075104050207
5,397470,"[9, 3, 10, 7, 0]",1967,573,148779,163878,0.4577612287642541,0.877488514548239,0.7435158069384614,0.769821212149682
4,183640,"[9, 3, 10, 2]",1671,585,160152,170820,0.3888759599720735,0.8958652373660031,0.8003518205715086,0.8024314396039046
5,291130,"[9, 3, 10, 2, 5]",1671,585,160152,170820,0.3888759599720735,0.8958652373660031,0.8003518205715086,0.8024314396039046
6,447695,"[9, 3, 10, 2, 5, 1]",2200,626,185773,195625,0.5119851058878288,0.9586523736600306,0.9283915203246345,0.9189535790452747
7,697695,"[9, 3, 10, 2, 5, 1, 0]",2587,628,186875,196878,0.6020479404235514,0.9617151607963247,0.9338987116570548,0.9248395794774472
6,541130,"[9, 3, 10, 2, 5, 0]",2058,595,164735,176715,0.47893879450779614,0.9111791730474732,0.8232551398786618,0.8301233570401826
5,340205,"[9, 3, 10, 2, 1]",2200,626,185773,195625,0.5119851058878288,0.9586523736600306,0.9283915203246345,0.9189535790452747
6,590205,"[9, 3, 10, 2, 1, 0]",2587,628,186875,196878,0.6020479404235514,0.9617151607963247,0.9338987116570548,0.9248395794774472
5,433640,"[9, 3, 10, 2, 0]",2058,595,164735,176715,0.47893879450779614,0.9111791730474732,0.8232551398786618,0.8301233570401826
4,198880,"[9, 3, 10, 5]",1170,536,131711,143380,0.27228298813125434,0.8208269525267994,0.658219308152842,0.6735313184077265
5,355445,"[9, 3, 10, 5, 1]",1699,601,169424,180300,0.39539213404700957,0.9203675344563553,0.846688189023598,0.8469639887635171
6,605445,"[9, 3, 10, 5, 1, 0]",2086,605,171430,182710,0.4854549685827321,0.9264931087289433,0.8567130763310712,0.8582850271047266
5,448880,"[9, 3, 10, 5, 0]",1557,555,140059,153735,0.36234582266697696,0.8499234303215927,0.699938031603882,0.7221742030646662
4,247955,"[9, 3, 10, 1]",1699,601,169424,180300,0.39539213404700957,0.9203675344563553,0.846688189023598,0.8469639887635171
5,497955,"[9, 3, 10, 1, 0]",2086,605,171430,182710,0.4854549685827321,0.9264931087289433,0.8567130763310712,0.8582850271047266
4,341390,"[9, 3, 10, 0]",1557,555,140059,153735,0.36234582266697696,0.8499234303215927,0.699938031603882,0.7221742030646662
3,92470,"[9, 3, 7]",1241,538,134911,144453,0.2888061438212707,0.8238897396630934,0.6742111523123208,0.6785717641090202
4,184720,"[9, 3, 7, 2]",1742,589,162835,173166,0.4053991156620898,0.9019908116385911,0.8137599824089714,0.8134518362630239
5,292210,"[9, 3, 7, 2, 5]",1742,589,162835,173166,0.4053991156620898,0.9019908116385911,0.8137599824089714,0.8134518362630239
6,448775,"[9, 3, 7, 2, 5, 1]",2271,627,186383,196251,0.528508261577845,0.9601837672281777,0.9314399656175351,0.9218942304982196
7,698775,"[9, 3, 7, 2, 5, 1, 0]",2658,629,187482,197506,0.6185710961135676,0.9632465543644717,0.936932164596056,0.9277896259829573
