method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,8,352700,"[0, 2, 3, 4, 5, 6, 7, 8]",313,181,8387,16290,1.0,1.0,1.0,1.0,True,0.1110925
greedy-AV,8,352700,"[0, 2, 3, 4, 5, 6, 7, 8]",313,181,8387,16290,1.0,1.0,1.0,1.0,True,0.1110925
greedy-AV/cost,8,302700,"[0, 1, 2, 3, 4, 5, 6, 8]",308,181,8344,16290,0.9840255591054312,1.0,0.9948730177655896,1.0,True,0.07935178571428571
greedy-AV/cost^2,8,302700,"[0, 1, 2, 3, 4, 5, 6, 8]",308,181,8344,16290,0.9840255591054312,1.0,0.9948730177655896,1.0,True,0.07935178571428571
greedy-CC,8,302700,"[0, 1, 2, 3, 4, 5, 6, 8]",308,181,8344,16290,0.9840255591054312,1.0,0.9948730177655896,1.0,True,0.07935178571428571
greedy-PAV,8,352700,"[0, 2, 3, 4, 5, 6, 7, 8]",313,181,8387,16290,1.0,1.0,1.0,1.0,True,0.1110925
