subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
5,436000,"[5, 6, 4, 2, 0]",3292,2438,1790018,2970703
1,6000,[5],281,281,39340,39340
2,16000,"[5, 6]",534,468,69073,109278
3,26000,"[5, 6, 7]",699,559,80526,155961
2,16000,"[5, 7]",446,398,51742,79003
3,96000,"[5, 6, 4]",829,669,109123,223446
3,96000,"[5, 7, 4]",741,600,92045,179700
3,416000,"[5, 7, 3]",1131,966,281774,466095
3,416000,"[5, 6, 3]",1219,1033,298803,533028
3,106000,"[5, 6, 2]",1223,1094,304611,597871
3,106000,"[5, 7, 2]",1135,1025,287587,524800
3,266000,"[5, 6, 0]",2308,2150,1638682,2310175
3,266000,"[5, 7, 0]",2220,2090,1622332,2183005
4,106000,"[5, 6, 7, 4]",994,737,119497,271216
4,276000,"[5, 6, 7, 0]",2473,2209,1648949,2438736
4,116000,"[5, 6, 7, 2]",1388,1164,315623,676866
4,346000,"[5, 6, 4, 0]",2603,2278,1673861,2593503
4,356000,"[5, 6, 2, 0]",2997,2319,1755324,2687721
4,186000,"[5, 6, 4, 2]",1518,1260,343747,793170
4,346000,"[5, 7, 4, 0]",2515,2216,1657677,2454220
4,356000,"[5, 7, 2, 0]",2909,2259,1739164,2550411
4,186000,"[5, 7, 4, 2]",1430,1194,326979,712221
4,426000,"[5, 6, 7, 3]",1384,1085,308371,588070
4,496000,"[5, 7, 4, 3]",1426,1079,313994,581581
4,496000,"[5, 6, 4, 3]",1514,1139,330649,648091
5,196000,"[5, 6, 7, 4, 2]",1683,1311,353694,858705
5,356000,"[5, 6, 7, 4, 0]",2768,2325,1683137,2701650
2,86000,"[5, 4]",576,515,80875,132355
5,366000,"[5, 6, 7, 2, 0]",3162,2372,1765360,2812006
5,436000,"[5, 7, 4, 2, 0]",3204,2378,1774031,2826253
6,446000,"[5, 6, 7, 4, 2, 0]",3457,2481,1799076,3076440
3,176000,"[5, 4, 2]",1265,1129,316263,636756
3,336000,"[5, 4, 0]",2350,2162,1647700,2336041
4,426000,"[5, 4, 2, 0]",3039,2328,1764284,2708628
1,10000,[6],253,253,31878,31878
3,486000,"[5, 4, 3]",1261,1023,304474,522753
2,96000,"[5, 2]",970,932,275653,433846
2,406000,"[5, 3]",966,898,271332,402753
3,346000,"[5, 2, 0]",2744,2190,1728286,2396955
2,256000,"[5, 0]",2055,2015,1611211,2029105
2,20000,"[6, 7]",418,368,44183,67528
1,10000,[7],165,165,13530,13530
3,496000,"[5, 2, 3]",1655,1434,500515,1027461
2,90000,"[6, 4]",548,486,73352,117855
2,100000,"[6, 2]",942,898,267948,402753
3,100000,"[6, 7, 4]",713,568,84403,161028
2,260000,"[6, 0]",2027,1957,1602114,1913946
2,410000,"[6, 3]",938,868,263733,376278
3,110000,"[6, 7, 2]",1107,992,279812,491536
3,180000,"[6, 4, 2]",1237,1094,308497,597871
2,90000,"[7, 4]",460,405,55410,81810
3,270000,"[6, 7, 0]",2192,2035,1613198,2069595
3,420000,"[6, 7, 3]",1103,931,274036,432915
3,340000,"[6, 4, 0]",2322,2108,1638627,2220778
3,490000,"[6, 4, 3]",1233,990,296771,489555
3,350000,"[6, 2, 0]",2716,2141,1719246,2290870
4,190000,"[6, 7, 4, 2]",1402,1159,319121,671061
4,350000,"[6, 7, 4, 0]",2487,2166,1648548,2344695
4,360000,"[6, 7, 2, 0]",2881,2213,1730099,2447578
3,180000,"[7, 4, 2]",1149,1024,290999,523776
5,440000,"[6, 7, 4, 2, 0]",3176,2335,1764966,2724945
4,430000,"[6, 4, 2, 0]",3011,2281,1755263,2600340
3,340000,"[7, 4, 0]",2234,2039,1621675,2077741
1,90000,[2],689,689,237016,237016
1,250000,[0],1774,1774,1572651,1572651
4,430000,"[7, 4, 2, 0]",2923,2219,1738613,2460871
2,330000,"[4, 0]",2069,1967,1610865,1933561
3,490000,"[7, 4, 3]",1145,919,279279,421821
2,100000,"[7, 2]",854,822,250050,337431
2,260000,"[7, 0]",1939,1887,1584855,1779441
2,170000,"[4, 2]",984,940,279435,441330
1,80000,[4],295,295,43365,43365
2,410000,"[7, 3]",850,785,245720,307720
2,480000,"[4, 3]",980,848,268989,359128
3,350000,"[7, 2, 0]",2628,2077,1702290,2155926
1,400000,[3],685,685,234270,234270
1,499000,[1],1309,1309,856086,856086
3,420000,"[4, 2, 0]",2758,2153,1728054,2316628
2,490000,"[2, 3]",1374,1254,464146,785631
2,340000,"[2, 0]",2463,1974,1690351,1947351
