method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,9,144240,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",1299,369,46346,67896,1.0,0.9534883720930232,0.9503167996063072,0.9090251837570792,True,0.5553666132818861
greedy-AV,6,153220,"[0, 1, 2, 3, 4, 5]",921,375,43456,70125,0.7090069284064665,0.9689922480620154,0.8910578441222908,0.9388681367233,True,0.7574364399752882
greedy-AV/cost,9,144240,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",1299,369,46346,67896,1.0,0.9534883720930232,0.9503167996063072,0.9090251837570792,True,0.5553666132818861
greedy-AV/cost^2,9,144240,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",1299,369,46346,67896,1.0,0.9534883720930232,0.9503167996063072,0.9090251837570792,True,0.5553666132818861
greedy-CC,4,152340,"[0, 2, 3, 6]",619,366,39070,66795,0.4765204003079292,0.9457364341085271,0.8011236646230188,0.894284451942001,True,0.3918332341152171
greedy-PAV,4,160300,"[0, 2, 4, 8]",613,383,40033,73153,0.4719014626635874,0.9896640826873384,0.8208698148413951,0.9794084963382468,True,0.39518735319553405
