subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,33600,[0],310,310,47895,47895
2,68600,"[0, 3]",554,377,61965,70876
3,106970,"[0, 3, 2]",832,447,81565,99681
4,167248,"[0, 3, 2, 7]",1007,481,87183,115440
5,327248,"[0, 3, 2, 7, 4]",1242,499,94885,124251
5,288248,"[0, 3, 2, 7, 1]",1316,521,104844,135460
7,748298,"[0, 3, 2, 7, 1, 4, 8]",1695,537,113575,143916
5,528020,"[0, 3, 2, 1, 8]",1285,517,103946,133386
6,448248,"[0, 3, 2, 7, 1, 4]",1551,536,112228,143380
6,588298,"[0, 3, 2, 7, 1, 8]",1460,522,106482,135981
5,467298,"[0, 3, 2, 7, 8]",1151,500,91249,124750
6,680248,"[0, 3, 2, 7, 1, 6]",1521,531,110418,140715
6,627298,"[0, 3, 2, 7, 4, 8]",1386,515,98519,132355
6,719248,"[0, 3, 2, 7, 4, 6]",1447,511,100226,130305
4,227970,"[0, 3, 2, 1]",1141,516,102240,132870
7,840248,"[0, 3, 2, 7, 1, 4, 6]",1756,542,116393,146611
5,387970,"[0, 3, 2, 1, 4]",1376,532,109760,141246
4,266970,"[0, 3, 2, 4]",1067,467,89510,108811
6,688020,"[0, 3, 2, 1, 4, 8]",1520,533,111158,141778
4,407020,"[0, 3, 2, 8]",976,474,86052,112101
4,498970,"[0, 3, 2, 6]",1037,471,88820,110685
6,779970,"[0, 3, 2, 1, 4, 6]",1581,538,114006,144453
4,249878,"[0, 3, 7, 1]",1038,462,88131,106491
5,619970,"[0, 3, 2, 1, 6]",1346,527,107949,138601
4,806970,"[0, 3, 2, 5]",1060,498,94700,123753
5,658970,"[0, 3, 2, 4, 6]",1272,486,95290,117855
5,867248,"[0, 3, 2, 7, 5]",1235,508,99112,128778
5,559248,"[0, 3, 2, 7, 6]",1212,497,93939,123256
5,799020,"[0, 3, 2, 8, 6]",1181,489,92343,119316
5,409878,"[0, 3, 7, 1, 4]",1273,524,103002,137026
6,859298,"[0, 3, 2, 7, 8, 6]",1356,514,97076,131841
5,567020,"[0, 3, 2, 4, 8]",1211,490,93505,119805
3,128878,"[0, 3, 7]",729,417,68449,86736
6,709928,"[0, 3, 7, 1, 4, 8]",1417,525,104542,137550
4,489650,"[0, 3, 1, 8]",1007,461,87167,106030
5,549928,"[0, 3, 7, 1, 8]",1182,469,90266,109746
3,189600,"[0, 3, 1]",863,454,84960,102831
4,520878,"[0, 3, 7, 6]",934,471,80075,110685
2,71970,"[0, 2]",588,415,71520,85905
5,680878,"[0, 3, 7, 4, 6]",1169,498,90676,123753
4,428928,"[0, 3, 7, 8]",873,445,73415,98790
3,460600,"[0, 3, 6]",759,441,74201,97020
3,768600,"[0, 3, 5]",782,444,76595,98346
3,368650,"[0, 3, 8]",698,415,67452,85905
5,820928,"[0, 3, 7, 8, 6]",1078,489,83852,119316
4,828878,"[0, 3, 7, 5]",957,459,81844,105111
4,349600,"[0, 3, 1, 4]",1098,518,100081,133903
3,132248,"[0, 2, 7]",763,454,77769,102831
5,588928,"[0, 3, 7, 4, 8]",1108,502,87993,125751
4,620600,"[0, 3, 4, 6]",994,470,85210,110215
4,889600,"[0, 3, 1, 5]",1091,490,95824,119805
4,581600,"[0, 3, 1, 6]",1068,501,95271,125250
4,528650,"[0, 3, 4, 8]",933,475,82481,112575
5,741600,"[0, 3, 1, 4, 6]",1303,525,105612,137550
4,760650,"[0, 3, 8, 6]",903,462,78464,106491
5,641878,"[0, 3, 7, 1, 6]",1243,507,98244,128271
5,881650,"[0, 3, 1, 8, 6]",1212,502,96816,125751
5,553298,"[0, 2, 7, 1, 8]",1216,511,101821,130305
5,649650,"[0, 3, 1, 4, 8]",1242,519,101675,134421
6,801878,"[0, 3, 7, 1, 4, 6]",1478,531,108444,140715
4,288878,"[0, 3, 7, 4]",964,483,83777,116403
5,413248,"[0, 2, 7, 1, 4]",1307,531,108221,140715
4,253248,"[0, 2, 7, 1]",1072,503,99578,126253
3,228600,"[0, 3, 4]",789,448,77863,100128
6,713298,"[0, 2, 7, 1, 4, 8]",1451,533,109907,141778
6,805248,"[0, 2, 7, 1, 4, 6]",1512,537,112681,143916
4,292248,"[0, 2, 7, 4]",998,485,86767,117370
5,592298,"[0, 2, 7, 4, 8]",1142,503,91128,126253
3,192970,"[0, 2, 1]",897,496,96590,122760
2,93878,"[0, 7]",485,366,56099,66795
