subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,40000,[4],71,71,2485,2485
4,200000,"[4, 6, 1, 3]",268,148,7517,10878
3,145000,"[4, 6, 1]",196,128,5703,8128
2,90000,"[4, 6]",112,100,3239,4950
5,295000,"[4, 6, 1, 3, 7]",283,150,7586,11175
6,395000,"[4, 6, 1, 3, 7, 2]",356,153,8775,11628
7,520000,"[4, 6, 1, 3, 7, 2, 5]",416,158,9683,12403
6,420000,"[4, 6, 1, 3, 7, 5]",343,155,8619,11935
5,300000,"[4, 6, 1, 3, 2]",341,153,8721,11628
6,425000,"[4, 6, 1, 3, 2, 5]",401,158,9642,12403
5,325000,"[4, 6, 1, 3, 5]",328,155,8564,11935
4,240000,"[4, 6, 1, 7]",211,132,5781,8646
5,340000,"[4, 6, 1, 7, 2]",284,138,7134,9453
6,465000,"[4, 6, 1, 7, 2, 5]",344,148,8257,10878
4,245000,"[4, 6, 3, 2]",257,150,7180,11175
5,365000,"[4, 6, 1, 7, 5]",271,144,7030,10296
4,245000,"[4, 6, 1, 2]",269,137,7071,9316
3,185000,"[4, 6, 7]",127,110,3338,5995
5,370000,"[4, 6, 1, 2, 5]",329,148,8207,10878
3,190000,"[4, 6, 2]",185,126,5246,7875
5,340000,"[4, 6, 3, 7, 2]",272,151,7249,11325
4,315000,"[4, 6, 2, 5]",245,145,6623,10440
4,270000,"[4, 6, 1, 5]",256,143,6966,10153
3,150000,"[4, 1, 3]",227,141,6976,9870
2,95000,"[4, 1]",155,113,5110,6328
3,145000,"[4, 6, 3]",184,136,5365,9180
3,215000,"[4, 6, 5]",172,128,4753,8128
4,245000,"[4, 1, 3, 7]",242,143,7045,10153
5,370000,"[4, 1, 3, 7, 5]",302,153,8133,11628
5,370000,"[4, 6, 3, 2, 5]",317,157,8327,12246
5,365000,"[4, 6, 3, 7, 5]",259,154,6724,11781
3,190000,"[4, 1, 7]",170,117,5188,6786
4,240000,"[4, 6, 3, 7]",199,143,5455,10153
5,345000,"[4, 1, 3, 7, 2]",315,153,8468,11628
2,95000,"[4, 3]",143,115,4663,6555
4,250000,"[4, 1, 3, 2]",300,153,8414,11628
4,275000,"[4, 1, 3, 5]",287,153,8078,11628
5,375000,"[4, 1, 3, 2, 5]",360,158,9380,12403
4,285000,"[4, 6, 7, 2]",200,129,5324,8256
6,465000,"[4, 6, 3, 7, 2, 5]",332,157,8383,12246
4,315000,"[4, 1, 7, 5]",230,136,6493,9180
4,270000,"[4, 6, 3, 5]",244,150,6648,11175
4,310000,"[4, 6, 7, 5]",187,134,4838,8911
5,415000,"[4, 1, 7, 2, 5]",303,148,7959,10878
4,320000,"[4, 1, 2, 5]",288,148,7909,10878
3,220000,"[4, 1, 5]",215,135,6429,9045
4,315000,"[4, 3, 7, 5]",218,144,6087,10296
5,410000,"[4, 6, 7, 2, 5]",260,146,6688,10585
4,290000,"[4, 3, 7, 2]",231,145,6802,10440
3,190000,"[4, 3, 7]",158,123,4753,7503
3,235000,"[4, 7, 2]",159,121,4840,7260
1,50000,[6],41,41,820,820
3,220000,"[4, 3, 5]",203,139,6011,9591
4,320000,"[4, 3, 2, 5]",276,155,7935,11935
5,415000,"[4, 3, 7, 2, 5]",291,156,7991,12090
3,260000,"[4, 7, 5]",146,118,4150,6903
2,165000,"[4, 5]",131,111,4065,6105
2,140000,"[4, 2]",144,117,4762,6786
4,360000,"[4, 7, 2, 5]",219,145,6260,10440
3,195000,"[4, 1, 2]",228,135,6727,9045
2,105000,"[6, 1]",125,106,4135,5565
4,255000,"[6, 1, 3, 7]",212,143,6332,10153
3,265000,"[4, 2, 5]",204,143,6195,10153
3,160000,"[6, 1, 3]",197,139,6258,9591
5,355000,"[6, 1, 3, 7, 2]",285,150,7743,11175
2,105000,"[6, 3]",113,102,3321,5151
4,290000,"[4, 1, 7, 2]",243,136,6790,9180
3,200000,"[6, 1, 7]",140,114,4219,6441
3,200000,"[6, 3, 7]",128,111,3416,6105
5,380000,"[6, 1, 3, 7, 5]",272,153,7518,11628
6,470000,"[4, 1, 3, 7, 2, 5]",375,158,9421,12403
4,260000,"[6, 1, 3, 2]",270,148,7684,10878
4,300000,"[6, 3, 7, 2]",201,139,5552,9591
4,285000,"[6, 1, 3, 5]",257,153,7459,11628
5,385000,"[6, 1, 3, 2, 5]",330,156,8753,12090
3,270000,"[6, 7, 5]",116,97,2614,4656
4,300000,"[6, 1, 7, 2]",213,127,5797,8001
5,425000,"[6, 1, 7, 2, 5]",273,145,7088,10440
4,330000,"[6, 1, 2, 5]",258,143,7033,10153
6,480000,"[6, 1, 3, 7, 2, 5]",345,156,8798,12090
3,245000,"[6, 7, 2]",129,97,3256,4656
4,325000,"[6, 1, 7, 5]",200,138,5642,9453
3,230000,"[6, 3, 5]",173,129,4773,8256
2,145000,"[6, 7]",56,55,925,1485
3,205000,"[6, 3, 2]",186,136,5478,9180
4,330000,"[6, 3, 2, 5]",246,152,6788,11476
3,205000,"[6, 1, 2]",198,122,5728,7381
3,230000,"[6, 1, 5]",185,135,5573,9045
4,325000,"[6, 3, 7, 5]",188,133,4853,8778
2,135000,"[4, 7]",86,82,2584,3321
2,150000,"[6, 2]",114,90,3172,4005
4,370000,"[6, 7, 2, 5]",189,128,4803,8128
3,275000,"[6, 2, 5]",174,125,4733,7750
5,425000,"[6, 3, 7, 2, 5]",261,152,6848,11476
1,55000,[1],84,84,3486,3486
3,195000,"[4, 3, 2]",216,143,6733,10153
2,175000,"[6, 5]",101,89,2524,3916
4,305000,"[1, 3, 7, 2]",244,150,7389,11175
2,110000,"[1, 3]",156,128,5664,8128
3,210000,"[1, 3, 2]",229,148,7330,10878
3,235000,"[1, 3, 5]",216,147,6920,10731
5,430000,"[1, 3, 7, 2, 5]",304,156,8489,12090
4,335000,"[1, 3, 2, 5]",289,156,8444,12090
2,150000,"[1, 7]",99,92,3570,4186
3,250000,"[1, 7, 2]",172,122,5403,7381
3,205000,"[1, 3, 7]",171,132,5738,8646
3,275000,"[1, 7, 5]",159,123,5049,7503
4,330000,"[1, 3, 7, 5]",231,147,6979,10731
