method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,5,1322287,"[0, 2, 3, 4, 5]",3313,1514,869088,1145341,0.9597334878331402,0.9901896664486592,0.9990527777522324,0.98046921815237,True,1.0
greedy-AV,3,1294044,"[0, 1, 2]",2625,1336,794292,891780,0.7604287369640788,0.8737737083060824,0.9130716670191928,0.7634083119035471,True,0.24585323211410168
greedy-AV/cost,6,1028624,"[1, 2, 3, 4, 6, 7]",3339,1513,815151,1143828,0.9672653534183082,0.9895356442119032,0.937049954478154,0.9791740144295796,True,0.5964851318649769
greedy-AV/cost^2,6,1028624,"[1, 2, 3, 4, 6, 7]",3339,1513,815151,1143828,0.9672653534183082,0.9895356442119032,0.937049954478154,0.9791740144295796,True,0.5964851318649769
greedy-CC,5,1212287,"[0, 2, 3, 4, 6]",3273,1529,869912,1168156,0.9481460023174972,1.0,1.0,1.0,True,0.962489249127547
greedy-PAV,3,1322357,"[0, 1, 3]",2593,1437,833076,1031766,0.7511587485515643,0.9398299542184434,0.9576554869917876,0.8832433339382754,True,0.69593529856387
