subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,14100,[2],78,78,3003,3003
3,112600,"[2, 3, 1]",347,289,24078,41616
2,49100,"[2, 3]",145,91,3783,4095
3,124576,"[2, 3, 4]",206,97,4146,4656
2,75084,"[2, 0]",286,277,24495,38226
2,77600,"[2, 1]",280,276,23298,37950
2,89576,"[2, 4]",139,93,3798,4278
1,35000,[3],67,67,2211,2211
2,95984,"[3, 0]",275,265,23694,34980
2,110476,"[3, 4]",128,75,2663,2775
3,110084,"[2, 3, 0]",353,288,25258,41328
1,75476,[4],61,61,1830,1830
2,124484,"[0, 1]",410,219,23684,23871
1,63500,[1],202,202,20301,20301
1,60984,[0],208,208,21528,21528
2,98500,"[3, 1]",269,267,22511,35511
