subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
2,110100,"[1, 0]",174,111,5698,6105
1,12800,[2],26,26,325,325
2,67800,"[2, 1]",100,92,2998,4186
1,55100,[0],100,100,4950,4950
1,55000,[1],74,74,2701,2701
2,67900,"[2, 0]",126,117,5239,6786
