method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,2,102050,"[0, 3]",475,466,75593,108345,0.927734375,0.9936034115138592,0.9566554455946746,0.98723415887595,True,0.9279125165330526
greedy-AV,2,137050,"[0, 1]",512,469,79018,109746,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,2,102050,"[0, 3]",475,466,75593,108345,0.927734375,0.9936034115138592,0.9566554455946746,0.98723415887595,True,0.9279125165330526
greedy-AV/cost^2,2,102050,"[0, 3]",475,466,75593,108345,0.927734375,0.9936034115138592,0.9566554455946746,0.98723415887595,True,0.9279125165330526
greedy-CC,2,137050,"[0, 1]",512,469,79018,109746,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,2,137050,"[0, 1]",512,469,79018,109746,1.0,1.0,1.0,1.0,True,1.0
