subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5000,[4],175,175,15225,15225
2,10000,"[4, 9]",263,203,17283,20503
3,16033,"[4, 9, 7]",365,232,20010,26796
4,23033,"[4, 9, 7, 6]",471,258,22899,33153
5,33033,"[4, 9, 7, 6, 0]",694,310,35357,47895
6,43033,"[4, 9, 7, 6, 0, 2]",890,319,38982,50721
7,58033,"[4, 9, 7, 6, 0, 2, 5]",1061,337,44150,56616
6,48033,"[4, 9, 7, 6, 0, 5]",865,329,40881,53956
7,93033,"[4, 9, 7, 6, 0, 2, 3]",1076,336,42635,56280
7,83533,"[4, 9, 7, 6, 0, 2, 1]",1105,418,55942,87153
7,88533,"[4, 9, 7, 6, 0, 5, 1]",1080,420,57397,87990
8,98533,"[4, 9, 7, 6, 0, 2, 5, 1]",1276,428,60426,91378
8,108033,"[4, 9, 7, 6, 0, 2, 5, 3]",1247,354,47761,62481
6,83033,"[4, 9, 7, 6, 0, 3]",880,331,40177,54615
6,109833,"[4, 9, 7, 6, 0, 10]",733,320,35758,51040
5,33033,"[4, 9, 7, 6, 2]",667,289,31170,41616
7,98033,"[4, 9, 7, 6, 0, 5, 3]",1051,350,45493,61075
6,88033,"[4, 9, 7, 6, 5, 3]",828,316,36982,49770
6,48033,"[4, 9, 7, 6, 2, 5]",838,308,36713,47278
7,119833,"[4, 9, 7, 6, 0, 2, 10]",929,329,39376,53956
7,124833,"[4, 9, 7, 6, 0, 5, 10]",904,334,41168,55611
6,73533,"[4, 9, 7, 6, 2, 1]",882,392,48737,76636
7,124833,"[4, 9, 7, 6, 2, 5, 10]",877,313,36996,48828
7,88533,"[4, 9, 7, 6, 2, 5, 1]",1053,402,53456,80601
7,98033,"[4, 9, 7, 6, 2, 5, 3]",1024,333,41742,55278
7,128533,"[4, 9, 7, 6, 5, 1, 3]",1043,406,53200,82215
6,73533,"[4, 9, 7, 6, 0, 1]",909,409,52631,83436
5,38033,"[4, 9, 7, 6, 5]",642,281,29858,39340
7,123533,"[4, 9, 7, 6, 0, 1, 3]",1095,425,56587,90100
6,109833,"[4, 9, 7, 6, 2, 10]",706,299,31566,44551
6,83033,"[4, 9, 7, 6, 2, 3]",853,315,36470,49455
6,78533,"[4, 9, 7, 6, 5, 1]",857,380,47398,72010
7,123533,"[4, 9, 7, 6, 2, 1, 3]",1068,411,53093,84255
4,26033,"[4, 9, 7, 0]",588,288,32937,41328
5,63533,"[4, 9, 7, 6, 1]",686,366,41606,66795
5,36033,"[4, 9, 7, 0, 2]",784,301,36971,45150
6,51033,"[4, 9, 7, 0, 2, 5]",955,326,42479,52975
5,41033,"[4, 9, 7, 0, 5]",759,314,38816,49141
7,91533,"[4, 9, 7, 0, 2, 5, 1]",1170,420,58916,87990
7,127833,"[4, 9, 7, 0, 2, 5, 10]",994,331,42768,54615
7,101033,"[4, 9, 7, 0, 2, 5, 3]",1141,343,46111,58653
6,112833,"[4, 9, 7, 0, 2, 10]",823,311,37371,48205
6,114833,"[4, 9, 7, 6, 5, 10]",681,286,30146,40755
5,99833,"[4, 9, 7, 6, 10]",510,268,23308,35778
5,73033,"[4, 9, 7, 6, 3]",657,296,31011,43660
5,133033,"[4, 9, 7, 6, 8]",559,298,26152,44253
6,113533,"[4, 9, 7, 6, 1, 3]",872,394,47894,77421
6,81533,"[4, 9, 7, 0, 5, 1]",974,411,55588,84255
6,86033,"[4, 9, 7, 0, 2, 3]",970,318,40650,50403
6,76533,"[4, 9, 7, 0, 2, 1]",999,403,54096,81003
7,126533,"[4, 9, 7, 0, 2, 1, 3]",1185,415,57174,85905
3,17000,"[4, 9, 6]",369,234,20437,27261
5,76033,"[4, 9, 7, 0, 3]",774,312,37924,48516
5,102833,"[4, 9, 7, 0, 10]",627,298,33347,44253
5,66533,"[4, 9, 7, 0, 1]",803,393,50476,77028
5,41033,"[4, 9, 7, 2, 5]",732,296,34827,43660
6,117833,"[4, 9, 7, 0, 5, 10]",798,319,39112,50721
4,31033,"[4, 9, 7, 5]",536,265,27465,34980
4,26033,"[4, 9, 7, 2]",561,270,28910,36315
4,56533,"[4, 9, 7, 1]",580,349,39067,60726
5,76033,"[4, 9, 7, 2, 3]",747,297,34282,43956
5,102833,"[4, 9, 7, 2, 10]",600,280,29315,39060
6,121533,"[4, 9, 7, 5, 1, 3]",937,397,51238,78606
6,116533,"[4, 9, 7, 0, 1, 3]",989,409,54501,83436
4,66033,"[4, 9, 7, 3]",551,277,28431,38226
6,116533,"[4, 9, 7, 2, 1, 3]",962,396,51059,78210
