method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,4,177000,"[1, 2, 3, 4]",890,488,79872,118828,1.0,0.7960848287112561,0.4820684910010502,0.6334858032391858,False,0.09519920742517468
greedy-AV,2,444000,"[0, 3]",753,613,165686,187578,0.8460674157303371,1.0,1.0,1.0,True,0.7057872274625019
greedy-AV/cost,4,177000,"[1, 2, 3, 4]",890,488,79872,118828,1.0,0.7960848287112561,0.4820684910010502,0.6334858032391858,False,0.09519920742517468
greedy-AV/cost^2,4,177000,"[1, 2, 3, 4]",890,488,79872,118828,1.0,0.7960848287112561,0.4820684910010502,0.6334858032391858,False,0.09519920742517468
greedy-CC,2,444000,"[0, 3]",753,613,165686,187578,0.8460674157303371,1.0,1.0,1.0,True,0.7057872274625019
greedy-PAV,2,444000,"[0, 3]",753,613,165686,187578,0.8460674157303371,1.0,1.0,1.0,True,0.7057872274625019
