method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,3,65000,"[2, 3, 4]",955,667,149515,222111,0.9418145956607495,0.6577909270216963,0.2911168614714822,0.432466690420977,False
greedy-AV,1,434000,[0],1014,1014,513591,513591,1.0,1.0,1.0,1.0,True
greedy-AV/cost,3,65000,"[2, 3, 4]",955,667,149515,222111,0.9418145956607495,0.6577909270216963,0.2911168614714822,0.432466690420977,False
greedy-AV/cost^2,3,65000,"[2, 3, 4]",955,667,149515,222111,0.9418145956607495,0.6577909270216963,0.2911168614714822,0.432466690420977,False
greedy-CC,1,434000,[0],1014,1014,513591,513591,1.0,1.0,1.0,1.0,True
greedy-PAV,1,434000,[0],1014,1014,513591,513591,1.0,1.0,1.0,1.0,True
