method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,459000,"[0, 1, 2, 3, 4, 5, 6]",1067,242,26297,29161,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,7,459000,"[0, 1, 2, 3, 4, 5, 6]",1067,242,26297,29161,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,7,459000,"[0, 1, 2, 3, 4, 5, 6]",1067,242,26297,29161,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,7,459000,"[0, 1, 2, 3, 4, 5, 6]",1067,242,26297,29161,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,7,459000,"[0, 1, 2, 3, 4, 5, 6]",1067,242,26297,29161,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,7,459000,"[0, 1, 2, 3, 4, 5, 6]",1067,242,26297,29161,1.0,1.0,1.0,1.0,True,1.0
