subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
8,310000,"[2, 6, 4, 11, 8, 9, 10, 12]",2075,756,215712,285390,0.5760688506385342,0.9934296977660972,0.7868708939625518,0.9868939760702676
9,365000,"[2, 6, 4, 11, 8, 9, 1, 7, 5]",2846,759,261436,287661,0.79011660188784,0.9973718791064389,0.9536621932669194,0.9947472162666852
9,410000,"[2, 6, 4, 11, 8, 9, 10, 12, 3]",2511,759,246339,287661,0.6971127151582455,0.9973718791064389,0.8985915903975721,0.9947472162666852
9,395000,"[2, 6, 4, 11, 8, 9, 10, 5, 3]",2727,760,257116,288420,0.7570794003331482,0.9986859395532195,0.9379037641488442,0.9973718791064389
8,325000,"[2, 6, 4, 11, 8, 9, 10, 3]",2393,756,244570,285390,0.66435313714603,0.9934296977660972,0.892138659585101,0.9868939760702676
10,450000,"[2, 6, 4, 11, 8, 9, 1, 7, 5, 12]",2964,759,262719,287661,0.8228761799000556,0.9973718791064389,0.9583423008036069,0.9947472162666852
8,295000,"[2, 6, 4, 11, 8, 9, 1, 7]",2512,756,248879,285390,0.6973903387007219,0.9934296977660972,0.9078569630734773,0.9868939760702676
10,480000,"[2, 6, 4, 11, 8, 9, 10, 5, 12, 3]",2845,760,258427,288420,0.7898389783453637,0.9986859395532195,0.9426860096520379,0.9973718791064389
8,360000,"[2, 6, 4, 11, 8, 9, 12, 3]",2309,757,241341,286146,0.6410327595780122,0.9947437582128777,0.8803599633762434,0.9895082647485995
7,235000,"[2, 6, 4, 11, 8, 9, 7]",2044,752,222394,282376,0.5674625208217657,0.988173455978975,0.8112453901123153,0.9764714018950135
7,245000,"[2, 6, 4, 11, 8, 9, 5]",2089,756,226100,285390,0.5799555802332038,0.9934296977660972,0.8247640795362936,0.9868939760702676
11,550000,"[2, 6, 4, 11, 8, 9, 1, 7, 5, 12, 3]",3400,761,272485,289180,0.9439200444197668,1.0,0.9939665644071073,1.0
8,305000,"[2, 6, 4, 11, 8, 9, 1, 5]",2557,759,254787,287661,0.70988339811216,0.9973718791064389,0.9294080740062522,0.9947472162666852
8,320000,"[2, 6, 4, 11, 8, 9, 7, 12]",2162,755,224811,284635,0.6002220988339811,0.9921156373193167,0.8200620852924976,0.9842831454457431
8,320000,"[2, 6, 4, 11, 8, 9, 1, 12]",2341,756,242452,285390,0.6499167129372571,0.9934296977660972,0.8844126519758225,0.9868939760702676
8,305000,"[2, 6, 4, 11, 8, 9, 7, 5]",2378,757,239997,286146,0.6601887840088839,0.9947437582128777,0.8754573409839534,0.9895082647485995
9,380000,"[2, 6, 4, 11, 8, 9, 1, 7, 12]",2630,757,250675,286146,0.7301499167129373,0.9947437582128777,0.9144083840679363,0.9895082647485995
8,335000,"[2, 6, 4, 11, 8, 9, 7, 3]",2480,756,247885,285390,0.688506385341477,0.9934296977660972,0.9042310652625128,0.9868939760702676
8,335000,"[2, 6, 4, 11, 8, 9, 1, 3]",2659,756,257465,285390,0.7382009994447529,0.9934296977660972,0.9391768409456517,0.9868939760702676
8,330000,"[2, 6, 4, 11, 8, 9, 5, 12]",2207,757,228119,286146,0.6127151582454192,0.9947437582128777,0.8321289564782829,0.9895082647485995
10,465000,"[2, 6, 4, 11, 8, 9, 1, 7, 5, 3]",3282,761,271465,289180,0.9111604664075513,1.0,0.9902458241986729,1.0
9,395000,"[2, 6, 4, 11, 8, 9, 1, 7, 3]",2948,758,261786,286903,0.8184342032204331,0.9960578186596584,0.9549389178482449,0.9921260114807386
9,390000,"[2, 6, 4, 11, 8, 9, 7, 5, 12]",2496,757,241844,286146,0.6929483620210994,0.9947437582128777,0.8821947989888341,0.9895082647485995
9,420000,"[2, 6, 4, 11, 8, 9, 1, 12, 3]",2777,758,259091,286903,0.7709605774569683,0.9960578186596584,0.9451081385720382,0.9921260114807386
10,480000,"[2, 6, 4, 11, 8, 9, 1, 7, 12, 3]",3066,759,263306,287661,0.8511937812326485,0.9973718791064389,0.9604835503157158,0.9947472162666852
9,390000,"[2, 6, 4, 11, 8, 9, 1, 5, 12]",2675,759,256206,287661,0.7426429761243754,0.9973718791064389,0.9345842802373978,0.9947472162666852
10,490000,"[2, 6, 4, 11, 8, 9, 7, 5, 12, 3]",2932,760,262161,288420,0.8139922265408107,0.9986859395532195,0.9563068370425222,0.9973718791064389
9,405000,"[2, 6, 4, 11, 8, 9, 1, 5, 3]",2993,761,268325,289180,0.8309272626318712,1.0,0.9787917808119239,1.0
10,490000,"[2, 6, 4, 11, 8, 9, 1, 5, 12, 3]",3111,761,269433,289180,0.8636868406440866,1.0,0.9828335260579487,1.0
9,420000,"[2, 6, 4, 11, 8, 9, 7, 12, 3]",2598,758,249849,286903,0.7212659633536924,0.9960578186596584,0.911395314056008,0.9921260114807386
9,405000,"[2, 6, 4, 11, 8, 9, 7, 5, 3]",2814,760,260751,288420,0.7812326485285952,0.9986859395532195,0.9511634608720394,0.9973718791064389
7,260000,"[2, 6, 4, 11, 8, 9, 12]",1873,747,208204,278631,0.5199888950583009,0.9816031537450722,0.7594833278008601,0.9635209903866104
8,345000,"[2, 6, 4, 11, 8, 9, 5, 3]",2525,760,254051,288420,0.7009994447529151,0.9986859395532195,0.9267233046009506,0.9973718791064389
6,175000,"[2, 6, 4, 11, 8, 10]",1755,749,205230,280126,0.4872293170460855,0.9842312746386334,0.7486348166441112,0.9686907808285496
7,275000,"[2, 6, 4, 11, 8, 9, 3]",2191,753,239250,283128,0.6082731815657968,0.9894875164257556,0.8727324459489529,0.979071858358116
8,295000,"[2, 6, 4, 11, 8, 10, 1, 7]",2512,756,249242,285390,0.6973903387007219,0.9934296977660972,0.9091811088535378,0.9868939760702676
11,550000,"[2, 6, 4, 11, 8, 10, 1, 7, 5, 12, 3]",3400,761,271730,289180,0.9439200444197668,1.0,0.9912124870959622,1.0
9,365000,"[2, 6, 4, 11, 8, 10, 1, 7, 5]",2846,759,260851,287661,0.79011660188784,0.9973718791064389,0.9515282393238467,0.9947472162666852
9,430000,"[2, 6, 4, 11, 8, 9, 5, 12, 3]",2643,760,255570,288420,0.7337590227651305,0.9986859395532195,0.9322642892839034,0.9973718791064389
7,235000,"[2, 6, 4, 11, 8, 10, 1]",2223,755,241091,284635,0.6171571349250417,0.9921156373193167,0.8794480172467252,0.9842831454457431
10,450000,"[2, 6, 4, 11, 8, 10, 1, 7, 5, 12]",2964,759,262059,287661,0.8228761799000556,0.9973718791064389,0.9559347630216788,0.9947472162666852
8,305000,"[2, 6, 4, 11, 8, 10, 1, 5]",2557,759,254307,287661,0.70988339811216,0.9973718791064389,0.9276571374375773,0.9947472162666852
7,235000,"[2, 6, 4, 11, 8, 10, 7]",2044,752,221799,282376,0.5674625208217657,0.988173455978975,0.8090749583240618,0.9764714018950135
6,185000,"[2, 6, 4, 11, 8, 1]",2021,751,235214,281625,0.5610771793448084,0.9868593955321945,0.8580099876340105,0.9738744034857182
9,380000,"[2, 6, 4, 11, 8, 10, 1, 7, 12]",2630,757,250881,286146,0.7301499167129373,0.9947437582128777,0.9151598276786593,0.9895082647485995
8,320000,"[2, 6, 4, 11, 8, 10, 1, 12]",2341,757,242863,286146,0.6499167129372571,0.9947437582128777,0.8859118914127505,0.9895082647485995
9,395000,"[2, 6, 4, 11, 8, 10, 1, 7, 3]",2948,758,261892,286903,0.8184342032204331,0.9960578186596584,0.9553255830071606,0.9921260114807386
